Dec,RA,fiberID,mjd,plate
28.350432,181.80073,322,53823,2229
28.3272,181.74336,326,53823,2229
28.049618,194.63296,535,53823,2240
28.128927,194.60637,536,53823,2240
28.048969,194.68397,537,53823,2240
28.182548,194.55751,538,53823,2240
28.006998,194.71176,540,53823,2240
28.333677,182.09419,371,53823,2229
28.319952,181.93161,375,53823,2229
28.517147,182.38472,402,53823,2229
28.395997,182.64299,409,53823,2229
28.519513,182.81964,455,53823,2229
30.464553,184.09043,501,53799,2230
28.495407,184.91074,536,53816,2231
28.391035,184.91263,537,53816,2231
28.354102,184.89591,538,53816,2231
28.412516,185.43388,565,53816,2231
28.460332,185.18755,573,53816,2231
28.516494,185.09034,574,53816,2231
28.384091,185.08628,579,53816,2231
28.431079,185.5041,607,53816,2231
28.353367,185.71537,610,53816,2231
28.046955,196.80502,537,54153,2242
27.826613,197.03794,569,54153,2242
28.009268,194.79811,489,54169,2241
27.991918,194.94556,506,54169,2241
28.001016,194.90828,509,54169,2241
28.128144,195.32942,522,54169,2241
28.158341,195.20335,524,54169,2241
28.007637,195.22692,530,54169,2241
28.033114,195.28931,533,54169,2241
28.047132,195.21314,534,54169,2241
28.097072,195.32435,535,54169,2241
28.100633,195.18598,536,54169,2241
28.083119,195.30693,537,54169,2241
28.004129,195.02662,560,54169,2241
28.146952,195.39685,563,54169,2241
28.015771,195.40553,573,54169,2241
27.999199,195.36311,576,54169,2241
27.748974,199.8667,608,53794,2243
27.70606,199.91697,619,53794,2243
28.06205,195.27356,538,54169,2241
28.090731,195.2027,540,54169,2241
27.987589,195.01851,556,54169,2241
28.095,195.4459,577,54169,2241
28.311572,181.51325,448,53820,2227
27.865527,196.84686,524,54153,2242
27.884134,196.67135,528,54153,2242
28.064535,196.53972,531,54153,2242
27.879273,197.12557,578,54153,2242
28.314596,189.75145,452,53729,2236
28.286074,189.47908,459,53729,2236
28.360552,190.0532,521,53729,2236
28.269848,189.78912,531,53729,2236
29.939184,173.0602,387,53795,2220
30.263768,175.60742,617,53795,2220
30.230299,175.575,618,53795,2220
28.108398,195.12898,446,54169,2241
28.16005,195.12579,447,54169,2241
28.146129,195.14822,448,54169,2241
28.045118,195.17164,452,54169,2241
28.063914,195.07095,455,54169,2241
28.014528,195.16151,456,54169,2241
28.047011,195.09223,458,54169,2241
28.018733,194.70065,462,54169,2241
28.040934,194.78943,465,54169,2241
27.996739,194.85437,481,54169,2241
27.880058,198.21604,366,53794,2243
27.802378,198.36229,407,53794,2243
27.763462,198.35708,409,53794,2243
27.713019,198.47782,418,53794,2243
27.84557,198.65742,452,53794,2243
27.733764,199.04972,529,53794,2243
27.750143,199.35377,561,53794,2243
22.600977,171.73204,618,54178,2496
27.971266,195.17815,590,54169,2241
27.961029,195.33331,597,54169,2241
27.988379,195.96165,606,54169,2241
28.045349,195.68499,610,54169,2241
27.949119,195.64496,613,54169,2241
25.038212,184.85833,78,54502,2657
28.101606,195.55974,614,54169,2241
28.030416,195.81768,615,54169,2241
28.151038,195.53398,616,54169,2241
27.972266,195.6043,620,54169,2241
28.005844,195.4899,321,54153,2242
29.866928,171.11056,422,53794,2217
29.871767,171.61878,464,53794,2217
30.157543,174.31162,504,53795,2220
30.128243,174.30181,515,53795,2220
30.359329,177.01398,548,53799,2222
30.232588,176.93092,555,53799,2222
30.319929,178.01049,627,53799,2222
30.413088,177.85044,629,53799,2222
30.296782,178.05447,630,53799,2222
28.328957,181.77091,572,53820,2227
28.386514,181.76879,579,53820,2227
28.350625,181.71342,339,53823,2229
28.114579,195.66019,325,54153,2242
28.014005,195.85554,362,54153,2242
28.092321,195.88014,369,54153,2242
28.032485,195.75365,371,54153,2242
27.935978,195.84487,372,54153,2242
28.423448,183.62396,579,53823,2229
28.070406,195.73571,380,54153,2242
30.500743,184.84889,581,53799,2230
28.054417,195.9604,402,54153,2242
30.521266,185.10476,621,53799,2230
28.377756,183.98138,321,53816,2231
28.544379,184.54778,404,53816,2231
28.528197,184.58325,413,53816,2231
28.469362,184.86674,460,53816,2231
28.097967,195.90241,404,54153,2242
27.964958,196.03318,405,54153,2242
27.986928,195.94282,408,54153,2242
28.084232,195.93727,411,54153,2242
27.872956,196.65164,522,54153,2242
28.052507,196.58081,523,54153,2242
30.453956,185.11479,469,53827,2232
28.422599,184.96523,325,53845,2233
28.537051,184.84019,326,53845,2233
28.385864,184.97255,327,53845,2233
28.405246,184.96107,329,53845,2233
28.407894,184.90958,336,53845,2233
28.388964,185.04254,373,53845,2233
28.534717,185.25089,374,53845,2233
28.445079,185.00891,376,53845,2233
28.413366,185.08852,378,53845,2233
28.413057,185.75881,412,53845,2233
28.494155,185.7417,413,53845,2233
28.356617,185.56407,415,53845,2233
28.386154,185.67785,420,53845,2233
28.381009,186.33386,442,53845,2233
28.433567,186.53668,535,53845,2233
28.448568,186.39675,537,53845,2233
28.525863,187.46784,374,53847,2235
28.173931,191.99368,525,54205,2238
28.30689,192.10357,566,54205,2238
28.120805,192.85714,606,54205,2238
28.186591,193.47473,365,53823,2240
28.092511,193.54162,371,53823,2240
28.241254,193.28133,373,53823,2240
28.211406,193.32748,377,53823,2240
28.251936,193.81555,403,53823,2240
28.126262,193.73652,407,53823,2240
28.256104,193.94928,409,53823,2240
28.051623,194.19113,442,53823,2240
28.040384,194.40497,445,53823,2240
28.081154,194.16188,446,53823,2240
28.188111,194.21822,448,53823,2240
28.170356,194.4593,450,53823,2240
28.106277,194.16002,453,53823,2240
32.673665,187.24163,86,53819,2015
32.291236,194.88873,628,53845,1994
22.37323,174.87138,463,53876,2507
32.252419,176.35777,561,53473,2008
32.067149,196.37738,488,53819,2029
32.317863,176.94067,360,53446,1991
17.941411,182.77116,427,54207,2596
32.636281,183.29935,516,53737,2004
32.312194,176.30616,593,53473,2008
32.547756,187.1288,623,53818,2013
32.210721,195.75713,375,53819,2029
32.537513,182.19729,624,53474,2095
31.843822,198.8995,371,53852,2104
31.846423,198.94632,412,53852,2104
31.71106,199.22091,472,53852,2104
32.364214,178.7957,547,53446,1991
21.99666,172.05136,476,54178,2500
32.596367,183.28884,515,53737,2004
22.126549,172.43833,341,54179,2504
32.367103,193.66675,436,53845,1994
32.368986,193.57493,440,53845,1994
32.24168,193.46877,466,53845,1994
32.326786,193.26529,471,53845,1994
32.20597,193.89378,481,53845,1994
22.115395,172.4244,352,54179,2504
32.65748,181.57449,342,53737,2004
32.592136,182.08157,381,53737,2004
22.433709,176.02921,364,53882,2511
32.668924,181.82049,385,53737,2004
22.424117,176.09988,377,53882,2511
22.455563,176.47632,414,53882,2511
22.516007,177.76782,526,53882,2511
32.657839,182.43341,421,53737,2004
22.461652,179.13691,558,54141,2513
18.531776,181.76435,608,54207,2595
18.09298,184.55027,377,54231,2597
18.106708,185.36504,537,54231,2597
32.476306,182.42225,430,53737,2004
17.164961,198.98991,514,54484,2604
19.516414,183.743,24,54476,2609
18.599745,182.83771,46,54476,2609
19.499226,183.34136,64,54476,2609
19.354831,182.4909,169,54476,2609
32.668701,182.26488,433,53737,2004
19.381403,181.10689,309,54476,2609
32.593787,182.82165,497,53737,2004
19.498806,185.31881,69,54476,2610
19.43874,183.17411,265,54476,2610
32.613405,183.2656,501,53737,2004
32.674176,183.33654,502,53737,2004
18.548552,185.68287,128,54477,2611
32.580791,190.14115,383,53734,1975
32.085039,195.68598,384,53819,2029
19.423292,188.69305,25,54480,2612
22.531423,180.46963,493,54208,2643
32.496776,181.19842,504,53474,2095
22.592861,180.39693,499,54208,2643
32.597362,181.15037,506,53474,2095
32.412314,193.24181,400,53845,1994
22.115852,173.1384,434,54179,2504
22.111558,173.37296,475,54179,2504
22.315715,173.91162,512,54179,2504
19.384184,191.96132,109,54481,2614
32.388679,192.49488,629,53734,1975
22.466642,179.60106,353,54208,2643
18.590173,187.14562,448,54232,2598
17.454294,193.23265,22,54144,2601
17.076235,198.4591,191,54484,2604
17.153816,198.22473,436,54484,2604
17.225155,198.73864,487,54484,2604
17.232513,198.7199,488,54484,2604
31.781536,199.5465,527,53852,2104
31.777173,199.61901,538,53852,2104
18.094021,183.04944,461,54207,2596
17.972174,183.12028,467,54207,2596
22.442396,179.90273,424,54208,2643
22.530777,179.87867,437,54208,2643
22.434816,180.19678,480,54208,2643
22.617167,180.30244,312,56069,5969
18.715468,186.83595,252,54480,2612
19.466278,190.61886,68,54481,2613
17.165043,198.98657,321,56034,5867
30.619605,197.8583,525,53904,2009
30.488109,197.82499,527,53904,2009
30.598901,197.85392,529,53904,2009
30.48298,197.76902,532,53904,2009
26.993526,186.95976,111,53845,2233
28.977662,178.658,135,53815,2224
28.968307,180.40449,95,53729,2225
28.846107,179.22933,283,53729,2225
28.887111,179.2926,297,53729,2225
28.976452,184.78891,4,53799,2230
28.989715,184.8461,16,53799,2230
29.024059,184.84559,19,53799,2230
29.113393,183.85849,98,53799,2230
29.019393,183.77891,126,53799,2230
29.63301,186.66368,23,53827,2232
29.66297,186.44862,66,53827,2232
29.068552,185.5178,99,53827,2232
26.960352,187.2859,26,53845,2233
29.628375,188.43364,116,53823,2234
29.712392,188.17905,120,53823,2234
28.971971,187.71873,126,53823,2234
28.956533,186.78649,296,53823,2234
29.738446,186.3565,310,53823,2234
26.941451,189.05365,62,53847,2235
26.987354,189.014,65,53847,2235
26.93681,189.09411,66,53847,2235
26.929298,188.91843,101,53847,2235
26.909134,188.92667,104,53847,2235
26.992136,188.96937,105,53847,2235
26.90929,188.78095,112,53847,2235
26.818665,188.9783,115,53847,2235
26.935227,188.60701,143,53847,2235
21.725775,172.39292,520,54178,2500
26.88412,188.7494,158,53847,2235
28.937016,189.55534,449,53729,2236
28.88262,189.56925,458,53729,2236
28.913154,189.83578,219,53828,2237
29.555357,189.20938,265,53828,2237
28.29817,170.10169,5,53793,2215
28.462262,172.94022,15,53794,2217
28.812082,193.23634,4,53726,2239
26.684044,193.47405,201,53823,2240
19.774405,180.84817,311,54476,2609
21.698404,171.58572,589,54178,2496
21.629173,171.95101,631,54178,2496
23.783106,180.65135,442,54208,2643
21.591539,172.07148,231,54178,2500
23.706495,180.93386,521,54208,2643
23.396163,174.53584,227,53856,2505
23.446504,174.71774,238,53856,2505
23.517449,174.60364,239,53856,2505
23.528966,174.27528,262,53856,2505
23.868153,183.98834,404,54477,2645
22.006468,175.80496,285,53882,2511
23.595432,178.21436,379,54141,2513
19.799704,180.13263,261,54474,2608
19.900383,180.74561,358,54476,2609
19.90067,181.05183,392,54476,2609
23.763438,183.60827,368,54477,2645
23.904319,184.36074,450,54477,2645
24.85598,180.18294,176,54184,2655
24.758939,180.0896,191,54184,2655
24.916173,180.0905,192,54184,2655
18.008783,182.03142,347,54207,2596
23.764159,181.27831,283,54484,2656
24.79611,180.81294,313,54484,2656
26.85791,192.1003,145,54205,2238
26.743915,192.34324,149,54205,2238
26.870408,192.16595,155,54205,2238
28.595065,173.53894,244,53795,2220
28.844821,192.42197,202,53726,2239
28.846961,192.14531,206,53726,2239
28.623395,173.4782,258,53795,2220
28.958504,191.538,284,53726,2239
26.756624,194.00732,91,53823,2240
26.642128,193.90599,93,53823,2240
26.799901,193.83518,131,53823,2240
26.751402,193.64763,134,53823,2240
28.9545,180.23874,136,53729,2225
26.720391,193.246,249,53823,2240
26.782889,192.98139,259,53823,2240
19.843703,181.22832,156,54474,2608
28.624265,194.45735,369,54169,2241
24.954878,182.25839,155,54484,2656
23.906531,183.71435,209,54502,2657
24.946386,182.19273,173,54484,2656
24.858955,182.00366,193,54484,2656
19.846986,198.43367,470,54506,2618
19.885694,198.72487,497,54506,2618
24.942809,182.05484,195,54484,2656
28.728221,194.78567,149,53499,2011
28.708593,194.53846,225,53499,2011
28.698529,194.58064,237,53499,2011
28.623357,194.23573,263,53499,2011
28.754644,193.93456,312,53499,2011
29.085528,184.4948,283,53827,2232
26.749888,193.15122,25,54205,2238
28.935884,188.37754,55,53823,2234
28.95878,188.20763,60,53823,2234
24.790337,182.02991,198,54484,2656
21.634432,170.46868,492,54178,2496
23.359256,171.87723,45,54154,2497
23.105871,170.63303,246,54154,2497
17.540506,171.56517,384,54176,2499
23.412728,173.42517,41,54084,2501
23.366736,172.60118,202,54084,2501
17.782416,173.39985,421,53856,2503
17.590847,173.41683,423,53856,2503
17.643307,174.16644,600,53856,2503
21.799318,174.46891,73,54179,2504
21.844676,174.531,76,54179,2504
21.839462,174.59466,77,54179,2504
26.969403,190.48639,108,53729,2236
21.864601,173.42475,235,54179,2504
21.659836,172.61266,318,54179,2504
23.532473,174.95154,117,53856,2505
26.967977,190.16222,146,53729,2236
26.893608,190.16041,159,53729,2236
26.708983,192.61082,62,54205,2238
26.749856,192.58425,69,54205,2238
23.853319,181.59483,204,54484,2656
23.933432,183.7694,212,54502,2657
21.772113,174.72075,240,53876,2507
19.701877,176.78413,151,54180,2509
19.634342,176.52622,161,54180,2509
19.774401,176.62454,178,54180,2509
19.649754,176.49295,187,54180,2509
19.611512,176.47098,200,54180,2509
22.035673,178.47414,10,53882,2511
22.058444,177.99398,44,53882,2511
22.062529,177.91617,60,53882,2511
22.07701,177.7422,91,53882,2511
21.97707,177.7582,95,53882,2511
26.914318,189.77276,166,53729,2236
24.950523,181.86703,40,54184,2655
23.687339,176.82256,426,53882,2511
23.622136,176.8886,430,53882,2511
17.858096,177.63922,390,53877,2512
26.829941,189.16625,229,53729,2236
17.888151,178.93648,543,53877,2512
22.053775,177.83597,228,54141,2513
22.058513,177.89528,240,54141,2513
21.973259,177.73459,271,54141,2513
22.001726,177.70244,272,54141,2513
26.899597,189.01996,231,53729,2236
26.908891,188.94107,235,53729,2236
26.96605,188.99356,240,53729,2236
22.038855,177.80625,273,54141,2513
21.95438,177.43795,274,54141,2513
21.97439,177.80122,275,54141,2513
23.747834,180.69661,84,54184,2655
26.884654,188.60958,310,53729,2236
23.818845,180.6105,85,54184,2655
23.948161,183.8552,124,54502,2657
24.967548,182.32468,151,54484,2656
26.735335,192.61092,70,54205,2238
26.776092,192.55609,111,54205,2238
24.980578,183.67687,183,54502,2657
23.852907,183.67272,202,54502,2657
17.895615,179.99383,345,54207,2595
17.894513,180.22499,388,54207,2595
18.020307,180.14766,393,54207,2595
17.898882,180.43467,421,54207,2595
17.913223,180.51989,429,54207,2595
17.955311,181.85537,582,54207,2595
17.961169,182.36461,623,54207,2595
17.956656,182.16824,625,54207,2595
32.722067,194.60973,583,53845,1994
32.672959,194.56109,587,53845,1994
32.653974,176.73899,348,53446,1991
32.780562,177.77504,367,53446,1991
32.892023,181.53543,335,53737,2004
29.794071,197.82568,508,53904,2009
29.709902,197.69852,509,53904,2009
29.636703,197.75647,514,53904,2009
29.980384,198.29335,574,53904,2009
30.149366,198.38181,577,53904,2009
30.284186,196.07781,622,53499,2011
29.709713,196.51614,623,53499,2011
29.818263,195.92298,624,53499,2011
32.893061,181.52304,210,53498,2089
29.881011,196.28719,360,53904,2009
32.912654,187.41317,426,53472,1971
32.881663,188.16243,482,53472,1971
32.911265,188.22907,484,53472,1971
32.974971,188.35795,532,53472,1971
32.871234,191.75902,251,53765,1987
29.809993,196.46251,385,53904,2009
30.433305,194.11487,118,53845,1994
30.544828,193.69927,226,53845,1994
32.655091,193.49643,383,53845,1994
32.704344,193.43339,386,53845,1994
32.928591,182.72903,13,53498,2089
32.921931,181.24409,549,53474,2095
32.676585,176.11316,541,53473,2008
32.72225,176.33664,584,53473,2008
29.904059,195.00467,518,53499,2011
26.363993,173.47827,75,53816,2218
29.926833,195.43285,593,53499,2011
26.445293,175.55655,251,53792,2221
30.20927,196.53481,326,53904,2009
29.253324,176.44669,189,53799,2222
29.636199,198.78886,342,53471,2002
29.658467,198.90773,356,53471,2002
30.634877,191.56409,601,53828,2237
30.515782,191.6131,332,53726,2239
30.619998,191.89431,376,53726,2239
30.61016,191.91523,377,53726,2239
32.626046,175.9061,291,53491,2097
32.707594,175.68048,299,53491,2097
19.017558,176.69076,201,54180,2509
25.751119,178.01088,628,53877,2510
28.722782,170.12171,68,53793,2215
26.113746,170.83243,131,53795,2216
26.113034,170.76123,134,53795,2216
25.797502,179.05038,540,53882,2514
26.816066,186.23229,128,53845,2233
30.685659,190.19857,447,53828,2237
31.640306,174.56193,246,53473,2008
30.581352,170.00954,195,53431,1979
31.262942,171.70006,17,53431,1979
30.625705,170.08752,193,53431,1979
22.83118,171.41174,613,54178,2496
25.79488,186.50966,535,54502,2658
25.632024,187.4644,616,54502,2658
22.871907,171.18796,324,54178,2500
22.875373,171.1601,328,54178,2500
22.819022,171.38906,334,54178,2500
22.867939,171.50488,362,54178,2500
22.872517,172.11264,404,54178,2500
23.010375,172.17757,408,54178,2500
22.92865,172.18886,409,54178,2500
22.906313,172.1041,419,54178,2500
22.959877,172.24695,447,54178,2500
22.986202,172.25313,448,54178,2500
22.902854,172.20705,452,54178,2500
22.901266,172.84391,321,54179,2504
23.057154,172.78704,330,54179,2504
25.850179,174.34165,389,53856,2505
25.787419,174.80919,515,53856,2505
25.326342,175.04294,535,53856,2505
25.323686,175.06146,537,53856,2505
25.309597,175.04339,538,53856,2505
25.392089,175.07848,555,53856,2505
25.78092,175.23489,558,53856,2505
25.887494,175.40037,586,53856,2505
25.85444,175.38005,589,53856,2505
22.992021,174.18382,330,53876,2507
23.099241,174.62381,337,53876,2507
25.654861,178.18845,624,53877,2510
26.005245,177.74224,627,53877,2510
23.195883,178.12916,623,53882,2511
23.30924,177.73974,324,54141,2513
23.34245,177.9004,340,54141,2513
23.245325,178.98952,564,54141,2513
25.989572,178.32944,370,53882,2514
25.566112,178.30475,378,53882,2514
25.613546,178.67522,401,53882,2514
25.56741,178.52761,409,53882,2514
25.944066,178.6655,412,53882,2514
25.581072,178.41869,418,53882,2514
23.318586,179.72047,339,54208,2643
23.460581,180.99521,535,54208,2643
25.582186,180.23819,489,54184,2655
25.7287,181.76361,367,54484,2656
25.746868,181.96239,406,54484,2656
25.717954,182.03606,407,54484,2656
25.75714,182.04983,413,54484,2656
25.771982,181.89784,414,54484,2656
25.775227,184.22886,532,54502,2657
25.715019,184.80208,542,54502,2657
25.711167,184.52487,548,54502,2657
25.621676,191.73529,622,54504,2660
25.464283,192.39749,408,54505,2661
25.383597,195.66406,457,54505,2662
25.385026,196.43589,564,54505,2662
25.238005,196.60817,615,54505,2662
25.056389,199.00465,584,54234,2663
24.983528,199.8306,322,54524,2664
28.892516,197.28743,172,53904,2009
28.828752,196.91656,186,53904,2009
29.022994,197.06316,196,53904,2009
28.987501,196.12215,303,53904,2009
28.972686,196.16159,306,53904,2009
29.011604,196.3869,8,53499,2011
28.871331,196.439,13,53499,2011
29.06319,196.57207,14,53499,2011
29.092447,196.23649,15,53499,2011
29.075607,195.6612,56,53499,2011
29.029535,196.07468,57,53499,2011
29.076702,195.44613,81,53499,2011
29.150491,195.51393,97,53499,2011
29.130605,195.39,99,53499,2011
29.067253,195.19818,121,53499,2011
29.019421,195.1648,127,53499,2011
27.475605,171.91685,461,53816,2218
27.397014,172.16084,464,53816,2218
27.44728,172.10255,466,53816,2218
27.8295,177.00273,344,53793,2223
27.751957,177.8365,429,53793,2223
27.877519,179.35093,384,53819,2226
27.96919,179.65906,424,53819,2226
27.966344,181.1999,587,53819,2226
28.020672,181.3469,596,53819,2226
28.080608,181.55806,608,53819,2226
28.042834,181.5373,609,53819,2226
27.903599,181.41829,632,53819,2226
27.949926,181.62392,637,53819,2226
27.909908,181.69563,639,53819,2226
27.978207,179.77464,357,53820,2227
27.964316,181.58808,503,53820,2227
27.908673,181.70393,505,53820,2227
27.949173,181.85743,555,53820,2227
27.926476,182.32913,589,53820,2227
27.998585,185.72669,596,53816,2231
27.230251,186.12468,173,53845,2233
27.03334,189.08819,61,53847,2235
27.078199,189.01628,64,53847,2235
27.076057,189.18191,70,53847,2235
27.147598,189.16918,74,53847,2235
27.205489,188.92038,102,53847,2235
27.149513,187.93887,163,53847,2235
27.110509,188.33607,180,53847,2235
27.079228,190.15379,155,53729,2236
27.031654,189.09919,238,53729,2236
26.874809,193.04933,31,54205,2238
27.018361,192.93721,63,54205,2238
27.060297,192.56446,119,54205,2238
26.893135,192.26046,146,54205,2238
27.112379,191.5963,195,54205,2238
27.117523,190.6881,272,54205,2238
26.898889,194.21321,163,53823,2240
26.957009,194.12139,167,53823,2240
26.911646,193.90393,188,53823,2240
26.920818,194.00828,190,53823,2240
27.033475,193.34633,228,53823,2240
27.018935,193.52493,230,53823,2240
26.8524,194.42931,129,54169,2241
26.787137,194.5295,132,54169,2241
26.91598,194.5132,134,54169,2241
26.759539,194.66646,138,54169,2241
26.920646,194.58449,139,54169,2241
26.934875,193.65341,256,54169,2241
28.906946,197.44786,144,53904,2009
28.985963,197.37763,146,53904,2009
28.815121,197.49954,148,53904,2009
28.967688,197.60206,151,53904,2009
28.900394,197.46544,159,53904,2009
27.386047,172.01289,625,53795,2216
27.347021,171.98019,636,53795,2216
27.974037,181.92023,393,53823,2229
24.081352,171.70863,141,54154,2497
24.169641,172.55369,35,54154,2497
25.254646,179.37855,627,53882,2514
25.240606,179.40759,630,53882,2514
25.190027,179.32802,635,53882,2514
27.386137,172.0349,469,53816,2218
27.397321,172.11383,471,53816,2218
27.37535,172.23836,500,53816,2218
28.122028,185.16625,505,53816,2231
32.080503,192.44759,633,53734,1975
32.13674,193.24804,445,53845,1994
32.107013,193.26224,447,53845,1994
32.016518,194.54193,578,53845,1994
32.73481,183.01882,500,53737,2004
32.564912,176.15415,556,53473,2008
32.187564,191.57516,553,53734,1975
32.181869,191.60603,557,53734,1975
32.045019,194.93887,562,53845,1994
32.231959,182.29831,271,53737,2004
32.075601,181.81956,313,53737,2004
32.835037,181.89339,324,53737,2004
31.854444,174.86205,206,53473,2008
32.826941,182.03113,83,53498,2089
32.812988,181.88594,127,53498,2089
31.746279,198.45384,392,53852,2104
31.546426,199.13902,424,53852,2104
31.652355,198.96718,426,53852,2104
31.579864,199.21447,427,53852,2104
31.63068,199.21115,429,53852,2104
31.530746,198.99591,431,53852,2104
32.867793,188.25218,492,53472,1971
31.252268,170.26996,154,53431,1979
32.547373,192.57816,353,53845,1994
32.847632,185.08783,53,53503,1999
32.724277,182.86627,483,53737,2004
32.568155,176.12646,545,53473,2008
31.921694,176.11976,571,53473,2008
18.461478,196.79473,220,54502,2617
25.954456,181.78895,373,54484,2656
31.872728,199.9383,287,53534,2112
25.460543,196.56302,563,54505,2662
25.46569,196.49461,565,54505,2662
25.50498,196.87958,609,54505,2662
25.429633,196.65166,617,54505,2662
17.025818,192.27541,141,54144,2601
31.598706,199.22179,474,53852,2104
31.461401,199.95358,516,53852,2104
26.03177,182.83507,339,54502,2657
25.888889,186.61603,562,54502,2658
25.886315,186.59284,570,54502,2658
32.520484,176.65058,636,53473,2008
32.697241,177.67462,18,53491,2097
32.640844,177.15861,42,53491,2097
31.809384,198.18648,354,53852,2104
28.558089,197.48698,125,53904,2009
28.467662,197.30138,131,53904,2009
28.415863,197.35981,134,53904,2009
28.490861,197.27324,138,53904,2009
28.382438,197.46714,139,53904,2009
28.995212,197.69802,142,53904,2009
29.040765,197.22948,164,53904,2009
29.169668,197.21347,170,53904,2009
29.228431,197.09016,173,53904,2009
28.660214,195.44927,72,53499,2011
29.300144,194.08445,260,53499,2011
29.141454,196.55667,616,53499,2011
29.278818,196.49848,392,53904,2009
29.296482,196.35524,396,53904,2009
28.032839,178.29357,531,53793,2223
28.061547,178.72234,578,53793,2223
28.13781,181.62861,606,53819,2226
28.127435,181.38116,607,53819,2226
28.223121,181.87581,341,53823,2229
29.152963,196.94959,199,53904,2009
28.169634,183.90551,581,53823,2229
28.129664,184.03767,587,53823,2229
29.184085,196.6381,225,53904,2009
28.272668,184.93185,540,53816,2231
28.185991,185.51414,583,53816,2231
28.244624,185.55683,603,53816,2231
28.314746,185.56385,611,53816,2231
28.279364,184.76458,333,53845,2233
28.327172,185.01046,377,53845,2233
29.609609,189.91497,221,53828,2237
28.068937,176.98609,322,53793,2223
28.165108,185.29073,547,53816,2231
27.497818,194.35151,157,53823,2240
27.404902,194.29483,159,53823,2240
27.42934,194.44062,160,53823,2240
27.420988,194.19907,176,53823,2240
27.462391,194.23307,177,53823,2240
27.506298,194.06096,178,53823,2240
27.483377,193.75349,194,53823,2240
28.709476,195.49725,85,53499,2011
27.542488,194.54862,162,54169,2241
28.677235,195.35448,87,53499,2011
29.178359,195.43053,91,53499,2011
28.574487,195.0946,102,53499,2011
28.664141,195.15476,115,53499,2011
29.200788,195.19847,132,53499,2011
28.630812,194.91721,191,53499,2011
28.603498,195.0183,197,53499,2011
28.700143,194.87549,199,53499,2011
28.617268,195.83252,36,53499,2011
29.398249,194.04825,371,53499,2011
29.378187,194.21331,411,53499,2011
29.313739,195.35528,492,53499,2011
29.253455,195.5175,533,53499,2011
29.322785,195.48264,537,53499,2011
27.489672,194.50651,120,53823,2240
27.397834,195.2758,360,54153,2242
27.354816,195.44991,394,54153,2242
27.255051,196.57588,520,54153,2242
27.466404,194.28925,142,53823,2240
27.484815,194.40057,153,53823,2240
32.298385,187.38403,633,53818,2013
27.822448,184.0654,590,53823,2229
27.808979,185.643,600,53816,2231
27.280577,188.93263,118,53847,2235
27.290677,188.07196,165,53847,2235
27.243128,190.37965,109,53729,2236
27.410645,189.98178,151,53729,2236
27.714494,189.81302,466,53729,2236
27.088406,192.98465,26,54205,2238
27.085546,193.07384,29,54205,2238
27.152666,192.49582,118,54205,2238
27.150435,194.01656,165,53823,2240
27.055589,194.13351,166,53823,2240
27.178796,194.18133,179,53823,2240
27.149684,193.83664,185,53823,2240
27.041476,193.67339,189,53823,2240
27.088857,193.95739,193,53823,2240
27.068626,193.523,222,53823,2240
27.084188,193.59285,240,53823,2240
30.90589,190.57931,521,53828,2237
27.094439,193.31713,297,54169,2241
27.023467,194.61289,112,53823,2240
27.104137,194.65151,115,53823,2240
26.987757,194.34551,141,53823,2240
27.103343,194.29982,143,53823,2240
32.401661,180.71579,461,53474,2095
32.305066,181.00162,520,53474,2095
27.031373,194.40226,144,53823,2240
32.275538,181.22142,558,53474,2095
32.431836,182.36164,630,53474,2095
32.311985,182.03999,638,53474,2095
26.979575,194.3273,146,53823,2240
27.744481,184.72044,473,53816,2231
27.915634,185.55263,587,53816,2231
27.73712,185.68392,591,53816,2231
27.765686,185.7972,593,53816,2231
30.843573,186.48461,577,53827,2232
27.762401,184.78499,395,53845,2233
27.785705,184.77851,399,53845,2233
19.767893,175.45761,433,54179,2506
19.939002,175.77636,464,54179,2506
19.837768,175.57551,466,54179,2506
19.948531,175.69215,474,54179,2506
19.966222,175.73523,479,54179,2506
19.862122,175.96389,486,54179,2506
19.975061,175.94756,488,54179,2506
27.746986,185.66534,475,53845,2233
19.818144,176.35628,600,54179,2506
19.803047,176.49417,633,54179,2506
19.852909,176.54988,638,54179,2506
27.746296,185.95186,493,53845,2233
27.739935,186.89372,552,53845,2233
19.456196,176.7755,149,54180,2509
19.809494,176.65198,173,54180,2509
19.458403,176.75344,180,54180,2509
19.949192,175.71642,395,54180,2509
19.951633,175.84148,396,54180,2509
19.909803,175.75496,399,54180,2509
19.949827,176.009,423,54180,2509
27.778865,187.26609,587,53845,2233
19.980864,176.0851,462,54180,2509
19.942773,176.0508,475,54180,2509
19.941101,176.20677,479,54180,2509
19.825926,176.08646,480,54180,2509
19.859482,176.26551,493,54180,2509
19.84554,176.31191,499,54180,2509
19.872383,176.87914,511,54180,2509
19.939372,176.91393,512,54180,2509
19.837185,176.77332,519,54180,2509
20.006338,177.01402,554,54180,2509
30.931427,186.91841,363,53823,2234
30.933832,187.59898,447,53823,2234
20.048862,177.71147,400,54180,2515
27.278153,189.2113,73,53847,2235
27.360246,189.2531,78,53847,2235
27.298723,188.26958,173,53847,2235
27.871169,186.57185,344,53847,2235
