#x,y,z,d_per(Mpc),d_long(Mpc),length_fil(Mpc),SM,Metal,u_minus_r,g_minus_r
20.330481,14.607391,31.357672,2.966385,52.800328,15.798208,10747846656.000000,0.019772,1.438805,0.457293
18.041588,20.277828,33.734074,0.292140,36.594210,11.093852,28109350912.000000,0.019680,1.746548,0.582176
20.063477,21.748842,38.600124,0.547920,2.516986,11.093852,31996618752.000000,0.021073,1.484877,0.483276
19.151726,20.791178,36.858768,0.062640,0.319469,11.093852,69731868672.000000,0.022493,1.822849,0.587915
40.888493,19.453363,54.494625,0.447254,43.653043,15.632017,1062829888.000000,0.015712,1.964079,0.564051
40.574265,18.141430,54.470753,0.137190,43.836118,15.395166,1150354688.000000,0.013627,1.627131,0.499361
43.046574,19.481005,52.849861,0.213454,10.509673,11.029114,1506535296.000000,0.015046,1.712255,0.592339
40.796574,18.354664,54.460682,0.125555,43.553926,15.395166,10126197760.000000,0.020938,1.348984,0.434353
42.517570,18.981585,53.585598,0.000072,11.092603,11.029114,1082224128.000000,0.011803,1.169731,0.312767
32.275520,9.298888,59.778156,0.506983,168.136232,15.395166,1371103872.000000,0.012219,1.267546,0.388025
36.538296,16.741831,56.523285,0.230678,94.720422,15.395166,2453422848.000000,0.012937,0.858696,0.181639
32.731014,9.888561,59.592072,0.207270,167.430814,15.395166,1011519488.000000,0.014501,1.032129,0.256010
41.333961,17.362339,50.072594,2.095621,32.714882,15.395166,1353651200.000000,0.015249,1.727067,0.584511
46.528774,22.146769,52.233116,0.085100,18.762560,13.417987,1023587840.000000,0.013570,1.448389,0.477818
38.066616,17.958099,56.264179,0.574507,59.946063,15.632017,2214850304.000000,0.017267,1.386255,0.429047
37.535458,19.632181,52.635796,1.525195,37.992001,9.036444,2278092032.000000,0.017562,1.736803,0.591257
43.036480,19.363234,51.540462,1.086373,21.911586,15.395166,1749816704.000000,0.011874,0.981943,0.244614
42.442860,22.658989,51.299274,1.129153,57.166850,9.985676,2104849920.000000,0.013355,1.082199,0.288984
43.702721,21.899265,50.076408,0.959344,19.235588,13.417987,2292938240.000000,0.014516,1.307215,0.424862
40.571121,18.212278,54.437447,0.074116,43.821318,15.395166,20889012224.000000,0.020923,1.293358,0.395880
43.303928,19.514532,51.710819,0.925924,20.835729,15.395166,3686153984.000000,0.014138,1.599390,0.478949
41.880634,14.816257,55.555614,0.714260,24.268363,11.029114,6577926144.000000,0.019168,1.541533,0.508720
40.907803,19.471804,54.492378,0.453501,43.678436,15.632017,3747785728.000000,0.015034,0.852470,0.219130
32.069229,8.927185,59.754211,0.594517,168.536520,15.395166,4301493248.000000,0.016606,1.199821,0.343843
42.921467,20.337566,51.920639,0.608762,19.953070,15.632017,4257618432.000000,0.016382,1.382956,0.448975
36.292755,17.197983,57.115925,0.207132,95.081810,15.395166,21057406976.000000,0.019693,1.576855,0.511160
36.453167,16.661688,56.440899,0.348018,94.677644,15.395166,8118179840.000000,0.013731,1.136065,0.359493
35.439697,18.417858,52.014828,2.125626,77.684143,15.395166,19047434240.000000,0.019487,2.357605,0.752558
39.167439,18.087818,55.414352,0.188111,58.654675,15.632017,56596697088.000000,0.023928,1.576126,0.530149
42.970497,19.596634,52.666386,0.155297,20.117317,15.632017,31368194048.000000,0.017678,2.370230,0.766413
40.716328,18.329842,54.490257,0.122391,43.585140,15.395166,16347177984.000000,0.010881,2.103426,0.682453
40.757561,27.515985,46.607910,0.565213,2.293582,6.308469,1825872640.000000,0.014719,2.071368,0.663187
40.812294,27.498743,46.465614,0.526633,11.276865,6.308469,1626625152.000000,0.013980,1.883675,0.598066
39.411648,27.317947,47.661659,0.442810,0.902467,14.956596,1050303488.000000,0.011143,1.778226,0.588655
37.568615,24.417385,49.344986,0.438722,48.425428,9.036444,12633948160.000000,0.021824,1.127159,0.346626
36.821018,27.847540,48.500961,0.312627,19.682504,6.308469,1078613888.000000,0.013166,1.059332,0.282022
21.982466,26.677050,45.308975,1.907503,128.819460,21.398227,7327868416.000000,0.016901,1.023945,0.289532
40.644691,28.150757,46.503429,0.941592,11.039913,14.956596,1458851456.000000,0.011405,1.177895,0.342531
21.197786,24.107162,42.167603,0.456027,151.488670,21.398227,1374416768.000000,0.014638,0.998398,0.265047
32.226742,24.357586,45.940529,0.057020,55.924732,14.956596,1462867072.000000,0.011352,0.813839,0.163393
40.087738,27.399214,46.617325,0.280514,10.584548,6.308469,6323113984.000000,0.019002,1.493282,0.482723
40.828239,27.594259,46.442081,0.617687,11.284396,6.308469,18513223680.000000,0.020675,1.860657,0.607956
31.089468,28.675570,48.706650,0.380179,4.019961,5.156866,1493364992.000000,0.013999,1.018536,0.272549
28.076309,25.485729,46.526691,0.096835,104.010944,14.956596,1166784768.000000,0.012446,1.196234,0.347752
42.122864,28.555981,46.722458,0.888393,3.692211,14.956596,1770989184.000000,0.016261,1.617643,0.541000
32.203506,23.671635,46.241470,0.083932,56.548472,14.956596,1374410880.000000,0.011594,1.237633,0.335457
41.258377,24.544664,44.303997,1.466587,23.326114,14.956596,2199026432.000000,0.014403,1.305761,0.397171
41.525997,27.549850,46.002808,0.700208,12.097990,6.308469,2627590656.000000,0.013952,1.568117,0.505287
42.297867,26.566090,50.454536,1.880155,58.853328,9.985676,2423936768.000000,0.016895,1.969051,0.653656
37.425377,25.832726,46.769421,0.598775,29.764539,14.956596,2600817152.000000,0.013242,1.358934,0.415129
32.886505,24.373896,45.605526,0.056930,55.924765,14.956596,4620686848.000000,0.017042,1.478445,0.461689
40.162273,27.328295,46.508152,0.243897,10.708944,6.308469,4332224512.000000,0.017979,1.507002,0.492212
37.099976,23.987600,49.355297,0.961032,31.460101,6.308469,1630089088.000000,0.015443,1.169727,0.356266
35.040295,26.557930,47.003708,0.280162,30.106045,14.956596,4444480512.000000,0.017333,1.857557,0.603582
28.030817,24.547619,46.481468,0.223015,103.958593,21.398227,1551112064.000000,0.013359,1.278353,0.391651
41.896572,28.853903,46.964874,0.936130,3.568288,14.956596,3466511616.000000,0.012333,1.120121,0.304598
30.052212,24.729832,46.448311,0.096768,86.036807,14.956596,2679181312.000000,0.010751,0.798733,0.169436
22.027216,25.950315,44.897762,1.990761,128.699546,21.398227,7128977408.000000,0.015922,1.290537,0.400959
29.648052,22.571758,46.281219,1.340471,87.483002,14.956596,12451075072.000000,0.018509,1.321613,0.402876
41.592525,28.800455,46.211823,1.477205,12.079206,14.956596,10200200192.000000,0.016262,1.203331,0.350399
30.720814,24.199835,46.334705,0.056994,86.044894,14.956596,10916611072.000000,0.017934,2.290300,0.724432
32.598763,24.320961,46.154770,0.183119,56.091748,21.398227,16813344768.000000,0.021327,1.653738,0.506050
36.294548,22.235029,48.954365,1.794122,32.961524,6.308469,12333413376.000000,0.017719,1.157679,0.318008
36.693676,27.769903,48.262558,0.035219,19.682915,6.308469,14129410048.000000,0.014733,1.924665,0.638384
37.583084,24.400051,49.334858,0.453178,48.437951,9.036444,19105325056.000000,0.019217,1.242765,0.383020
40.686478,27.599113,46.459534,0.590561,11.149847,6.308469,33176702976.000000,0.016605,2.059156,0.674459
34.761330,22.669682,44.816494,1.146026,58.186705,14.956596,88301371392.000000,0.029813,2.492657,0.796900
22.070528,26.796146,45.649231,1.731843,128.778887,21.398227,80706641920.000000,0.019830,1.984016,0.667362
37.500153,57.539055,2.593267,0.054227,238.238146,14.470968,1001914496.000000,0.012132,1.605814,0.484995
40.721642,54.110210,2.927579,0.069150,112.582016,7.850905,3108494848.000000,0.016703,1.164917,0.318899
37.575451,57.564766,2.547970,0.000059,238.194964,14.470968,1749127296.000000,0.015156,1.860188,0.587170
37.588844,57.576851,2.709765,0.000153,203.329634,14.470968,3060614656.000000,0.018081,1.555309,0.502258
36.993099,54.248676,2.615737,1.525052,36.619273,7.850905,1816015360.000000,0.015453,1.758913,0.573189
36.370712,53.270409,1.707097,0.802918,0.278150,7.850905,2451842816.000000,0.012833,1.415310,0.438133
41.652897,51.340000,0.141344,0.277693,77.904027,7.850905,1660273408.000000,0.012752,1.489794,0.506098
36.351849,50.007206,0.459844,2.921554,37.667851,7.850905,1104519552.000000,0.012433,1.383448,0.420382
37.158352,53.602077,1.144315,0.139678,36.060337,7.850905,7004808704.000000,0.019168,1.610857,0.539907
37.160370,53.401340,1.177984,0.000107,36.068359,7.850905,8184537088.000000,0.017008,1.312834,0.406904
40.702835,54.391132,3.053527,0.034320,112.604746,7.850905,2508261120.000000,0.014954,1.483522,0.470671
37.390381,51.394718,0.159547,1.985140,36.606645,7.850905,1474924928.000000,0.014212,1.581785,0.492718
37.474144,59.737293,3.431398,1.082093,188.073151,7.850905,1978612736.000000,0.013806,1.020208,0.256199
39.873814,57.258533,6.097639,0.462380,172.009694,14.470968,1997943936.000000,0.014972,1.164206,0.333288
43.768028,52.844898,3.725396,0.844704,115.780476,7.850905,3813532672.000000,0.019662,1.443897,0.469023
36.735912,53.165874,1.139936,0.246140,0.387030,7.850905,14484294656.000000,0.020601,1.888771,0.635977
39.894508,55.677277,2.238334,0.903076,240.489348,14.470968,3564854016.000000,0.015667,2.247561,0.719135
37.504696,52.666744,0.052924,1.199281,36.295226,7.850905,6991412224.000000,0.018266,1.622540,0.530251
40.100163,56.002884,4.500082,0.034316,151.022470,7.850905,4369538560.000000,0.017307,1.322279,0.386362
36.776314,54.330513,2.281005,1.412625,0.492767,7.850905,4587260416.000000,0.015883,1.289284,0.392035
37.540432,59.299877,3.892363,0.959368,187.679611,7.850905,3815684864.000000,0.016529,1.506798,0.492998
36.812641,54.775574,1.526446,1.257970,0.460572,7.850905,5344221184.000000,0.019055,1.478153,0.460505
36.807629,60.824810,4.396030,1.764945,189.238851,7.850905,4646064128.000000,0.016512,1.414520,0.442348
41.954563,56.561623,4.077738,1.896829,152.081755,7.850905,3789532160.000000,0.016592,1.403847,0.426813
40.933689,54.384384,1.610369,1.118597,113.262018,7.850905,5471509504.000000,0.014866,1.126368,0.309763
41.514507,57.911255,5.502082,1.509865,172.509042,14.470968,7455254016.000000,0.016234,1.195850,0.333824
39.961777,57.674732,5.835483,0.042284,171.860539,14.470968,18512506880.000000,0.016926,2.049601,0.663361
40.737591,54.118111,2.888574,0.034278,112.604721,7.850905,14399895552.000000,0.016331,1.147438,0.320740
43.111679,53.852425,4.463260,0.744410,115.168880,7.850905,17590841344.000000,0.010231,2.215088,0.715031
36.911148,53.506969,1.107351,0.000016,0.000055,7.850905,55520305152.000000,0.022460,2.336565,0.739950
37.653263,57.537354,2.603463,0.079666,203.270182,14.470968,52344721408.000000,0.020332,1.248951,0.383623
32.411980,66.029388,9.783611,0.047185,97.337782,7.780136,2216361984.000000,0.009667,2.175984,0.699928
35.455811,65.358292,8.215642,0.319356,26.578248,7.780136,1371646080.000000,0.011535,1.462858,0.423143
32.024624,65.688629,10.371892,0.188691,119.831109,19.139035,1403268992.000000,0.014846,2.276103,0.730425
32.171471,66.272995,9.234620,0.424448,1.559404,12.991546,1001678272.000000,0.010938,2.119502,0.668478
31.560337,63.739426,9.202002,0.090617,141.656974,7.780136,1191571072.000000,0.010538,1.465797,0.467903
32.277058,65.830147,9.088215,0.332417,97.231953,19.139035,1547867392.000000,0.010500,1.381075,0.390194
30.095119,65.294968,9.740766,0.032468,160.089093,7.780136,6322699776.000000,0.017739,1.852278,0.591558
30.107365,65.358360,9.952760,0.032532,160.089062,7.780136,18342195200.000000,0.025131,1.192631,0.391693
37.268463,64.570923,7.408884,0.160210,106.928564,12.991546,1282435968.000000,0.015538,1.738532,0.600283
31.103611,65.151474,7.458952,0.485639,99.749534,19.139035,1225217152.000000,0.014143,1.278339,0.389246
29.255451,65.625496,8.518440,1.266011,160.966111,7.780136,1368664704.000000,0.014720,1.273800,0.403269
32.744740,66.017906,8.082787,0.544141,74.073551,19.139035,2803109632.000000,0.015289,2.217644,0.698042
31.674726,63.983223,7.900479,0.356189,121.739072,7.780136,3002097920.000000,0.019238,2.263180,0.709547
29.768457,65.015739,9.944586,0.159515,160.413899,7.780136,6828335104.000000,0.015734,1.181768,0.334528
31.626917,66.754959,10.988367,0.586744,2.751725,12.991546,1094949632.000000,0.014280,1.531090,0.478710
31.659283,63.919407,6.868481,0.500297,76.387766,7.780136,1632176512.000000,0.014073,1.365547,0.422289
35.513199,65.375893,8.221663,0.357902,26.617994,7.780136,1007665344.000000,0.013470,1.214926,0.372589
29.841713,64.820282,9.606613,0.337337,160.409326,7.780136,4961973760.000000,0.013823,1.286142,0.379637
34.662392,64.472618,8.991930,0.492561,51.133630,12.991546,1129453696.000000,0.016609,1.615237,0.514057
36.044052,65.048004,7.153325,0.265966,52.000806,7.780136,1510927360.000000,0.013193,1.151114,0.350500
30.481781,67.796257,11.646063,0.169302,4.367180,12.991546,1609265536.000000,0.011578,1.151283,0.320950
35.801727,63.575592,11.943460,0.779578,224.356196,19.139035,1528788352.000000,0.014652,1.554787,0.508831
38.259373,64.302872,7.921162,0.252052,108.039375,12.991546,1956590976.000000,0.015059,1.759016,0.543118
33.184532,66.207970,6.431899,0.721192,75.812622,7.780136,2663573248.000000,0.018311,1.659178,0.533022
33.576065,62.238506,6.599835,0.401748,110.401610,12.991546,1488818048.000000,0.010215,0.883966,0.214832
32.549263,66.849403,9.627602,0.225875,1.437626,12.991546,3569342208.000000,0.016189,1.428932,0.458963
30.739590,65.248337,7.186305,0.192745,99.993736,19.139035,3737729280.000000,0.014998,1.321318,0.400867
31.374990,63.486027,8.248055,0.818813,3.619922,13.343333,10897028096.000000,0.020745,1.839537,0.601301
36.214146,62.966518,12.387238,0.053487,223.939779,19.139035,3260107264.000000,0.012988,1.219585,0.370008
33.909893,65.275490,11.352961,0.285919,2.151198,7.780136,2024173568.000000,0.011697,0.953718,0.243660
31.813932,64.307564,7.020620,0.591667,75.977921,7.780136,4159563264.000000,0.016959,1.224232,0.355162
34.925838,63.182903,7.887767,0.874925,76.473338,7.780136,2229510912.000000,0.014207,1.215050,0.335516
31.650469,63.911682,8.179313,0.628588,142.508024,7.780136,5925741568.000000,0.018677,1.641834,0.525396
39.481548,58.224308,8.619115,1.420262,140.027010,14.470968,1066136448.000000,0.011086,1.187653,0.343336
37.796257,60.389893,8.019323,0.451600,139.555031,14.470968,3120064768.000000,0.015847,1.943596,0.612843
34.069725,61.351486,5.866389,1.576767,110.663956,12.991546,5195916800.000000,0.015577,1.203121,0.349506
30.245543,66.846230,12.064114,0.032485,181.653746,7.780136,6305836544.000000,0.016515,1.415409,0.447205
36.759598,60.536343,7.427596,0.916057,108.305306,14.470968,8155315712.000000,0.018796,1.411224,0.449440
35.955837,69.282639,10.878062,0.741484,76.835142,13.343333,14342739968.000000,0.020927,1.550039,0.517414
31.454306,64.236275,9.356889,0.431335,141.610159,7.780136,11899829248.000000,0.018650,1.397655,0.434326
32.639713,67.820030,11.175467,0.827004,27.925608,13.343333,11434137600.000000,0.021347,1.489784,0.511694
31.010544,65.375793,9.889305,0.110810,140.149055,7.780136,15339590656.000000,0.019975,1.274906,0.392202
36.898193,63.169956,5.451994,1.599746,108.007267,12.991546,22892754944.000000,0.020645,1.855694,0.587564
37.311085,61.175457,10.827712,0.587679,224.035000,19.139035,22218176512.000000,0.019313,1.488791,0.481201
37.027134,61.865913,4.915067,2.232971,107.814034,14.470968,24733970432.000000,0.019907,1.419706,0.446745
31.262676,63.459267,7.735382,0.556088,142.864774,7.780136,67128225792.000000,0.021308,2.136953,0.700342
30.035095,65.319626,9.944951,0.092607,160.057209,7.780136,17384898560.000000,0.013645,2.184488,0.713425
76.477364,47.296421,94.019562,0.107734,50.040964,6.230060,2876143104.000000,0.015986,1.241856,0.376577
76.317017,47.434891,93.978737,0.022889,32.089792,5.533039,8719625216.000000,0.019718,1.396614,0.459938
81.006981,48.007191,95.995407,0.000021,75.016054,5.533039,1593919872.000000,0.015146,1.410549,0.449326
74.495132,47.338165,93.978149,0.019227,68.647385,6.230060,1078507776.000000,0.013568,1.587576,0.491352
79.959038,47.029186,94.455994,0.023170,29.715037,6.491935,2546937088.000000,0.012611,1.412809,0.440859
74.725212,47.273781,94.095200,0.019200,68.647331,6.230060,1937416320.000000,0.013480,1.329679,0.416183
80.541313,48.197941,95.262093,0.227358,60.819398,5.533039,8093774336.000000,0.015143,1.455360,0.452328
75.472984,47.185608,92.252533,0.794327,33.300367,5.533039,1823915264.000000,0.015090,1.959169,0.639421
76.149094,47.495728,93.704437,0.122054,32.287319,5.533039,9133868032.000000,0.018497,1.284342,0.401487
81.843735,48.976097,96.892212,0.679031,75.060741,10.858583,1367503232.000000,0.015371,1.246391,0.363190
74.885307,47.189102,93.635597,0.347023,33.431326,5.533039,5389675008.000000,0.018046,1.305187,0.396530
71.098534,48.205772,92.887627,0.019186,91.604862,6.230060,3955489280.000000,0.016004,1.295982,0.423122
76.354668,47.446949,93.885658,0.049772,32.065732,5.533039,38355726336.000000,0.020148,2.218966,0.713316
80.706718,48.067589,95.714371,0.000102,60.375260,5.533039,75104378880.000000,0.023282,1.867889,0.624916
60.573948,48.512424,95.270752,0.769936,1.684386,5.283747,1994794368.000000,0.014809,1.261503,0.405443
60.475346,49.264671,95.769974,0.733705,143.255805,7.591064,2166734592.000000,0.014281,1.038374,0.292637
62.195442,51.598976,93.240616,0.028859,111.182895,7.591064,2874586880.000000,0.016285,1.400366,0.432816
62.457958,45.639263,97.913040,1.861527,143.580915,5.283747,1347736576.000000,0.014793,1.685055,0.578613
65.453911,46.970459,96.205559,0.972984,143.957223,7.591064,14077884416.000000,0.017500,2.089378,0.692001
66.967705,48.388847,94.945343,0.046844,59.067236,7.991181,9881031680.000000,0.020159,1.590067,0.511209
65.606888,46.925159,96.087265,0.793170,144.041556,7.591064,40666210304.000000,0.018550,1.432175,0.471222
60.430416,48.624725,95.280891,0.666769,1.823309,5.283747,38597595136.000000,0.014995,2.297546,0.739199
64.292915,46.022007,39.288719,2.795233,3.706413,5.931158,1006222720.000000,0.009845,0.712395,0.125771
53.218639,46.261551,47.405941,0.017876,105.822185,26.190171,1081011840.000000,0.015341,1.905267,0.536858
64.463043,46.227131,39.468403,2.860217,3.897987,5.931158,1015618880.000000,0.012878,0.949450,0.271339
53.929371,43.164642,44.210743,2.180837,58.795082,26.190171,1031377664.000000,0.013739,1.393913,0.409092
49.444862,36.813175,50.792274,1.163477,123.226616,26.827746,2853982464.000000,0.017119,2.255968,0.711914
50.644337,40.464146,51.938087,0.174706,120.519103,26.827746,1277336448.000000,0.010493,1.126284,0.274843
56.568451,44.679691,40.494019,0.039983,82.194324,5.931158,2479498752.000000,0.017127,1.058231,0.313568
64.419815,46.252842,39.389793,2.913610,3.825967,5.931158,5627413504.000000,0.015262,0.996872,0.264719
