# x,y,z,Mass,SM,GALEX_FUV,GALEX_NUV,Metal,g_minus_r,u_minus_r
8.857575225830078125e+01,6.131399917602539062e+01,3.700872421264648438e+01,8.255767838720000000e+11,1.959521075200000000e+10,-1.691191864013671875e+01,-1.703935432434082031e+01,2.112435176968574524e-02,5.648288726806640625e-01,1.689857482910156250e+00
2.488527107238769531e+01,8.849693298339843750e+00,1.995356369018554688e+01,8.258343403520000000e+11,1.661284249600000000e+10,-1.784090232849121094e+01,-1.793214225769042969e+01,1.909902691841125488e-02,4.472370147705078125e-01,1.410242080688476562e+00
7.200627136230468750e+01,2.290778350830078125e+01,4.640200424194335938e+01,8.262926336000000000e+11,7.475213824000000000e+09,-1.776968765258789062e+01,-1.788419151306152344e+01,1.412446051836013794e-02,2.090911865234375000e-01,9.270095825195312500e-01
7.439245605468750000e+01,7.070932769775390625e+01,5.728515625000000000e+01,8.267795660800000000e+11,1.832782643200000000e+10,-1.639582824707031250e+01,-1.654408073425292969e+01,2.132970280945301056e-02,6.152744293212890625e-01,1.826869964599609375e+00
4.902013778686523438e+01,2.977729606628417969e+01,9.855921936035156250e+01,8.271894282240000000e+11,2.195669196800000000e+10,-1.866298103332519531e+01,-1.877572059631347656e+01,2.143207751214504242e-02,4.070587158203125000e-01,1.313337326049804688e+00
3.286555862426757812e+01,1.017245197296142578e+01,4.562371253967285156e+00,8.271942123520000000e+11,2.039076044800000000e+10,-1.830671691894531250e+01,-1.839839553833007812e+01,2.137934602797031403e-02,3.937187194824218750e-01,1.255590438842773438e+00
1.900452733039855957e+00,6.185405731201171875e+01,5.343601989746093750e+01,8.273744363520000000e+11,9.236976640000000000e+09,-1.801807403564453125e+01,-1.805735397338867188e+01,1.520094834268093109e-02,3.249549865722656250e-01,1.160713195800781250e+00
2.397891807556152344e+01,9.000600433349609375e+01,7.769390106201171875e+01,8.274199838720000000e+11,6.912037376000000000e+09,-1.678611755371093750e+01,-1.687197875976562500e+01,1.855215616524219513e-02,4.505634307861328125e-01,1.426998138427734375e+00
3.434104156494140625e+01,7.738302612304687500e+01,6.113378524780273438e+01,8.282286981120000000e+11,2.743164928000000000e+10,-1.809788131713867188e+01,-1.817835044860839844e+01,2.071577683091163635e-02,4.740867614746093750e-01,1.449462890625000000e+00
6.118018341064453125e+01,2.766060066223144531e+01,2.371693420410156250e+01,8.284476538880000000e+11,1.374740684800000000e+10,-1.607399749755859375e+01,-1.634844589233398438e+01,1.405789237469434738e-02,5.055828094482421875e-01,1.573846817016601562e+00
9.799139404296875000e+01,8.260096740722656250e+01,4.255115890502929688e+01,8.284801597440000000e+11,1.901004595200000000e+10,-1.799518775939941406e+01,-1.809250831604003906e+01,2.158073149621486664e-02,4.632263183593750000e-01,1.415836334228515625e+00
1.077170848846435547e+01,5.040180206298828125e+01,9.698867797851562500e+01,8.286822072320000000e+11,1.024154316800000000e+10,-1.706925773620605469e+01,-1.717737197875976562e+01,1.313806418329477310e-02,5.120792388916015625e-01,1.575349807739257812e+00
8.618172454833984375e+01,3.347963333129882812e+00,3.342739868164062500e+01,8.289185300480000000e+11,2.324606156800000000e+10,-1.838283920288085938e+01,-1.845994186401367188e+01,2.286019548773765564e-02,4.745979309082031250e-01,1.458967208862304688e+00
9.786416625976562500e+01,4.566310501098632812e+01,5.875292205810546875e+01,8.313994608640000000e+11,2.458190438400000000e+10,-1.640254020690917969e+01,-1.677236557006835938e+01,1.963836327195167542e-02,4.563598632812500000e-01,1.371263504028320312e+00
3.451589584350585938e+01,9.684227752685546875e+01,1.176169300079345703e+01,8.332031426560000000e+11,3.665225318400000000e+10,-1.547408103942871094e+01,-1.642524337768554688e+01,2.127241902053356171e-02,5.470428466796875000e-01,1.766206741333007812e+00
5.918284225463867188e+01,1.149694061279296875e+01,9.106201171875000000e+01,8.367502786560000000e+11,1.537827225600000000e+10,-1.762430953979492188e+01,-1.775720024108886719e+01,1.900033652782440186e-02,4.716567993164062500e-01,1.490531921386718750e+00
1.517974948883056641e+01,6.002795028686523438e+01,1.565446376800537109e+01,8.367789178880000000e+11,1.710556160000000000e+10,-1.851092720031738281e+01,-1.856055450439453125e+01,1.674046739935874939e-02,4.153804779052734375e-01,1.317152023315429688e+00
5.682296752929687500e+01,9.851050567626953125e+01,6.122949600219726562e+01,8.372788920320000000e+11,2.001865932800000000e+10,-1.748339271545410156e+01,-1.758317947387695312e+01,2.312616072595119476e-02,5.541076660156250000e-01,1.640796661376953125e+00
1.830112457275390625e+01,6.476662158966064453e+00,6.380062103271484375e+00,8.374363095040000000e+11,2.617651609600000000e+10,-1.867590904235839844e+01,-1.878032684326171875e+01,2.134671434760093689e-02,4.302120208740234375e-01,1.352073669433593750e+00
7.595125579833984375e+01,9.346794128417968750e+01,6.963027000427246094e+00,8.378636697600000000e+11,3.044575641600000000e+10,-1.737942314147949219e+01,-1.750902175903320312e+01,2.205902896821498871e-02,5.019912719726562500e-01,1.516147613525390625e+00
9.295455932617187500e+01,8.037289428710937500e+01,4.008533477783203125e+01,8.378820198400000000e+11,2.612122009600000000e+10,-1.808442497253417969e+01,-1.814879798889160156e+01,2.571553178131580353e-02,5.043659210205078125e-01,1.494464874267578125e+00
5.230639648437500000e+01,9.631028747558593750e+01,5.287990570068359375e+01,8.379024015360000000e+11,1.957901312000000000e+10,-1.763018608093261719e+01,-1.772169303894042969e+01,1.924631930887699127e-02,5.471420288085937500e-01,1.643014907836914062e+00
4.622255325317382812e+01,6.449497222900390625e+01,7.365948486328125000e+01,8.387036446720000000e+11,1.268390809600000000e+10,-1.754441261291503906e+01,-1.761104774475097656e+01,1.705323159694671631e-02,4.104042053222656250e-01,1.318738937377929688e+00
5.608548355102539062e+01,4.361379241943359375e+01,3.783173751831054688e+01,8.390095667200000000e+11,1.354467123200000000e+10,-1.676937484741210938e+01,-1.706100463867187500e+01,1.926040276885032654e-02,3.030490875244140625e-01,1.106166839599609375e+00
9.140281677246093750e+01,8.729737854003906250e+01,4.099742507934570312e+01,8.400299622400000000e+11,2.111442329600000000e+10,-1.767618560791015625e+01,-1.781436729431152344e+01,2.172734960913658142e-02,4.572696685791015625e-01,1.421112060546875000e+00
8.405431365966796875e+01,4.085338211059570312e+01,8.790064811706542969e+00,8.423871610880000000e+11,1.915484569600000000e+10,-1.801211357116699219e+01,-1.805386543273925781e+01,2.030541934072971344e-02,3.905639648437500000e-01,1.263660430908203125e+00
3.650597381591796875e+01,9.771446228027343750e+01,1.012617206573486328e+01,8.424164556800000000e+11,1.443621273600000000e+10,-1.649974822998046875e+01,-1.671094703674316406e+01,1.876578107476234436e-02,4.388446807861328125e-01,1.369323730468750000e+00
3.754674530029296875e+01,8.451177978515625000e+01,7.380854797363281250e+01,8.426327244800000000e+11,9.481479168000000000e+09,-1.844575309753417969e+01,-1.852064704895019531e+01,1.432687975466251373e-02,1.926689147949218750e-01,9.065113067626953125e-01
5.967577362060546875e+01,4.141978454589843750e+01,9.384294128417968750e+01,8.430299381760000000e+11,1.465184460800000000e+10,-1.772982215881347656e+01,-1.780627632141113281e+01,1.757716573774814606e-02,3.975410461425781250e-01,1.334331512451171875e+00
1.324022865295410156e+01,6.471661376953125000e+01,3.603666687011718750e+01,8.432898539520000000e+11,1.231528857600000000e+10,-1.842725563049316406e+01,-1.848643112182617188e+01,1.731368899345397949e-02,3.520679473876953125e-01,1.193504333496093750e+00
4.598642730712890625e+01,3.104733276367187500e+01,4.415577697753906250e+01,8.437174763520000000e+11,1.827640934400000000e+10,-1.657241439819335938e+01,-1.671091079711914062e+01,1.613024249672889709e-02,6.154041290283203125e-01,1.776035308837890625e+00
3.084982299804687500e+01,2.756028366088867188e+01,9.367211151123046875e+01,8.439740497920000000e+11,6.355750400000000000e+09,-1.638560676574707031e+01,-1.666768074035644531e+01,1.407635957002639771e-02,3.789291381835937500e-01,1.348905563354492188e+00
8.050856018066406250e+01,9.317530059814453125e+01,1.420642948150634766e+01,8.439811932160000000e+11,1.002383155200000000e+10,-1.635354423522949219e+01,-1.650157737731933594e+01,1.799624599516391754e-02,3.651523590087890625e-01,1.195983886718750000e+00
3.220403671264648438e+01,1.758836507797241211e+00,2.962342834472656250e+01,8.459710627840000000e+11,1.325809356800000000e+10,-1.715975952148437500e+01,-1.729287147521972656e+01,1.757754758000373840e-02,4.981441497802734375e-01,1.529724121093750000e+00
8.534751892089843750e+01,6.511726379394531250e+01,5.895462417602539062e+01,8.459993088000000000e+11,2.299601305600000000e+10,-1.673707008361816406e+01,-1.709368133544921875e+01,2.132977172732353210e-02,3.780803680419921875e-01,1.245096206665039062e+00
8.773770904541015625e+01,1.090174865722656250e+01,2.710526657104492188e+01,8.459998330880000000e+11,1.763984998400000000e+10,-1.773004722595214844e+01,-1.783929061889648438e+01,1.879388280212879181e-02,3.401165008544921875e-01,1.114130020141601562e+00
1.619009399414062500e+01,7.502669525146484375e+01,2.354472541809082031e+01,8.468669399040000000e+11,2.150420889600000000e+10,-1.671209716796875000e+01,-1.690852546691894531e+01,2.250453457236289978e-02,4.718627929687500000e-01,1.452510833740234375e+00
9.934940338134765625e+01,5.420600891113281250e+01,9.268702697753906250e+01,8.469925068800000000e+11,1.109317017600000000e+10,-1.809026336669921875e+01,-1.822661399841308594e+01,1.577848754823207855e-02,2.406692504882812500e-01,1.024356842041015625e+00
4.946576118469238281e+00,7.417021942138671875e+01,1.695421791076660156e+01,8.470661038080000000e+11,4.993301504000000000e+09,-1.832989883422851562e+01,-1.836262702941894531e+01,1.597272045910358429e-02,2.224044799804687500e-01,9.203548431396484375e-01
8.778486633300781250e+01,5.596996307373046875e+01,2.575956535339355469e+01,8.476905308160000000e+11,1.694123110400000000e+10,-1.766609191894531250e+01,-1.773681831359863281e+01,1.982383243739604950e-02,4.785194396972656250e-01,1.481220245361328125e+00
6.899135589599609375e+01,8.289319276809692383e-01,1.986871004104614258e+00,8.488241725440000000e+11,3.305806643200000000e+10,-1.607682228088378906e+01,-1.643923568725585938e+01,2.428573183715343475e-02,5.191059112548828125e-01,1.546783447265625000e+00
6.111450958251953125e+01,6.890003967285156250e+01,9.468038940429687500e+01,8.489752985600000000e+11,1.091887104000000000e+10,-1.757289886474609375e+01,-1.768422126770019531e+01,1.750468090176582336e-02,2.721405029296875000e-01,1.001430511474609375e+00
4.762240219116210938e+01,9.889109802246093750e+01,1.031367492675781250e+01,8.491652218880000000e+11,1.659203481600000000e+10,-1.750252151489257812e+01,-1.761737823486328125e+01,2.237429656088352203e-02,5.292148590087890625e-01,1.593603134155273438e+00
5.489930725097656250e+01,1.176050376892089844e+01,2.063364744186401367e+00,8.494934261760000000e+11,1.519079526400000000e+10,-1.762509346008300781e+01,-1.772461318969726562e+01,2.210776880383491516e-02,4.304752349853515625e-01,1.374847412109375000e+00
9.415183258056640625e+01,5.981031799316406250e+01,7.643073272705078125e+01,8.499643678720000000e+11,7.309877760000000000e+09,-1.884119987487792969e+01,-1.887996482849121094e+01,1.291900966316461563e-02,1.703681945800781250e-01,8.005084991455078125e-01
2.838398361206054688e+01,2.209413146972656250e+01,6.074565505981445312e+01,8.505446891520000000e+11,1.860470988800000000e+10,-1.730860519409179688e+01,-1.745247268676757812e+01,2.064653486013412476e-02,5.169429779052734375e-01,1.607110977172851562e+00
1.635808372497558594e+01,2.107621002197265625e+01,6.046268081665039062e+01,8.509623500800000000e+11,1.409291059200000000e+10,-1.735210800170898438e+01,-1.746409797668457031e+01,1.923725008964538574e-02,5.281124114990234375e-01,1.593435287475585938e+00
7.703214263916015625e+01,7.811004638671875000e+01,7.118298530578613281e+00,8.511193088000000000e+11,1.346956390400000000e+10,-1.685148429870605469e+01,-1.708942031860351562e+01,1.732372492551803589e-02,3.214836120605468750e-01,1.125768661499023438e+00
5.599989700317382812e+01,3.423859024047851562e+01,2.794479560852050781e+01,8.519091486720000000e+11,3.179726438400000000e+10,-1.737464714050292969e+01,-1.752279472351074219e+01,2.334847487509250641e-02,5.322685241699218750e-01,1.590995788574218750e+00
9.125503540039062500e+00,5.004036712646484375e+01,2.582156562805175781e+01,8.524990382080000000e+11,1.759493529600000000e+10,-1.839534759521484375e+01,-1.847429275512695312e+01,1.711783744394779205e-02,4.380722045898437500e-01,1.382171630859375000e+00
5.878433609008789062e+01,7.928522491455078125e+01,9.358386230468750000e+01,8.526200176640000000e+11,1.729467187200000000e+10,-1.825174903869628906e+01,-1.832553482055664062e+01,2.146888710558414459e-02,4.510498046875000000e-01,1.405532836914062500e+00
8.080178260803222656e+00,3.295879840850830078e+00,6.093918609619140625e+01,8.528619110400000000e+11,1.310366105600000000e+10,-1.735569381713867188e+01,-1.750287628173828125e+01,1.913318596780300140e-02,4.764041900634765625e-01,1.534460067749023438e+00
1.601419639587402344e+01,8.853179168701171875e+01,4.135414123535156250e+01,8.532500152320000000e+11,1.658177536000000000e+10,-1.742065048217773438e+01,-1.751174545288085938e+01,2.046505920588970184e-02,4.795932769775390625e-01,1.476585388183593750e+00
6.173871612548828125e+01,7.948004913330078125e+01,2.129502677917480469e+01,8.534792601600000000e+11,1.540445696000000000e+10,-1.814985656738281250e+01,-1.823527717590332031e+01,1.813405193388462067e-02,4.439220428466796875e-01,1.392013549804687500e+00
7.613790893554687500e+01,7.456547546386718750e+01,5.136210632324218750e+01,8.536126259200000000e+11,3.066094796800000000e+10,-1.854298019409179688e+01,-1.864537048339843750e+01,2.079628966748714447e-02,4.205074310302734375e-01,1.323602676391601562e+00
7.908379364013671875e+01,2.674228477478027344e+01,7.269631958007812500e+01,8.536823562240000000e+11,1.604538163200000000e+10,-1.592026519775390625e+01,-1.615692138671875000e+01,2.079071290791034698e-02,5.775566101074218750e-01,1.703817367553710938e+00
2.850499916076660156e+01,4.029048919677734375e+01,9.639106750488281250e+01,8.542793236480000000e+11,1.850660249600000000e+10,-1.759044837951660156e+01,-1.771722984313964844e+01,2.100271359086036682e-02,4.349346160888671875e-01,1.339065551757812500e+00
2.729306983947753906e+01,8.414048004150390625e+01,7.112585449218750000e+01,8.549050613760000000e+11,1.024276275200000000e+10,-1.606285667419433594e+01,-1.625881195068359375e+01,1.130457222461700439e-02,6.367969512939453125e-01,1.959192276000976562e+00
6.497838592529296875e+01,2.191261672973632812e+01,1.692183971405029297e+00,8.557008650240000000e+11,1.594964787200000000e+10,-1.725044822692871094e+01,-1.736381912231445312e+01,1.946270093321800232e-02,4.597759246826171875e-01,1.417158126831054688e+00
6.812415313720703125e+01,1.161332607269287109e+01,1.332813072204589844e+01,8.558069022720000000e+11,1.557389414400000000e+10,-1.796957206726074219e+01,-1.806523323059082031e+01,1.814624853432178497e-02,3.231925964355468750e-01,1.126886367797851562e+00
7.329224395751953125e+01,3.081448173522949219e+01,4.123989868164062500e+01,8.567122165760000000e+11,1.994661478400000000e+10,-1.537311744689941406e+01,-1.580790805816650391e+01,2.367578074336051941e-02,6.257591247558593750e-01,1.857118606567382812e+00
6.486046314239501953e+00,5.761782836914062500e+01,5.044340133666992188e+01,8.571968552960000000e+11,1.806546534400000000e+10,-1.816226196289062500e+01,-1.824295616149902344e+01,2.143905870616436005e-02,3.895969390869140625e-01,1.215433120727539062e+00
7.930039978027343750e+01,8.713331604003906250e+01,5.346301651000976562e+01,8.573372334080000000e+11,1.970683084800000000e+10,-1.713481903076171875e+01,-1.723896408081054688e+01,2.356929890811443329e-02,5.649929046630859375e-01,1.664701461791992188e+00
7.144760131835937500e+01,2.890696716308593750e+01,2.636860275268554688e+01,8.574138449920000000e+11,4.223544524800000000e+10,-1.544478893280029297e+01,-1.602746200561523438e+01,1.870287396013736725e-02,6.974201202392578125e-01,2.142715454101562500e+00
1.897034072875976562e+01,3.972549819946289062e+01,4.696313095092773438e+01,8.574506106880000000e+11,1.463255859200000000e+10,-1.681275939941406250e+01,-1.697311210632324219e+01,1.953253522515296936e-02,4.656658172607421875e-01,1.492368698120117188e+00
7.757799530029296875e+01,6.338892745971679688e+01,7.207859039306640625e+01,8.574918328320000000e+11,2.372832460800000000e+10,-1.698974800109863281e+01,-1.717493820190429688e+01,2.134845219552516937e-02,5.194072723388671875e-01,1.583488464355468750e+00
7.894171142578125000e+01,6.949515533447265625e+01,6.636247253417968750e+01,8.577651179520000000e+11,1.547862630400000000e+10,-1.866897010803222656e+01,-1.874074363708496094e+01,1.733252778649330139e-02,3.506393432617187500e-01,1.207807540893554688e+00
3.416611862182617188e+01,7.172392272949218750e+01,4.396187973022460938e+01,8.596464599040000000e+11,3.198714880000000000e+10,-1.812049293518066406e+01,-1.828295326232910156e+01,2.310423366725444794e-02,4.467563629150390625e-01,1.372100830078125000e+00
1.331049633026123047e+01,4.157202148437500000e+01,6.215658569335937500e+01,8.603492679680000000e+11,1.160167731200000000e+10,-1.765803718566894531e+01,-1.775390434265136719e+01,1.847971975803375244e-02,4.190559387207031250e-01,1.340433120727539062e+00
9.160976409912109375e+01,6.275697326660156250e+01,5.014243698120117188e+01,8.609941422080000000e+11,3.471550054400000000e+10,-1.765861511230468750e+01,-1.778173446655273438e+01,2.284571714699268341e-02,5.058078765869140625e-01,1.552997589111328125e+00
8.608087921142578125e+01,4.842424011230468750e+01,2.857434463500976562e+01,8.613838192640000000e+11,2.092384870400000000e+10,-1.674728012084960938e+01,-1.691473007202148438e+01,2.306810766458511353e-02,5.367031097412109375e-01,1.635007858276367188e+00
2.486426544189453125e+01,7.177649974822998047e+00,2.974030971527099609e+00,8.619065999360000000e+11,2.139669094400000000e+10,-1.527503776550292969e+01,-1.597715091705322266e+01,2.447165735065937042e-02,6.117897033691406250e-01,1.917644500732421875e+00
8.870188903808593750e+01,3.500458145141601562e+01,6.227619171142578125e+01,8.646750371840000000e+11,2.035674521600000000e+10,-1.806353950500488281e+01,-1.815834236145019531e+01,1.887061074376106262e-02,4.188003540039062500e-01,1.341196060180664062e+00
7.572170257568359375e+01,7.003557205200195312e+00,7.587137603759765625e+01,8.652503121920000000e+11,2.666891264000000000e+10,-1.890604591369628906e+01,-1.896788215637207031e+01,2.209660783410072327e-02,4.191379547119140625e-01,1.336156845092773438e+00
4.269545364379882812e+01,8.781767272949218750e+01,9.325127410888671875e+01,8.655397847040000000e+11,1.869275545600000000e+10,-1.808421897888183594e+01,-1.820730972290039062e+01,2.036197669804096222e-02,4.430255889892578125e-01,1.398242950439453125e+00
3.334146499633789062e+01,1.019042682647705078e+01,5.281229496002197266e+00,8.658764431360000000e+11,2.055700480000000000e+10,-1.885583686828613281e+01,-1.896280479431152344e+01,1.846860349178314209e-02,3.380126953125000000e-01,1.166353225708007812e+00
9.251139068603515625e+01,7.627848052978515625e+01,4.936364364624023438e+01,8.660465090560000000e+11,1.193892864000000000e+10,-1.564973735809326172e+01,-1.609136199951171875e+01,2.172642387449741364e-02,4.428501129150390625e-01,1.398897171020507812e+00
5.999497413635253906e+00,2.638318252563476562e+01,5.012675476074218750e+01,8.675155640320000000e+11,1.345018982400000000e+10,-1.622582817077636719e+01,-1.650375938415527344e+01,2.079891040921211243e-02,4.443206787109375000e-01,1.400737762451171875e+00
8.921302032470703125e+01,6.928723144531250000e+01,1.468075656890869141e+01,8.678840729600000000e+11,1.748736204800000000e+10,-1.672284507751464844e+01,-1.683650016784667969e+01,1.823818683624267578e-02,5.654315948486328125e-01,1.692487716674804688e+00
7.671977996826171875e+01,2.386012649536132812e+01,7.120942687988281250e+01,8.686227292160000000e+11,1.216982220800000000e+10,-1.763075256347656250e+01,-1.771732330322265625e+01,1.866119541227817535e-02,3.672275543212890625e-01,1.219625473022460938e+00
1.185240840911865234e+01,7.926176452636718750e+01,5.443790054321289062e+01,8.687728066560000000e+11,5.868979404800000000e+10,-1.621901321411132812e+01,-1.659366989135742188e+01,2.647620812058448792e-02,6.862049102783203125e-01,2.046461105346679688e+00
7.891230583190917969e+00,6.261735153198242188e+01,4.587796783447265625e+01,8.689796382720000000e+11,1.165765836800000000e+10,-1.789384651184082031e+01,-1.799288558959960938e+01,1.767048984766006470e-02,3.971805572509765625e-01,1.329601287841796875e+00
1.090997314453125000e+01,2.763214683532714844e+01,5.688839721679687500e+01,8.691788021760000000e+11,2.595653836800000000e+10,-1.828066253662109375e+01,-1.835835075378417969e+01,2.326921001076698303e-02,4.522037506103515625e-01,1.430824279785156250e+00
3.629454803466796875e+01,2.223502922058105469e+01,4.895436477661132812e+01,8.697698713600000000e+11,1.325099110400000000e+10,-1.824328041076660156e+01,-1.835134315490722656e+01,1.771889254450798035e-02,3.180084228515625000e-01,1.157678604125976562e+00
8.974989318847656250e+01,6.056087875366210938e+01,1.121217441558837891e+01,8.701147217920000000e+11,1.221723545600000000e+10,-1.677072525024414062e+01,-1.687141227722167969e+01,1.578906737267971039e-02,4.872608184814453125e-01,1.464382171630859375e+00
7.728999328613281250e+01,1.110267066955566406e+01,7.200290679931640625e+01,8.722565693440000000e+11,2.559137382400000000e+10,-1.843102645874023438e+01,-1.853192901611328125e+01,2.306465990841388702e-02,4.560470581054687500e-01,1.403953552246093750e+00
4.568132400512695312e+00,5.930570220947265625e+01,3.758908843994140625e+01,8.724024524800000000e+11,1.154490777600000000e+10,-1.743894386291503906e+01,-1.758497619628906250e+01,1.643448509275913239e-02,3.638439178466796875e-01,1.239091873168945312e+00
8.208227539062500000e+01,1.856609821319580078e+00,4.694007492065429688e+01,8.736241090560000000e+11,5.793984512000000000e+09,-1.818318367004394531e+01,-1.823216247558593750e+01,1.475764997303485870e-02,2.004699707031250000e-01,8.780651092529296875e-01
7.769171142578125000e+01,3.005900764465332031e+01,4.427622604370117188e+01,8.740596613120000000e+11,2.394160537600000000e+10,-1.559908962249755859e+01,-1.611685943603515625e+01,1.926469244062900543e-02,5.933246612548828125e-01,1.834678649902343750e+00
6.843521118164062500e+01,5.502815628051757812e+01,7.810060119628906250e+01,8.743668285440000000e+11,3.355764326400000000e+10,-1.696431159973144531e+01,-1.712600898742675781e+01,2.392132021486759186e-02,5.292949676513671875e-01,1.606622695922851562e+00
5.585067272186279297e+00,7.385824584960937500e+01,4.746522903442382812e+01,8.745199861760000000e+11,1.826315878400000000e+10,-1.776333999633789062e+01,-1.784549903869628906e+01,2.118740230798721313e-02,4.294872283935546875e-01,1.383110046386718750e+00
2.657064199447631836e+00,7.509711456298828125e+01,4.086351013183593750e+01,8.748966871040000000e+11,2.716469862400000000e+10,-1.695665740966796875e+01,-1.712425613403320312e+01,2.475829981267452240e-02,4.844207763671875000e-01,1.479946136474609375e+00
2.627331161499023438e+01,1.175698852539062500e+01,1.478307056427001953e+01,8.752355082240000000e+11,2.076432179200000000e+10,-1.837524986267089844e+01,-1.845503807067871094e+01,2.052482031285762787e-02,3.898010253906250000e-01,1.275186538696289062e+00
4.353657913208007812e+01,6.201522827148437500e+00,4.026061248779296875e+01,8.794136248320000000e+11,1.907177881600000000e+10,-1.746196556091308594e+01,-1.758197212219238281e+01,2.248485386371612549e-02,3.093776702880859375e-01,1.049505233764648438e+00
5.321359634399414062e+01,9.118785858154296875e+01,3.646115493774414062e+01,8.807215267840000000e+11,4.209237196800000000e+10,-1.800324440002441406e+01,-1.814244651794433594e+01,2.109855040907859802e-02,3.920726776123046875e-01,1.246877670288085938e+00
5.514021301269531250e+01,8.454568481445312500e+01,9.099000549316406250e+01,8.808889712640000000e+11,1.680035123200000000e+10,-1.729067039489746094e+01,-1.741429901123046875e+01,1.924400217831134796e-02,5.517158508300781250e-01,1.675525665283203125e+00
7.571822357177734375e+01,9.331173706054687500e+01,9.962336730957031250e+01,8.817223270400000000e+11,9.172245504000000000e+09,-1.750671195983886719e+01,-1.762612915039062500e+01,1.536785252392292023e-02,3.026924133300781250e-01,1.077476501464843750e+00
6.346303176879882812e+01,4.416991424560546875e+01,9.990134429931640625e+01,8.833169489920000000e+11,2.662922649600000000e+10,-1.671180343627929688e+01,-1.690034866333007812e+01,1.789137348532676697e-02,6.911792755126953125e-01,2.098619461059570312e+00
5.745137786865234375e+01,3.907000732421875000e+01,9.949421691894531250e+01,8.834064711680000000e+11,1.971858636800000000e+10,-1.582448577880859375e+01,-1.625359535217285156e+01,2.154333703219890594e-02,4.784755706787109375e-01,1.456022262573242188e+00
4.623837661743164062e+01,6.877901554107666016e+00,5.739573669433593750e+01,8.834628321280000000e+11,1.559712460800000000e+10,-1.728354644775390625e+01,-1.742807006835937500e+01,1.702204160392284393e-02,5.141239166259765625e-01,1.581102371215820312e+00
5.606022357940673828e+00,4.666859054565429688e+01,6.413468933105468750e+01,8.838263603200000000e+11,2.665007513600000000e+10,-1.623904800415039062e+01,-1.668986701965332031e+01,2.382727339863777161e-02,3.684997558593750000e-01,1.169902801513671875e+00
3.706358337402343750e+01,7.480052947998046875e+01,2.962859916687011719e+01,8.849248747520000000e+11,1.140079411200000000e+10,-1.727373886108398438e+01,-1.734252166748046875e+01,1.834229379892349243e-02,3.973503112792968750e-01,1.244039535522460938e+00
2.119536972045898438e+01,1.457831764221191406e+01,1.825488090515136719e+01,8.851600834560000000e+11,1.926706585600000000e+10,-1.883820152282714844e+01,-1.893286514282226562e+01,1.835906133055686951e-02,3.934135437011718750e-01,1.298561096191406250e+00
7.458554840087890625e+01,6.939122676849365234e+00,9.764545440673828125e+01,8.855763025920000000e+11,1.983750144000000000e+10,-1.715882682800292969e+01,-1.733605575561523438e+01,2.156153507530689240e-02,5.401592254638671875e-01,1.648305892944335938e+00
8.229775238037109375e+01,8.457420349121093750e+01,5.508097457885742188e+01,8.855881646080000000e+11,1.815905894400000000e+10,-1.836280441284179688e+01,-1.841727828979492188e+01,1.881352812051773071e-02,4.331150054931640625e-01,1.370122909545898438e+00
1.785790634155273438e+01,8.876134490966796875e+01,7.396670532226562500e+01,8.856175247360000000e+11,1.825657241600000000e+10,-1.667929458618164062e+01,-1.689374923706054688e+01,2.314030006527900696e-02,4.906749725341796875e-01,1.493963241577148438e+00
8.215271759033203125e+01,7.198632049560546875e+01,8.383536529541015625e+01,8.863202017280000000e+11,1.753947340800000000e+10,-1.709651565551757812e+01,-1.722131156921386719e+01,1.907659322023391724e-02,6.310653686523437500e-01,1.910768508911132812e+00
3.212963867187500000e+01,3.398941802978515625e+01,5.585023498535156250e+01,8.865820835840000000e+11,1.658143948800000000e+10,-1.798664665222167969e+01,-1.808512878417968750e+01,1.778746768832206726e-02,4.244689941406250000e-01,1.378551483154296875e+00
4.373456954956054688e+01,1.744159507751464844e+01,5.947587013244628906e+00,8.871791820800000000e+11,2.454675865600000000e+10,-1.736322593688964844e+01,-1.754722595214843750e+01,2.291752211749553680e-02,4.863376617431640625e-01,1.490417480468750000e+00
4.887789916992187500e+01,8.583817291259765625e+01,1.903513145446777344e+01,8.872299069440000000e+11,1.917838950400000000e+10,-1.724777030944824219e+01,-1.743813514709472656e+01,2.015268802642822266e-02,3.744564056396484375e-01,1.151638031005859375e+00
5.594717788696289062e+01,6.402796936035156250e+01,8.419111633300781250e+01,8.878995537920000000e+11,1.141077606400000000e+10,-1.774162101745605469e+01,-1.780533027648925781e+01,1.746171526610851288e-02,3.836345672607421875e-01,1.260110855102539062e+00
6.476610660552978516e+00,5.450543212890625000e+01,9.856281280517578125e+01,8.879555215360000000e+11,1.398741504000000000e+10,-1.700775337219238281e+01,-1.709946823120117188e+01,1.497571356594562531e-02,5.898609161376953125e-01,1.798091888427734375e+00
5.614494323730468750e+01,9.525803375244140625e+01,2.148521995544433594e+01,8.879995617280000000e+11,1.757180928000000000e+10,-1.739020729064941406e+01,-1.751115417480468750e+01,1.943926885724067688e-02,3.814754486083984375e-01,1.257722854614257812e+00
7.115302276611328125e+01,3.860421419143676758e+00,8.792206573486328125e+01,8.880246620160000000e+11,2.110654873600000000e+10,-1.811766052246093750e+01,-1.828659820556640625e+01,1.762449182569980621e-02,3.364028930664062500e-01,1.186582565307617188e+00
