#x,y,z,Mass,SM,GALEX_FUV,GALEX_NUV,SDSS_r,g_minus_r,u_minus_r
37.047894,87.696320,89.874413,649696182272.000000,11215531008.000000,-18.008593,-18.100222,-20.273788,0.418024,1.344038
39.174957,72.412041,34.774532,649839706112.000000,11821140992.000000,-17.579931,-17.656961,-20.016758,0.492544,1.487600
56.013947,93.339828,30.011257,649879355392.000000,12918966272.000000,-16.608370,-16.795126,-19.975664,0.500437,1.551363
5.916944,2.069028,65.387016,650270998528.000000,10773614592.000000,-16.470243,-16.563780,-19.636934,0.495764,1.468235
91.526962,63.515755,49.949673,650302521344.000000,36322836480.000000,-18.103563,-18.206303,-20.910084,0.438354,1.324598
26.196188,46.013824,71.384758,650682892288.000000,10668682240.000000,-17.081854,-17.187740,-19.906685,0.506556,1.564163
22.819571,88.476051,51.504784,650999758848.000000,11038906368.000000,-17.982986,-18.036032,-20.145519,0.389561,1.250872
11.908067,63.730907,36.337765,651445862400.000000,9477257216.000000,-16.996737,-17.094688,-19.796877,0.423368,1.376623
35.554977,86.584229,98.421249,651942494208.000000,5067066368.000000,-17.050476,-17.162680,-19.501537,0.378195,1.279398
77.162437,79.995163,11.654793,652305432576.000000,9721053184.000000,-17.088924,-17.204798,-19.911842,0.501480,1.549839
82.945976,46.244057,7.930280,653052346368.000000,14624310272.000000,-17.130322,-17.312273,-20.340691,0.477674,1.479095
12.418299,37.935577,3.724906,653797294080.000000,8119939584.000000,-15.968952,-16.080217,-19.259768,0.580708,1.734112
9.194709,71.904388,32.717293,653928693760.000000,12034572288.000000,-17.666811,-17.771832,-20.183052,0.460560,1.431038
88.959480,28.393190,47.059254,654416216064.000000,5854937600.000000,-16.748690,-16.777016,-19.211842,0.494617,1.483335
54.907970,19.619003,21.983589,654572847104.000000,12473468928.000000,-17.914186,-17.996809,-20.268549,0.439844,1.410223
74.036774,98.418694,75.522591,654606598144.000000,8906921984.000000,-16.656893,-16.737860,-19.613136,0.517677,1.545246
9.802813,68.559883,2.327096,655122235392.000000,9816302592.000000,-17.596153,-17.679815,-19.960928,0.465364,1.440008
10.208261,76.976433,45.418407,655865217024.000000,35321147392.000000,-15.451175,-15.914436,-20.569197,0.682657,2.047358
6.647274,56.507648,58.983387,656664428544.000000,17031787520.000000,-16.505753,-16.721794,-20.160038,0.570642,1.706715
67.036324,5.113039,14.657036,657386766336.000000,13413486592.000000,-16.989450,-17.154579,-20.191277,0.426376,1.353827
46.324867,28.766535,42.539955,657698521088.000000,16453659648.000000,-17.249987,-17.371256,-20.251410,0.531191,1.597063
80.938858,13.678797,64.176895,658324914176.000000,9943272448.000000,-16.235815,-16.521666,-19.811720,0.424908,1.360922
44.045536,73.872925,31.163113,658627952640.000000,9458330624.000000,-17.741531,-17.814453,-20.124411,0.414062,1.326740
80.926559,97.607506,17.986689,659007537152.000000,15120269312.000000,-16.333460,-16.447935,-19.770895,0.579727,1.715925
70.820366,84.932327,13.025502,659038339072.000000,8840659968.000000,-17.651253,-17.692541,-19.950293,0.351549,1.201191
88.256790,17.112371,28.400452,660009320448.000000,3946914048.000000,-17.326132,-17.387497,-19.356678,0.264297,1.042530
47.203434,69.607094,72.279915,661454848000.000000,13458317312.000000,-15.022197,-15.383224,-19.745766,0.721525,2.202736
67.649788,81.125458,51.297028,661531525120.000000,17473609728.000000,-17.159590,-17.282215,-20.120720,0.495737,1.534231
3.407645,42.173637,84.180954,662706520064.000000,11131450368.000000,-18.703335,-18.754402,-20.533607,0.320469,1.139524
84.008827,50.034737,18.904930,662731423744.000000,12115061760.000000,-16.637133,-16.849569,-20.063360,0.423103,1.386551
23.788704,89.748161,14.959644,663016308736.000000,9981860864.000000,-18.408504,-18.469145,-20.386032,0.353430,1.209806
65.037849,10.340435,24.751616,663968415744.000000,13175914496.000000,-17.114552,-17.212307,-20.092525,0.476965,1.456884
9.033744,21.581837,79.914894,664619057152.000000,9461236736.000000,-17.681660,-17.763023,-20.091425,0.413319,1.324507
53.402824,6.880738,6.729076,664626593792.000000,13169965056.000000,-17.642017,-17.695620,-20.183828,0.378473,1.238543
92.884766,82.474899,42.563457,665238110208.000000,8370117632.000000,-15.898479,-16.088268,-19.384327,0.573172,1.700878
98.181770,58.949463,42.388069,665282543616.000000,12027795456.000000,-15.216571,-15.608303,-19.747353,0.564589,1.712137
67.267685,69.700302,6.849727,667052605440.000000,5356206080.000000,-17.454248,-17.517351,-19.661932,0.427097,1.399513
65.351723,70.616707,12.990965,667755479040.000000,8433042944.000000,-17.574993,-17.634386,-19.907095,0.347595,1.197268
1.863850,4.262817,2.466577,667869446144.000000,13309159424.000000,-17.487183,-17.583967,-20.234280,0.523291,1.587896
81.581451,58.219345,19.134653,667874164736.000000,9260867584.000000,-17.565254,-17.638283,-19.885132,0.467978,1.463703
60.767670,38.325352,21.901747,668575662080.000000,16866467840.000000,-16.751839,-16.865625,-20.049709,0.544224,1.604862
72.012978,83.512444,11.066719,669544087552.000000,10111003648.000000,-17.513922,-17.581734,-20.013597,0.445549,1.413902
79.768913,58.951279,28.004141,670666981376.000000,6591169024.000000,-17.678509,-17.764904,-19.820616,0.360020,1.223593
35.622032,97.587555,33.804630,672377339904.000000,13957563392.000000,-18.165634,-18.210411,-20.390106,0.490519,1.492500
84.705292,14.760597,85.839958,672499236864.000000,6202792960.000000,-17.397383,-17.456184,-19.670601,0.343098,1.158438
32.778481,95.079567,83.639381,672670810112.000000,7041309696.000000,-17.866972,-17.896666,-19.806145,0.389914,1.282690
9.857714,11.907166,4.833916,673505476608.000000,6169494016.000000,-16.065920,-16.133327,-19.149431,0.579128,1.757835
79.785057,88.477852,28.372189,673764933632.000000,15971137536.000000,-17.593092,-17.690825,-20.402054,0.496443,1.554958
52.053715,21.057522,11.368061,675896426496.000000,27148304384.000000,-18.030083,-18.178307,-20.929134,0.519335,1.581659
58.170044,3.782194,1.987815,676446142464.000000,14293104640.000000,-16.849684,-17.010580,-20.163507,0.457214,1.426435
82.003799,70.854240,43.475025,676556374016.000000,10937497600.000000,-18.450947,-18.524118,-20.607649,0.285528,1.071474
13.250378,29.557680,59.612347,677098946560.000000,48663863296.000000,-18.525698,-18.668858,-21.462135,0.434902,1.364086
35.511497,10.799302,34.598522,677252169728.000000,12266399744.000000,-17.379128,-17.470776,-20.056452,0.529243,1.628834
74.291931,41.586254,57.323219,678219218944.000000,11952353280.000000,-16.845348,-16.956863,-19.725372,0.564783,1.682789
46.211685,27.382971,42.170227,678806290432.000000,9611295744.000000,-17.658518,-17.724226,-19.884050,0.460911,1.465681
80.386047,50.060070,5.047177,678879166464.000000,8157399552.000000,-16.875648,-16.988171,-19.511621,0.488230,1.490576
40.050598,5.698763,30.777950,679557201920.000000,12445793280.000000,-15.580525,-15.864654,-19.844322,0.594376,1.769665
94.143188,58.458424,39.314022,679745159168.000000,11126835200.000000,-17.097498,-17.180420,-19.995529,0.460148,1.478321
23.593437,37.949776,62.252415,679811088384.000000,10231979008.000000,-15.966216,-16.220892,-19.775204,0.514217,1.590300
3.116846,26.728045,48.861790,680295661568.000000,10121662464.000000,-18.132296,-18.187559,-20.339258,0.316877,1.100893
50.994064,98.101212,4.659982,682236641280.000000,11697510400.000000,-16.406534,-16.596684,-19.810665,0.454479,1.400509
87.901382,5.361184,54.264172,683114037248.000000,6696975360.000000,-17.914667,-17.958700,-19.830936,0.358820,1.190807
66.178299,67.682953,94.669289,683287904256.000000,10147916800.000000,-17.197039,-17.267609,-19.762035,0.483656,1.429092
59.802807,53.180855,72.742012,683596709888.000000,31990855680.000000,-19.182602,-19.268099,-21.433100,0.365316,1.197863
70.141510,74.224182,81.431343,684234113024.000000,13953668096.000000,-17.668350,-17.726671,-20.231466,0.465017,1.445261
63.450512,43.034943,0.700616,684934889472.000000,15328054272.000000,-17.621729,-17.761782,-20.334007,0.494493,1.548328
83.513733,24.289957,42.681347,685271351296.000000,4099846144.000000,-15.284159,-15.560884,-18.946981,0.506815,1.652405
24.798777,79.925598,52.131588,685432307712.000000,15528296448.000000,-15.931822,-16.191072,-19.841557,0.531076,1.572104
80.748161,9.447001,92.499130,685723090944.000000,8909636608.000000,-16.503378,-16.637722,-19.541351,0.463076,1.452244
32.450260,71.413994,61.525940,685880836096.000000,12028495872.000000,-15.954175,-16.400873,-20.037617,0.417665,1.348989
53.827984,53.254948,41.845806,686571192320.000000,9545827328.000000,-17.917429,-17.936440,-19.877171,0.390587,1.258009
94.786598,14.661201,18.327938,687186509824.000000,7641278976.000000,-16.257404,-16.403582,-19.389753,0.504637,1.528202
47.805180,80.830139,27.930883,687342026752.000000,8685232128.000000,-15.264491,-15.576745,-19.385796,0.514757,1.561262
24.475065,70.254524,14.946954,687634448384.000000,21668085760.000000,-15.348211,-15.784252,-20.182949,0.613390,1.820196
52.399540,38.042618,41.327152,688504963072.000000,16020996096.000000,-15.989127,-16.195873,-19.903816,0.646437,1.855965
78.429237,68.736328,63.175545,689061756928.000000,9457583104.000000,-16.042326,-16.193752,-19.425753,0.491285,1.490191
58.381641,26.156572,23.849173,689191583744.000000,8176354304.000000,-17.243795,-17.314386,-19.856010,0.408401,1.325937
14.159844,53.861885,35.436665,689595482112.000000,11354084352.000000,-17.199715,-17.290400,-19.936558,0.381273,1.198816
42.887867,92.392128,43.519012,690825658368.000000,13265089536.000000,-16.659710,-16.856476,-20.087454,0.444641,1.393063
81.359383,45.715435,4.204820,690935758848.000000,14046558208.000000,-15.723333,-15.963241,-19.802700,0.636356,1.893211
84.371048,32.973358,66.523888,690997821440.000000,16898369536.000000,-18.284542,-18.334858,-20.519917,0.434137,1.371328
28.792318,41.484753,71.206512,691263832064.000000,12055760896.000000,-16.645979,-16.762129,-19.839071,0.495413,1.523153
52.159119,36.403797,37.707325,691393331200.000000,12034188288.000000,-17.883129,-17.936842,-20.184185,0.471548,1.430532
84.345825,16.065840,64.472717,692177666048.000000,13353565184.000000,-17.777031,-17.870394,-20.371632,0.391638,1.315771
61.932331,54.081413,95.458847,692621279232.000000,7303748096.000000,-16.707617,-16.750090,-19.412453,0.526991,1.598671
85.787125,35.086353,89.948997,695079337984.000000,13872003072.000000,-18.581951,-18.659485,-20.673758,0.353785,1.206041
2.741433,25.526180,95.528847,695118987264.000000,9350443008.000000,-17.965290,-18.036772,-20.065315,0.399809,1.297432
4.886275,88.206993,64.340912,695344037888.000000,12709965824.000000,-17.409285,-17.509548,-20.061262,0.486624,1.482763
14.487376,89.881187,41.493034,695477075968.000000,3964340736.000000,-17.662840,-17.691319,-19.416780,0.297949,1.086765
35.378231,94.102165,98.704300,695562993664.000000,14118318080.000000,-18.313356,-18.413588,-20.560583,0.413996,1.332466
64.836937,81.666016,92.574829,695753637888.000000,14050522112.000000,-17.800350,-17.885124,-20.430883,0.408085,1.323404
5.215833,44.598976,66.451645,695786668032.000000,9520182272.000000,-18.384327,-18.479847,-20.613869,0.302387,1.141287
62.666092,40.359440,31.674292,695924555776.000000,8881930240.000000,-16.473017,-16.625145,-19.620850,0.556648,1.700693
55.749569,11.598773,87.799629,696162779136.000000,8364804608.000000,-16.008871,-16.293324,-19.757250,0.455229,1.496204
59.372929,35.272484,95.010963,696344772608.000000,17719429120.000000,-15.288229,-15.640826,-19.945223,0.722345,2.195925
84.800102,33.399479,89.414680,696390057984.000000,15415003136.000000,-17.580025,-17.678926,-20.258802,0.527288,1.582563
68.513069,80.416801,82.030289,696442159104.000000,12423041024.000000,-16.991152,-17.070335,-19.808971,0.513603,1.546991
48.448341,66.798172,55.688560,696702468096.000000,14740697088.000000,-17.598324,-17.686268,-20.264565,0.468124,1.449728
10.195080,59.824944,37.180984,697768017920.000000,12447498240.000000,-15.471323,-15.750420,-19.613983,0.684563,2.084787
18.587259,39.833202,47.261181,697882902528.000000,15180605440.000000,-16.446407,-16.669762,-20.170486,0.462912,1.421804
94.198761,21.455814,46.328331,697929760768.000000,10882000896.000000,-15.682289,-15.901383,-19.471235,0.632736,1.855728
73.136887,24.391001,20.705898,698382155776.000000,13520707584.000000,-18.020075,-18.095762,-20.251474,0.378880,1.198204
89.406250,89.047073,15.993361,701699653632.000000,10067390464.000000,-18.110022,-18.145754,-20.037401,0.407072,1.269733
7.229560,20.204794,66.309875,701713481728.000000,20082100224.000000,-16.895582,-16.961861,-19.975765,0.596901,1.761189
52.507553,67.189774,43.944210,701727965184.000000,11049166848.000000,-15.962211,-16.189291,-19.661268,0.516853,1.537523
13.924931,76.541397,30.212896,702433394688.000000,15304983552.000000,-17.235523,-17.367502,-20.310343,0.519136,1.627651
80.831024,12.728268,32.051392,703428362240.000000,14996968448.000000,-17.749676,-17.838810,-20.287479,0.470266,1.440382
74.450401,40.913597,81.016212,704145260544.000000,4213953280.000000,-18.036816,-18.089153,-19.889986,0.242933,0.983473
32.434910,39.925594,93.115410,705374322688.000000,17190406144.000000,-17.702133,-17.778208,-20.413694,0.498718,1.546812
17.557312,88.017761,68.960587,705593475072.000000,14894604288.000000,-17.488720,-17.578993,-20.135012,0.508663,1.540709
60.545731,1.115446,62.154747,706684977152.000000,25880176640.000000,-18.541481,-18.633207,-20.908373,0.429663,1.346596
46.205570,9.270442,4.025747,706725740544.000000,10768786432.000000,-17.740582,-17.811159,-20.138229,0.400440,1.301434
19.456068,92.884880,96.238197,706902687744.000000,10490452992.000000,-16.967936,-17.068075,-19.877747,0.503922,1.554487
84.613380,42.650585,5.097307,707109519360.000000,13171457024.000000,-17.829304,-17.901878,-20.279955,0.431782,1.378666
85.515244,86.230087,33.963432,708443045888.000000,13208665088.000000,-17.335463,-17.388954,-19.919428,0.442554,1.381704
84.912170,34.080608,88.389557,708769742848.000000,16682272768.000000,-17.450781,-17.575985,-20.291359,0.503973,1.567085
80.079948,2.415844,38.088120,709155749888.000000,17639362560.000000,-16.844648,-16.983631,-20.154625,0.535208,1.623468
39.020107,38.329788,89.386032,709651922944.000000,13706502144.000000,-17.812469,-17.920324,-20.267725,0.445005,1.421947
41.400398,57.945866,5.441629,710182043648.000000,8567552512.000000,-18.075272,-18.137848,-20.199341,0.334280,1.135347
41.225246,49.004910,98.509827,712964374528.000000,15529778176.000000,-17.815649,-17.912849,-20.394491,0.452463,1.396660
74.010948,50.897522,62.627895,713562193920.000000,16604505088.000000,-18.353762,-18.426971,-20.621550,0.366217,1.222565
10.065682,7.708396,20.139515,715095212032.000000,7762558976.000000,-17.481607,-17.543196,-19.699915,0.409067,1.333435
77.189514,24.233011,42.294891,715197579264.000000,13200043008.000000,-17.132172,-17.233620,-20.018488,0.495401,1.517757
91.557762,15.796732,65.939560,716295176192.000000,18062548992.000000,-18.324060,-18.325104,-20.464691,0.420053,1.310595
7.969180,32.921028,68.288948,716528877568.000000,11574659072.000000,-17.683565,-17.762516,-20.188717,0.433962,1.345116
87.158287,54.647629,26.023884,717202194432.000000,15990374400.000000,-18.024309,-18.091049,-20.363409,0.479065,1.446642
79.273796,37.867218,11.936798,718112030720.000000,12581751808.000000,-15.461673,-15.729174,-19.523205,0.573153,1.714893
3.318216,26.384348,53.283131,718580416512.000000,12931951616.000000,-15.797367,-16.018091,-19.607019,0.545063,1.630777
26.351612,42.673744,81.475159,718647984128.000000,15895744512.000000,-16.441990,-16.632673,-20.136919,0.506113,1.597637
80.030098,3.009241,42.605953,719043297280.000000,14550269952.000000,-17.541941,-17.638470,-20.214907,0.487862,1.474854
22.715055,92.337379,68.337440,719159361536.000000,12331116544.000000,-16.685286,-16.827110,-19.859226,0.470778,1.453112
14.812314,34.121994,45.377350,719841001472.000000,15615203328.000000,-16.709295,-16.897562,-20.146179,0.489597,1.522051
8.638152,40.126228,60.218994,720054255616.000000,17488504832.000000,-17.790258,-17.850698,-20.383772,0.407703,1.302069
56.120579,88.787254,20.975117,720796647424.000000,9625562112.000000,-16.990217,-17.091484,-19.653643,0.492998,1.500219
11.000848,29.192509,56.420223,720925425664.000000,11731054592.000000,-15.908786,-16.168417,-19.848166,0.561317,1.797897
13.289759,93.315300,61.423267,722317934592.000000,5650504192.000000,-17.594549,-17.675188,-19.954306,0.284367,1.069761
90.931206,40.263477,52.369495,722861555712.000000,4923362304.000000,-16.089354,-16.154758,-18.898127,0.415558,1.280596
84.145271,68.883675,53.492481,723020349440.000000,8086713344.000000,-15.952144,-16.146389,-19.414722,0.603903,1.841442
44.616421,43.307728,33.836899,723700875264.000000,5138715136.000000,-17.676998,-17.829021,-20.037973,0.259289,1.084412
61.004749,0.553602,21.111582,726052241408.000000,11788213248.000000,-16.243788,-16.446896,-19.854942,0.403427,1.313608
56.603550,5.209660,18.654953,726636953600.000000,17977272320.000000,-17.843069,-17.939234,-20.422485,0.431768,1.356230
41.230057,19.226854,3.602406,727615340544.000000,21740630016.000000,-17.958878,-18.046480,-20.625137,0.538685,1.621952
84.083672,30.513241,10.605974,727674716160.000000,11442185216.000000,-17.533434,-17.600809,-20.000771,0.492617,1.487183
28.598904,60.417244,6.826603,727868506112.000000,18344153088.000000,-17.260595,-17.379400,-20.225016,0.582342,1.737335
77.523743,33.933285,26.242500,727937908736.000000,14697775104.000000,-16.816971,-16.918631,-19.962156,0.507877,1.551474
87.636864,35.702393,63.491890,728573476864.000000,18767722496.000000,-17.248537,-17.417913,-20.474638,0.485554,1.480371
12.002318,61.616970,94.717270,730489094144.000000,6414821376.000000,-17.100134,-17.189398,-19.463245,0.468248,1.456591
26.349327,67.159683,84.305984,730680328192.000000,10291639296.000000,-15.783872,-16.002558,-19.652767,0.572809,1.707823
69.059853,6.995274,70.682266,731850080256.000000,6868198400.000000,-17.589037,-17.692352,-19.858976,0.353546,1.213533
56.150948,29.317974,9.321163,732061564928.000000,14675606528.000000,-17.131994,-17.218061,-19.954521,0.488997,1.492878
85.004951,46.661118,26.007650,732476669952.000000,18793648128.000000,-17.368647,-17.530609,-20.445288,0.495398,1.508715
1.112917,82.011475,67.056076,732618883072.000000,13853475840.000000,-17.171482,-17.295206,-20.032721,0.493376,1.527163
52.161385,9.342525,17.096796,732762472448.000000,18185521152.000000,-16.658966,-16.837475,-20.212181,0.548933,1.659441
32.791405,74.155434,29.750332,732807626752.000000,10912273408.000000,-16.360058,-16.466616,-19.592066,0.541849,1.619284
78.346611,71.954147,86.622208,733139042304.000000,13823784960.000000,-17.687691,-17.769051,-20.063095,0.436226,1.355284
91.201042,66.168953,11.965828,733161521152.000000,11501231104.000000,-17.034731,-17.070211,-19.726135,0.548155,1.650949
13.847940,41.682823,32.459370,733367631872.000000,16698747904.000000,-17.255543,-17.389597,-20.268818,0.537403,1.622398
23.925053,95.339645,98.894669,733623091200.000000,14353765376.000000,-17.258505,-17.358381,-20.119560,0.505955,1.532595
66.684135,81.384514,73.214775,733629710336.000000,10814825472.000000,-16.528620,-16.757252,-20.069557,0.517897,1.729502
79.148041,43.526291,48.537109,733728079872.000000,10973621248.000000,-16.940294,-17.076469,-19.914764,0.535414,1.636803
33.799831,36.554035,66.670425,735508496384.000000,12505720832.000000,-17.702511,-17.813423,-20.225761,0.482355,1.531250
93.687927,52.876335,58.875221,735924846592.000000,8316460032.000000,-15.838376,-16.057606,-19.416172,0.593903,1.810255
10.832965,65.846703,58.385498,737872773120.000000,12197450752.000000,-17.179090,-17.324465,-20.133377,0.441154,1.399149
81.503349,8.853557,33.249897,739059892224.000000,14882916352.000000,-18.274895,-18.396557,-20.758230,0.367744,1.243193
54.364761,7.234257,17.407310,739241492480.000000,15960619008.000000,-17.054718,-17.233599,-20.266939,0.370344,1.219021
49.364147,31.259546,12.197604,739356311552.000000,17168764928.000000,-17.922413,-18.029194,-20.498159,0.428619,1.341169
23.805571,92.662544,62.282459,739756343296.000000,18629578752.000000,-17.713652,-17.842251,-20.530895,0.443197,1.405628
43.789234,69.314697,57.343483,739988996096.000000,11295840256.000000,-15.841118,-16.061674,-19.680237,0.670425,2.079565
84.124939,68.881958,46.556324,740089135104.000000,14649025536.000000,-17.548887,-17.652548,-20.221163,0.457220,1.418974
61.429611,41.554123,97.737724,740304355328.000000,14313852928.000000,-18.077265,-18.162977,-20.410784,0.417950,1.353041
36.827076,1.055026,36.858395,740394598400.000000,15341536256.000000,-17.763639,-17.859259,-20.255070,0.494139,1.538162
30.179522,21.462547,60.044872,740794499072.000000,12033853440.000000,-17.745739,-17.849243,-20.186148,0.431450,1.372313
56.620842,17.342737,56.928341,740952965120.000000,3714896128.000000,-17.055023,-17.126139,-19.270006,0.284790,1.026318
72.046967,92.929276,10.666789,741106843648.000000,13158394880.000000,-18.127434,-18.215704,-20.417940,0.400528,1.290808
64.598640,46.827377,73.348091,741208096768.000000,9987638272.000000,-16.981689,-17.187691,-19.896072,0.393261,1.282347
78.655396,27.675592,16.006929,742094012416.000000,17576015872.000000,-18.242348,-18.318331,-20.630423,0.468847,1.457817
0.508284,71.754181,31.348831,742469926912.000000,10214182912.000000,-16.353306,-16.526817,-19.782207,0.528908,1.629215
53.382824,40.150261,63.067528,742479691776.000000,10597357568.000000,-17.538122,-17.654142,-20.175608,0.426561,1.377369
71.470627,97.250664,24.410229,743373537280.000000,12848545792.000000,-17.931545,-18.013254,-20.339231,0.402109,1.307775
73.618912,23.710890,82.358826,743475052544.000000,14425458688.000000,-18.048187,-18.140596,-20.424391,0.384060,1.277037
18.603920,91.715378,58.764778,743794999296.000000,12911682560.000000,-18.204052,-18.304293,-20.518753,0.374521,1.292528
42.218388,36.784058,6.774921,743873118208.000000,12963065856.000000,-17.171614,-17.229963,-20.024958,0.427849,1.310228
19.852446,16.831375,98.284897,744581496832.000000,14076340224.000000,-16.814676,-17.042620,-20.290125,0.342375,1.172716
42.249393,91.970261,91.800339,745115942912.000000,8607308800.000000,-17.289839,-17.379145,-19.809418,0.442587,1.384867
52.328026,7.874845,11.880354,745133309952.000000,17106462720.000000,-14.961865,-15.414358,-19.967432,0.693949,2.109306
50.458668,68.793526,42.477066,745237446656.000000,15613234176.000000,-17.479261,-17.546314,-20.244444,0.470142,1.464767
96.408188,59.887764,55.989624,745403777024.000000,22017720320.000000,-17.333017,-17.495100,-20.525322,0.487371,1.513632
0.686928,57.082996,45.201313,745678241792.000000,18810128384.000000,-18.208555,-18.289444,-20.620506,0.462843,1.416132
19.994402,66.281303,7.793406,746471686144.000000,22638714880.000000,-17.686943,-17.827543,-20.598518,0.541054,1.603647
41.148739,1.094809,1.759944,747544772608.000000,15943819264.000000,-18.340059,-18.418631,-20.622633,0.393431,1.268526
29.750200,22.713636,46.376186,750106247168.000000,13187632128.000000,-16.459906,-16.731413,-20.225584,0.523579,1.642151
49.388901,66.314827,55.777172,750429732864.000000,15715867648.000000,-18.024067,-18.144760,-20.598520,0.449034,1.426437
9.227522,92.322418,56.929958,750550253568.000000,16729473024.000000,-16.168959,-16.356699,-19.868952,0.576317,1.739891
18.705442,19.027678,71.944984,751811428352.000000,15850038272.000000,-18.414452,-18.491234,-20.619698,0.421919,1.363770
79.254250,6.761234,71.889679,752075210752.000000,27582185472.000000,-17.314089,-17.544884,-20.881132,0.514734,1.587490
84.920563,60.345802,50.287121,752085172224.000000,13924795392.000000,-15.299858,-15.661572,-19.844463,0.564148,1.705727
91.926743,44.487148,81.865173,752335454208.000000,13794729984.000000,-15.031951,-15.717102,-20.081614,0.615654,1.915323
57.248325,17.666595,21.772139,752582524928.000000,21554489344.000000,-16.368893,-16.646339,-20.322819,0.476456,1.434227
39.044205,85.773560,89.179153,753162387456.000000,20608344064.000000,-17.269444,-17.518785,-20.781338,0.328405,1.175396
42.040436,91.155876,93.908859,754534318080.000000,11712375808.000000,-17.641270,-17.718084,-20.093460,0.495615,1.530504
62.401573,30.774815,64.966080,755461652480.000000,19524503552.000000,-17.830643,-17.930458,-20.542099,0.528999,1.575527
2.111992,57.575077,53.834221,755916079104.000000,8403731456.000000,-15.849076,-15.994890,-19.342731,0.638639,1.889051
90.940971,20.807558,83.322273,756501643264.000000,7621792768.000000,-18.042267,-18.067081,-19.965530,0.307892,1.072407
68.652031,1.065071,1.566182,758615179264.000000,33967378432.000000,-15.359106,-15.977911,-20.624739,0.549028,1.617599
6.458696,34.379524,20.730911,759091036160.000000,11225666560.000000,-16.431223,-16.515987,-19.548212,0.558830,1.628729
69.762421,26.879368,27.453671,759285743616.000000,13079031808.000000,-16.025318,-16.328407,-19.942890,0.528364,1.596268
91.243263,60.322968,27.307072,759796465664.000000,12049415168.000000,-17.779099,-17.897520,-20.456884,0.376495,1.268967
6.632077,88.223610,41.949646,760225857536.000000,12978843648.000000,-17.385897,-17.481222,-20.094704,0.493486,1.519487
7.181921,47.490192,52.836067,760579620864.000000,22347208704.000000,-15.856365,-16.117538,-20.156193,0.677246,2.039747
59.366585,31.807837,2.935464,760994267136.000000,4200704512.000000,-16.634878,-16.666096,-18.865786,0.460815,1.394854
41.253975,89.705070,76.575684,761446334464.000000,13726332928.000000,-17.598955,-17.663584,-20.206234,0.413149,1.314222
35.732204,98.886490,35.567532,761676103680.000000,14985252864.000000,-18.404142,-18.475073,-20.565853,0.421436,1.335892
70.245361,22.147057,90.106682,762009878528.000000,8304870912.000000,-18.273426,-18.319740,-20.127102,0.311960,1.138313
60.330780,48.718090,95.320854,762078429184.000000,26874845184.000000,-18.554739,-18.642302,-20.913795,0.473116,1.455336
91.721207,85.424065,30.773859,762869121024.000000,10767424512.000000,-17.435215,-17.540236,-20.041742,0.451132,1.442352
44.285355,42.852909,33.445679,764135866368.000000,14146965504.000000,-17.835457,-17.917332,-20.309490,0.451803,1.412430
59.670303,92.575577,60.865242,764395847680.000000,16191502336.000000,-17.357281,-17.457079,-20.145664,0.502687,1.526545
51.644234,22.339064,9.942074,764787687424.000000,18954653696.000000,-17.131399,-17.227631,-20.171526,0.545925,1.609945
0.318083,61.572563,54.381569,765064773632.000000,13870465024.000000,-18.035341,-18.111742,-20.347393,0.437769,1.370243
98.583755,0.067233,41.742260,765274750976.000000,8105725440.000000,-17.714376,-17.792343,-20.049650,0.358679,1.227098
41.258263,75.720612,29.844484,765530144768.000000,17661724672.000000,-15.506800,-15.823304,-19.971191,0.666697,2.004118
78.347420,83.776207,41.955997,765607936000.000000,25558226944.000000,-17.584181,-17.735092,-20.628645,0.563343,1.708496
12.040699,80.971214,66.642403,766495752192.000000,10619358208.000000,-17.946617,-17.998629,-20.187162,0.381439,1.296896
57.166843,44.336800,40.452881,768066781184.000000,6242819072.000000,-16.814491,-16.999964,-19.635416,0.259678,0.978617
51.441368,63.898895,42.302280,768697171968.000000,18776121344.000000,-17.350657,-17.507147,-20.418205,0.525835,1.595160
63.108208,2.940774,98.896370,769219297280.000000,18008909824.000000,-15.736682,-16.130651,-20.275293,0.552034,1.750309
44.484482,98.582336,28.830057,770184380416.000000,16469606400.000000,-17.164246,-17.254410,-20.109556,0.515221,1.572104
84.796715,48.193527,17.604618,770290221056.000000,15431015424.000000,-18.309864,-18.387341,-20.573711,0.451031,1.394684
81.454483,5.899695,51.012268,771467182080.000000,16242549760.000000,-15.124391,-15.610723,-20.075788,0.641272,1.927246
10.897980,95.051529,67.373604,772424007680.000000,10241041408.000000,-17.451744,-17.484114,-19.903790,0.479675,1.489086
92.184647,45.807507,65.553261,772652072960.000000,19644762112.000000,-17.277386,-17.463367,-20.477118,0.436192,1.420561
47.940411,90.274284,47.419224,772771348480.000000,18301157376.000000,-17.179340,-17.337257,-20.415874,0.459158,1.436401
71.574303,64.968231,25.298870,773297274880.000000,17959221248.000000,-17.823374,-17.941776,-20.431881,0.442152,1.368856
88.053963,39.466492,64.861115,774253379584.000000,11935466496.000000,-17.603554,-17.638632,-20.042706,0.406910,1.316101
44.659828,88.841530,8.616239,775976845312.000000,15147439104.000000,-17.505138,-17.674522,-20.372555,0.485092,1.520767
51.020107,91.735237,39.452267,776069054464.000000,14376018944.000000,-17.555285,-17.667051,-20.332632,0.511082,1.544353
