#x,y,z,d_per(Mpc),d_long(Mpc),length_fil(Mpc),Mass,SM,GALEX_FUV,GALEX_NUV,SDSS_r,g_minus_r,u_minus_r
90.174187,51.160561,73.112984,0.172663,156.308206,13.740555,232922021888.000000,5986099200.000000,-16.576254,-16.658758,-19.373476,0.467279,1.481127
88.690804,48.721069,75.985825,1.715709,32.083727,28.102258,245806940160.000000,6817963008.000000,-15.579447,-15.742071,-19.144724,0.632010,1.869114
87.946808,47.381485,85.982811,0.612758,11.774004,28.102258,305798807552.000000,4682925568.000000,-17.072472,-17.072849,-19.130650,0.393570,1.253506
89.601189,49.218399,75.759926,0.270868,45.200697,17.993786,422940606464.000000,10803713024.000000,-17.645277,-17.716873,-20.009146,0.447573,1.403452
91.885658,45.700130,66.090881,0.434001,66.431350,7.227518,61759258624.000000,1442993920.000000,-16.223024,-16.271593,-18.159019,0.400415,1.362709
91.479919,46.007290,66.864395,0.535328,67.394512,7.227518,182214934528.000000,31280183296.000000,-17.277697,-17.419920,-20.652140,0.478277,1.465572
91.864510,45.631268,66.087051,0.448434,66.431350,7.227518,224168017920.000000,1795544064.000000,-15.637469,-15.777797,-18.210894,0.459675,1.484755
91.516052,45.880520,66.855225,0.260935,67.106503,7.227518,7881835937792.000000,102967525376.000000,-18.657900,-18.744362,-21.604252,0.526056,1.567892
96.063126,46.519447,56.834385,0.032694,39.258686,15.403883,48432693248.000000,1624280832.000000,-16.164206,-16.213747,-18.399918,0.332354,1.167374
93.103348,53.243408,66.815773,0.032466,247.522819,15.403883,86583730176.000000,7584007168.000000,-14.921524,-15.275795,-19.321711,0.563236,1.662712
96.079582,46.402496,56.894302,0.030807,39.230842,7.684420,115570573312.000000,4508414464.000000,-17.715141,-17.783192,-19.766691,0.280035,1.081648
95.935555,46.769287,56.063232,0.866069,0.000000,7.684420,207874719744.000000,1285779200.000000,-16.121763,-16.166580,-18.093983,0.345041,1.174467
95.725349,46.227123,57.137074,0.444346,0.000000,15.403883,291836067840.000000,5009577984.000000,-17.443926,-17.485966,-19.467348,0.399408,1.323347
93.095993,53.294018,66.855820,0.000027,273.783039,15.403883,376429281280.000000,16910395392.000000,-18.211300,-18.254246,-20.565388,0.356028,1.200064
94.428703,53.959797,64.339325,0.526144,191.057785,15.403883,498034704384.000000,11461370880.000000,-14.645665,-15.099929,-19.543785,0.637503,1.904663
95.728752,53.109394,63.193851,0.297599,190.787019,15.403883,623819751424.000000,9724268544.000000,-16.846699,-17.028721,-19.914619,0.451778,1.408155
96.010437,46.397640,56.841949,0.000042,0.000050,7.684420,1944238686208.000000,19264026624.000000,-18.251093,-18.335327,-20.678045,0.363201,1.228928
68.975105,79.904922,70.630188,0.928622,31.865197,13.579919,101180628992.000000,1739651712.000000,-16.667549,-16.717295,-18.713560,0.317646,1.114822
69.377136,79.863167,70.925026,0.834885,33.105014,13.579919,126410293248.000000,6133548032.000000,-17.365551,-17.477005,-19.842718,0.294567,1.044683
68.181053,81.092995,71.109123,0.668618,31.997597,13.579919,211635421184.000000,3450515456.000000,-17.050114,-17.094978,-19.184175,0.321148,1.116991
67.905975,80.931259,71.407112,0.396099,32.203566,13.579919,657072521216.000000,11467543552.000000,-16.577835,-16.778149,-19.931583,0.566483,1.827614
69.243874,79.939491,70.833069,0.836247,32.127071,13.579919,2086277611520.000000,42623746048.000000,-17.109653,-17.261427,-20.901419,0.535595,1.575748
74.859344,65.413055,78.604439,0.667612,204.467952,32.141928,252994338816.000000,2429370368.000000,-17.809793,-17.796431,-19.302641,0.253893,0.960314
75.034698,65.838737,78.338669,0.438337,204.880157,32.141928,437606973440.000000,5211966976.000000,-14.786311,-15.140988,-18.984291,0.579948,1.761728
78.379013,63.428238,72.397934,0.799730,9.776182,7.765671,211222626304.000000,2671043840.000000,-16.404934,-16.477808,-18.831369,0.402782,1.314640
75.657463,51.434181,62.074055,0.751667,111.068095,14.154404,117947465728.000000,7892705280.000000,-15.497392,-15.669096,-19.246532,0.609560,1.761728
77.868050,50.050537,58.527470,0.757530,62.935674,10.348254,166173130752.000000,1216670976.000000,-15.997621,-16.110943,-18.161139,0.344219,1.224895
71.966644,54.902161,67.373703,0.926125,130.260268,14.154404,353120026624.000000,4204336384.000000,-16.529093,-16.584757,-19.071463,0.416115,1.286745
74.453224,51.106697,62.478088,0.525059,110.586380,14.154404,609510817792.000000,18187403264.000000,-18.468344,-18.555733,-20.723228,0.417150,1.311056
75.927383,51.361061,60.429852,0.666763,96.233989,14.154404,1283726901248.000000,35116883968.000000,-16.689680,-16.907665,-20.687119,0.698071,2.099960
75.641052,51.263725,61.956493,0.559327,110.991532,14.154404,6804670513152.000000,78596481024.000000,-18.694788,-18.769444,-21.485476,0.461319,1.423412
84.178055,55.224533,53.928410,0.713043,130.188859,12.270643,141770883072.000000,1919357312.000000,-14.917066,-15.049440,-17.998960,0.520235,1.558275
83.933075,55.913261,54.032429,0.176299,129.986609,12.270643,222005837824.000000,4633953792.000000,-17.827143,-17.861485,-19.762592,0.254332,0.991177
84.232071,55.856495,54.145721,0.146694,129.904905,12.270643,1180949544960.000000,41102229504.000000,-17.666204,-17.845854,-21.076143,0.542368,1.624674
84.375648,55.702229,54.705482,0.705649,129.849356,12.270643,4358135349248.000000,59467784192.000000,-17.023272,-17.469929,-21.134300,0.642988,2.041288
77.063950,52.566647,60.093731,0.826995,97.899129,10.348254,133033893888.000000,1352456448.000000,-15.123869,-15.315715,-17.968447,0.461206,1.515774
78.196190,71.047935,67.022789,0.217359,32.224206,25.505883,460577505280.000000,9235423232.000000,-17.975485,-18.055292,-20.100344,0.370842,1.250757
78.183296,66.031448,72.278831,0.608473,16.825495,25.505883,583409008640.000000,9416270848.000000,-17.748775,-17.802572,-19.928808,0.466410,1.471333
73.033913,70.180092,61.798630,0.662746,50.891194,25.505883,844998901760.000000,13862349824.000000,-16.154694,-16.427752,-20.058926,0.433413,1.338665
78.201630,70.807182,66.660736,0.322718,32.410107,25.505883,1190868025344.000000,11932556288.000000,-18.455576,-18.521662,-20.611671,0.239628,0.951368
78.125237,31.439688,54.589645,0.744378,231.991927,22.674369,78999150592.000000,1843268480.000000,-16.828665,-16.922409,-18.866554,0.334217,1.203894
78.818481,28.676245,55.633564,0.195390,209.336316,22.674369,226693627904.000000,6257659392.000000,-16.121651,-16.291004,-19.268316,0.528000,1.592623
81.308434,42.865284,54.186275,0.193002,168.616282,16.481082,119429685248.000000,1065214336.000000,-15.879962,-15.960356,-18.007172,0.344824,1.206863
78.947838,46.335705,57.565189,0.633935,65.359333,16.481082,240370548736.000000,3739505664.000000,-15.917444,-16.084267,-18.819155,0.520063,1.628414
80.389168,46.071026,57.174652,0.124698,65.733179,16.481082,797257367552.000000,20135315456.000000,-17.423563,-17.543941,-20.463085,0.568781,1.722288
80.022530,41.941566,53.609966,0.874750,167.944207,16.481082,1473903067136.000000,29361868800.000000,-16.581427,-16.753475,-20.458984,0.720146,2.192423
93.517151,55.602711,64.381561,0.535807,249.243041,22.713203,377883787264.000000,5278631424.000000,-16.671789,-16.763741,-19.252977,0.486284,1.529358
88.336533,15.202815,65.000801,0.000013,0.000036,10.608610,32312784896.000000,5626130944.000000,-15.952700,-16.144974,-19.271862,0.464586,1.421192
88.358353,15.204083,65.027214,0.017177,23.346604,6.957853,60919185408.000000,12134197248.000000,-16.451672,-16.698652,-20.090626,0.423998,1.373493
88.373085,15.374765,65.041588,0.163901,0.069868,10.608610,66340143104.000000,1449241088.000000,-16.582724,-16.598764,-18.356565,0.327362,1.126102
88.259750,15.103222,64.901917,0.118868,0.094600,5.680781,252175351808.000000,27442810880.000000,-17.633493,-17.805727,-20.987659,0.493746,1.506861
84.969559,17.881296,65.494667,0.923748,62.972851,5.680781,359187021824.000000,4456390656.000000,-16.308100,-16.439125,-19.099377,0.458210,1.476101
88.365990,45.877018,58.244038,0.011817,204.994528,17.916568,15885715456.000000,6027969024.000000,-16.162964,-16.286623,-19.312677,0.380564,1.186670
88.425507,45.819714,58.221115,0.067576,205.062809,17.916568,36730011648.000000,6013417472.000000,-15.442223,-15.637617,-19.082050,0.508715,1.510113
88.369347,45.886734,58.265358,0.011682,204.995195,17.916568,2145970028544.000000,50267066368.000000,-18.224464,-18.355925,-21.341011,0.554323,1.672953
95.688995,43.899487,60.360077,0.521537,191.461764,7.684420,2813883842560.000000,92344737792.000000,-18.259029,-18.415878,-21.722256,0.558924,1.638542
81.961342,15.003141,56.839172,0.482287,135.283151,11.640953,402192203776.000000,12669662208.000000,-16.643721,-16.787991,-19.989809,0.497742,1.510715
81.290756,16.787680,57.010715,0.048942,135.239257,11.640953,1041760583680.000000,30854621184.000000,-18.243670,-18.296291,-20.854290,0.498732,1.497328
80.104271,21.465586,56.751556,0.149828,186.516689,11.825217,755864764416.000000,22093146112.000000,-17.862038,-17.951271,-20.592453,0.477690,1.503510
79.802078,21.414822,57.191936,0.268302,186.357565,11.825217,4004511219712.000000,81500626944.000000,-14.860109,-16.037912,-21.384754,0.787045,2.451048
70.873131,33.969967,54.662495,0.083961,44.978693,24.152804,47408574464.000000,3132428544.000000,-16.681063,-16.775936,-19.101488,0.348286,1.165440
69.131668,30.065392,61.513412,0.825552,23.912201,24.152804,164956209152.000000,1499719040.000000,-15.988076,-16.052450,-18.229313,0.343552,1.177279
70.751114,33.758011,54.746296,0.174285,45.078571,24.152804,262151094272.000000,14744612864.000000,-17.534349,-17.630342,-20.239714,0.433790,1.398127
70.765602,33.932709,54.759300,0.094506,44.873410,24.152804,3246311342080.000000,57684955136.000000,-19.084759,-19.186144,-21.719200,0.436899,1.350220
76.975533,23.961555,71.077927,0.429969,44.178048,15.459664,853946335232.000000,13237507072.000000,-17.694860,-17.789982,-20.275417,0.374441,1.253975
73.021591,23.694994,63.308937,0.553609,19.651456,11.200100,59610476544.000000,1967267200.000000,-17.259531,-17.288698,-18.973206,0.221970,0.944910
74.826645,27.478722,62.640396,1.352506,58.353733,11.200100,143236382720.000000,1881833472.000000,-16.073702,-16.185711,-18.456564,0.385031,1.252874
83.646416,29.597336,85.534874,3.616345,47.206432,17.151735,71025541120.000000,1129424512.000000,-15.200700,-15.320961,-17.733263,0.435795,1.420622
84.207695,30.793129,83.112473,2.162006,44.623081,17.151735,91811291136.000000,2169387520.000000,-16.911461,-16.941509,-18.830011,0.317753,1.133961
84.184830,30.946001,85.030838,4.184454,48.238459,17.151735,116502831104.000000,1597472640.000000,-15.384337,-15.603811,-18.202291,0.464390,1.544868
84.292931,30.589945,83.703918,0.051189,41.903417,17.151735,174238826496.000000,15188352000.000000,-16.515238,-16.668631,-19.985163,0.649773,1.976976
84.272301,30.574326,83.604927,0.043236,41.916067,17.151735,2626930868224.000000,32640784384.000000,-18.770319,-18.888279,-21.175694,0.443007,1.393232
63.174820,23.258520,98.189911,0.727643,37.222602,10.571332,286219468800.000000,2869972480.000000,-16.669365,-16.758574,-19.046196,0.358881,1.257898
73.228966,23.469244,81.621918,0.814770,55.844780,24.158529,99024764928.000000,3632560896.000000,-16.870653,-16.981237,-19.321260,0.352633,1.202953
74.060646,23.643343,81.081345,0.556019,55.638084,24.158529,118635102208.000000,1084236672.000000,-16.241331,-16.319412,-18.242950,0.328703,1.236898
73.313591,23.438879,81.669167,0.628146,55.708453,24.158529,484597235712.000000,4345986048.000000,-16.653009,-16.711521,-19.112633,0.442850,1.353895
49.028648,47.678631,96.724792,0.013124,624.473921,22.213065,27594035200.000000,1313355776.000000,-16.441004,-16.524801,-18.418768,0.288708,1.103796
49.011841,47.657860,96.742104,0.000057,624.472428,20.171297,271424667648.000000,1361940992.000000,-16.405226,-16.452612,-18.445509,0.254301,0.994535
84.213982,29.938822,86.942337,0.358164,0.000000,11.890542,56288198656.000000,2298865664.000000,-17.356810,-17.441484,-19.327808,0.275627,1.121870
83.965065,30.237513,87.146484,0.022872,3.135111,11.890542,126746165248.000000,12469420032.000000,-16.835627,-17.042839,-20.222929,0.404737,1.301239
83.982964,30.177702,87.076019,0.000035,0.000019,11.890542,4383110856704.000000,68489814016.000000,-16.899797,-17.133312,-21.193201,0.731625,2.211397
76.496063,47.434593,94.155388,0.283029,17.414038,15.162769,47526535168.000000,3015052800.000000,-16.195681,-16.309052,-18.748486,0.447929,1.435257
76.554840,47.583172,93.885216,0.059517,0.057882,15.162769,56774819840.000000,8597538816.000000,-15.972215,-16.144329,-19.440935,0.484076,1.461552
76.577858,47.603302,93.970512,0.017232,17.405363,15.162769,81486864384.000000,9315342336.000000,-17.112406,-17.217249,-19.772701,0.379711,1.213955
80.500710,48.347382,95.567749,0.138793,47.093766,15.162769,153715474432.000000,8521183744.000000,-16.827412,-16.965176,-19.831964,0.548738,1.728115
76.509575,47.574806,93.909851,0.000055,0.000000,15.162769,2480490676224.000000,41820282880.000000,-16.567966,-16.779963,-20.827982,0.706682,2.096699
80.756142,48.163055,95.842888,0.151076,47.126249,15.162769,4118248161280.000000,90103873536.000000,-18.351423,-18.487173,-21.714693,0.606133,1.749916
95.121063,12.338893,98.112762,0.000015,0.000046,14.811415,104023629824.000000,8570299904.000000,-17.628080,-17.687622,-19.892258,0.423660,1.338291
95.410255,12.207300,98.012062,0.333283,0.000000,14.811415,180654571520.000000,4677134848.000000,-17.165098,-17.234053,-19.434542,0.413324,1.371849
94.050819,12.509098,97.219933,0.841507,3.955141,14.811415,212801339392.000000,2627790592.000000,-15.670440,-15.746210,-18.406542,0.497154,1.533026
95.050781,12.306424,98.134209,0.086001,0.083366,14.811415,353275215872.000000,13661304832.000000,-17.495667,-17.628733,-20.379107,0.378866,1.276886
86.834114,10.043458,27.430117,0.083749,59.507361,12.530818,52129067008.000000,2457923584.000000,-16.365433,-16.544006,-19.085783,0.290735,1.102636
87.062813,11.012591,27.319969,0.268209,60.339726,9.143769,219382284288.000000,2449867520.000000,-16.787395,-16.835112,-18.704021,0.352802,1.167452
86.895576,10.204740,27.384869,0.000056,0.000004,9.143769,310053928960.000000,15814992896.000000,-17.202599,-17.281321,-20.158710,0.432163,1.362047
87.388184,10.550999,27.374125,0.183475,59.996005,9.143769,742369525760.000000,24816865280.000000,-16.825315,-17.117157,-20.699547,0.406090,1.326269
86.976418,10.196612,27.246000,0.147676,0.061466,9.143769,2915187556352.000000,22273970176.000000,-17.099712,-17.400347,-20.766781,0.342918,1.203949
82.238457,6.492443,67.804993,0.504569,41.710878,8.260531,451263692800.000000,9342214144.000000,-16.706257,-16.815697,-19.777876,0.508444,1.545944
88.517082,5.252212,12.582451,0.152738,0.000000,7.997146,122497146880.000000,2995697152.000000,-15.977422,-16.132227,-18.802803,0.375177,1.222969
88.387955,5.347331,12.466769,0.041605,0.035579,7.997146,173649330176.000000,14362089472.000000,-18.270891,-18.325872,-20.465923,0.411358,1.294470
91.132423,7.939058,22.170710,0.378235,248.862490,9.143769,176690495488.000000,1136439936.000000,-15.289084,-15.371967,-17.777287,0.441183,1.423943
88.023613,5.060114,12.498371,0.108882,75.981257,20.521351,771378905088.000000,31563403264.000000,-17.495195,-17.566994,-20.476528,0.538960,1.592569
92.173668,6.864881,21.902868,0.759932,366.906649,20.521351,1054241325056.000000,14025826304.000000,-16.134998,-16.520170,-20.271597,0.409077,1.382429
88.439064,5.334378,12.480005,0.000018,0.000031,20.521351,1646673264640.000000,25545113600.000000,-18.182312,-18.291658,-20.852247,0.520924,1.579525
83.497032,5.106833,52.860699,0.635004,194.644237,20.791652,251291222016.000000,1623565568.000000,-16.533260,-16.594749,-18.615299,0.327751,1.178949
81.676514,5.791985,52.916656,0.472838,163.744108,17.909915,317330620416.000000,4671698944.000000,-15.923157,-16.108631,-19.191296,0.546909,1.673460
82.872498,5.225316,52.930508,0.137147,194.345208,20.791652,452703813632.000000,5478676992.000000,-17.088415,-17.169737,-19.349617,0.451809,1.452192
81.434273,6.425204,52.574120,0.960899,164.613955,17.909915,506442186752.000000,10962655232.000000,-17.461840,-17.607861,-20.243540,0.373941,1.239851
56.399490,34.035084,28.927011,0.482028,66.396338,9.144398,165279498240.000000,3873212160.000000,-15.925466,-16.050079,-18.965464,0.461042,1.422249
66.348793,30.325218,23.598173,0.235919,303.930664,20.879036,244755070976.000000,6444381696.000000,-16.751274,-16.932199,-19.694992,0.451399,1.453888
66.885757,25.151178,23.169184,0.513760,432.136987,20.879036,373921808384.000000,5340399104.000000,-18.000109,-18.067532,-19.868710,0.311678,1.136148
65.801498,24.664568,22.926022,0.219408,432.391879,20.879036,2792205844480.000000,67631861760.000000,-18.274704,-18.393847,-21.435593,0.566214,1.664986
64.275574,38.933708,35.214516,0.095999,131.912904,10.873376,126220525568.000000,1986782080.000000,-15.987482,-16.089972,-18.383156,0.426159,1.336565
70.070503,38.196510,33.866272,0.628561,37.283480,10.873376,159887015936.000000,6218947584.000000,-15.759523,-15.959848,-19.261086,0.529951,1.620911
57.267784,45.336613,42.580914,0.130850,61.664552,10.048710,153574522880.000000,4349664256.000000,-15.583319,-15.713633,-18.861311,0.511610,1.499201
57.075539,45.058765,42.137112,0.111182,61.673901,10.048710,230905659392.000000,17848492032.000000,-15.619338,-15.950327,-20.106035,0.629566,1.903784
57.017223,45.123894,42.279106,0.122743,61.620536,10.048710,6613278130176.000000,89396428800.000000,-18.130419,-18.249859,-21.469997,0.555267,1.654633
73.767021,1.189237,34.045132,0.188857,0.000000,5.316960,56813019136.000000,1936247680.000000,-18.210135,-18.179998,-19.437609,0.175901,0.780102
73.176407,1.314770,33.677509,0.418576,79.369394,5.316960,114635210752.000000,4275398912.000000,-16.207964,-16.338875,-19.044809,0.505175,1.552814
74.187134,0.816913,34.703102,0.104123,79.641648,5.005027,118038904832.000000,7214561280.000000,-15.307357,-15.603210,-19.333815,0.514034,1.586498
73.305489,1.433104,33.872860,0.502522,79.194245,5.316960,243298271232.000000,5364872704.000000,-16.307537,-16.439472,-19.347982,0.418976,1.343290
73.591957,0.979837,34.049717,0.110160,39.440950,5.316960,390302040064.000000,16200905728.000000,-17.984327,-18.067923,-20.408117,0.492466,1.509975
73.626526,1.162298,34.168358,0.000050,0.000000,5.316960,533855109120.000000,9779419136.000000,-17.418484,-17.541439,-20.036648,0.405495,1.285957
74.380638,1.108224,34.584705,0.358145,79.946488,5.005027,6147873439744.000000,102455787520.000000,-18.583021,-18.727957,-21.857872,0.494961,1.498756
72.699600,1.477050,34.408535,2.308024,80.636667,5.316960,296525234176.000000,3416450560.000000,-16.310993,-16.425867,-18.963036,0.355970,1.159979
63.254536,6.007915,5.681429,1.227767,123.033415,18.038243,16657957888.000000,1474450048.000000,-15.780733,-15.807045,-18.008554,0.432114,1.337938
63.250687,6.036565,5.759598,1.311086,123.047812,18.038243,693893660672.000000,7890558464.000000,-17.435240,-17.544819,-19.843056,0.366053,1.250315
68.396011,1.309913,0.604101,0.873120,136.124501,7.111619,108793151488.000000,1358941056.000000,-15.981331,-15.984757,-18.117294,0.327875,1.060678
69.360359,3.026698,2.586616,1.181105,205.691391,5.313153,143731703808.000000,1803879168.000000,-17.108301,-17.232296,-19.217054,0.253401,1.082575
68.672775,3.837676,6.912599,0.762521,336.262409,10.107243,469612920832.000000,6931202560.000000,-16.032169,-16.150225,-19.344221,0.537149,1.625139
68.980301,3.029638,3.236411,2.446815,207.811158,7.111619,713881944064.000000,12225338368.000000,-16.837317,-16.908482,-19.744068,0.499895,1.545424
68.850433,3.569193,6.016026,0.000035,335.122031,7.111619,1354767138816.000000,20376352768.000000,-14.226274,-15.125334,-20.023012,0.739498,2.302187
73.301254,40.270733,14.993799,0.021253,329.704862,21.645539,39576530944.000000,3729564160.000000,-17.072762,-17.238266,-19.636658,0.299681,1.165285
73.302841,40.219246,15.012480,0.022004,329.704263,21.645539,331752701952.000000,1129565696.000000,-17.338781,-17.319489,-18.522078,0.190422,0.853561
77.175301,40.666561,5.792780,1.108302,988.814826,27.227229,29018513408.000000,1645738624.000000,-15.330624,-15.443991,-18.195803,0.435364,1.338490
77.218147,40.712616,6.318242,0.572884,988.764157,27.227229,74568146944.000000,3412103680.000000,-16.969580,-17.066132,-19.321472,0.272299,1.036289
77.544861,41.158924,6.596029,0.206109,988.546475,27.227229,141878607872.000000,8458661376.000000,-15.208186,-15.451472,-19.397305,0.544247,1.614227
77.391556,40.776596,6.340067,0.268925,988.565101,27.227229,7494174769152.000000,116988985344.000000,-18.402521,-18.525848,-21.816156,0.671507,2.020599
90.917763,98.313446,37.519325,0.000064,697.479850,20.020360,30712885248.000000,2276202496.000000,-16.864546,-16.965456,-19.078760,0.318541,1.145529
90.556160,98.652603,37.364822,0.519332,697.479850,20.020360,159361957888.000000,2436537344.000000,-16.136593,-16.245190,-18.612701,0.415325,1.361736
83.250061,2.979331,53.953991,0.000039,223.807377,17.909915,42223906816.000000,1655038336.000000,-17.095659,-17.143614,-18.902395,0.221743,0.975334
83.228813,3.023343,53.905678,0.030479,223.858825,17.909915,689739399168.000000,7170010112.000000,-16.427559,-16.566145,-19.408268,0.458033,1.398983
99.957115,35.972965,16.207821,0.000043,733.892583,24.746932,47029858304.000000,1455531392.000000,-15.748790,-16.014503,-18.484217,0.352707,1.330097
99.981926,35.886547,16.367136,0.182971,733.892583,24.746932,1128506589184.000000,18128449536.000000,-17.602362,-17.803358,-20.640955,0.377626,1.232161
19.617029,96.355629,60.530285,0.000044,259.829867,8.151010,55296688128.000000,2279171584.000000,-16.849913,-16.924238,-18.857330,0.294052,1.065784
19.583864,96.392159,60.555874,0.055575,259.829867,8.151010,436433879040.000000,4998216192.000000,-17.486958,-17.521006,-19.559517,0.363024,1.215553
35.491016,99.086411,32.859779,0.000028,71.071065,25.939127,61776482304.000000,4223947776.000000,-17.356030,-17.459679,-19.690207,0.269833,1.053530
35.359756,98.226265,34.649643,0.484956,69.668259,25.939127,223140937728.000000,2134042368.000000,-15.651367,-15.857353,-18.502392,0.434103,1.456186
35.452049,99.183060,32.764423,0.141269,71.071065,25.939127,1858596634624.000000,35894751232.000000,-18.331232,-18.395502,-21.110064,0.523695,1.563509
47.555946,99.992203,2.513305,0.000045,399.186595,27.899516,65673379840.000000,1632086528.000000,-16.315474,-16.400452,-18.484806,0.377880,1.236715
37.312531,53.391121,1.120382,0.000019,376.082858,26.516928,99285098496.000000,8715297792.000000,-15.933551,-16.250956,-19.744699,0.522303,1.629225
80.622253,70.467232,3.709265,0.000057,770.542346,22.201899,105816039424.000000,1228957568.000000,-16.265255,-16.313360,-18.238895,0.350237,1.204824
80.778015,70.538780,3.729865,0.440407,771.031894,22.201899,517282529280.000000,6906839040.000000,-16.932854,-17.000109,-19.489574,0.480116,1.445173
58.640099,21.604593,2.193981,0.654057,346.778290,24.399850,39279546368.000000,1895342336.000000,-16.730156,-16.779083,-18.848913,0.255972,0.978384
59.070686,21.737362,0.801869,0.000072,404.229428,24.399850,116591386624.000000,2351705344.000000,-16.431961,-16.483976,-18.659645,0.395958,1.340782
58.321358,31.970631,11.955413,0.683957,48.123141,29.859878,132886388736.000000,1293571584.000000,-17.497969,-17.463581,-18.821367,0.178457,0.830006
58.616013,21.625340,2.140063,0.577782,346.818653,24.399850,794315128832.000000,11366194176.000000,-16.774090,-16.846439,-19.706244,0.482042,1.490074
58.947052,21.652966,0.743606,0.461949,404.653898,24.399850,1094066110464.000000,24799559680.000000,-16.676636,-16.868954,-20.388237,0.580650,1.696417
10.569554,39.961952,98.470047,0.000172,1230.202845,30.776175,117676040192.000000,1427401472.000000,-16.155861,-16.193562,-18.194633,0.348600,1.145193
9.785394,39.062344,96.067924,0.118083,971.709054,40.705509,436891222016.000000,13046322176.000000,-17.222897,-17.269238,-19.950691,0.452555,1.374674
10.405540,39.370087,97.178635,0.159291,1057.518367,30.776175,612854988800.000000,12828847104.000000,-17.037586,-17.143621,-19.986109,0.466593,1.450089
9.115539,38.924358,95.406204,0.114449,971.707111,40.705509,2021649022976.000000,62715510784.000000,-19.173496,-19.254784,-21.738541,0.468563,1.383318
70.150589,3.066689,4.356800,0.000013,272.075755,5.313153,121435176960.000000,2940212736.000000,-15.587538,-15.704494,-18.526270,0.476818,1.465086
70.743774,3.077843,4.898657,0.803486,272.075742,5.313153,687928442880.000000,13402392576.000000,-17.257927,-17.351320,-20.102375,0.477961,1.484138
15.492723,26.221931,99.146889,0.000035,605.695875,35.860025,123044077568.000000,1342359040.000000,-15.471719,-15.598256,-17.978884,0.406979,1.360132
15.169506,26.823856,98.893005,0.364403,522.168018,35.860025,133852520448.000000,2144023808.000000,-16.353628,-16.421431,-18.564133,0.415831,1.352282
15.451252,26.050655,98.786621,0.401053,605.695857,35.860025,667250655232.000000,9977082880.000000,-17.652143,-17.745344,-20.258656,0.306305,1.133913
50.815098,0.657321,12.109152,0.000048,170.296159,8.850013,127294947328.000000,1250679936.000000,-16.568209,-16.606569,-18.325727,0.396498,1.294998
50.950706,3.988224,17.917870,0.506615,66.357575,8.850013,358385844224.000000,4705493504.000000,-15.542917,-15.674830,-18.858690,0.473583,1.423014
50.878548,1.365679,13.718492,1.250225,134.651803,8.850013,546742632448.000000,11658831872.000000,-16.881470,-17.065506,-19.991365,0.518429,1.582466
13.475197,70.304558,99.223526,0.000055,503.992006,14.745267,138333847552.000000,2450655232.000000,-16.241575,-16.383047,-18.787447,0.397530,1.306477
96.830528,95.662521,81.738754,0.000058,113.449318,32.580911,138658889728.000000,1177761152.000000,-15.405970,-15.535151,-17.885277,0.381207,1.218151
97.103203,95.716805,82.481567,0.793107,113.449318,32.580911,634380156928.000000,7176789504.000000,-16.771738,-16.887226,-19.556778,0.457136,1.450140
34.951241,26.204493,95.094124,0.832647,398.629292,16.625420,83023069184.000000,2387845632.000000,-15.408608,-15.598183,-18.516993,0.473480,1.511551
35.882610,26.503565,96.441940,0.000055,458.518672,16.625420,141260636160.000000,1514206848.000000,-15.663949,-15.759152,-18.222233,0.372078,1.245409
35.272289,25.621859,96.202148,0.863382,398.629292,16.625420,801717813248.000000,18198175744.000000,-17.051605,-17.131887,-20.117952,0.539913,1.624472
34.835358,26.090796,95.767822,0.638332,398.629292,16.625420,5465870172160.000000,115368681472.000000,-17.492813,-17.690578,-21.674099,0.725376,2.197327
58.873135,1.551140,17.045830,0.000028,197.835343,11.429297,144783917056.000000,5709460480.000000,-17.090561,-17.221085,-19.564939,0.402782,1.322109
58.506947,1.558301,17.211315,0.401889,197.835281,11.429297,5516809469952.000000,62323101696.000000,-18.953259,-19.027975,-21.488724,0.451046,1.379599
13.334528,5.102841,97.542152,0.000055,916.860887,55.833693,154732544000.000000,1510839296.000000,-15.540270,-15.671338,-18.132469,0.432537,1.387663
12.662259,5.917440,96.500130,0.675075,833.419122,55.833693,163271262208.000000,1744890496.000000,-16.315994,-16.409704,-18.483381,0.389242,1.328329
12.324958,5.771055,96.718948,0.782877,833.171674,55.833693,223153422336.000000,3550304512.000000,-16.614450,-16.714226,-19.063797,0.350069,1.175167
19.284100,17.980793,96.277985,0.468991,669.036642,55.833693,1698079834112.000000,15413013504.000000,-16.691879,-16.789801,-19.765198,0.596500,1.838680
31.553892,97.697586,35.094166,0.571214,52.488786,13.834413,1141041135616.000000,18163105792.000000,-17.873833,-17.961918,-20.586451,0.391207,1.276962
44.256115,98.189476,8.414542,0.000028,513.757525,34.819160,160630849536.000000,15918247936.000000,-15.339375,-15.689959,-19.819593,0.571608,1.678406
43.239834,98.260490,8.457538,0.985833,477.880051,34.819160,255400787968.000000,6638727680.000000,-17.053684,-17.083439,-19.444616,0.448969,1.344357
44.176853,98.114487,8.342805,0.065310,477.880051,34.819160,2420533100544.000000,42985328640.000000,-18.116814,-18.312382,-21.213701,0.369005,1.221426
16.413446,89.906387,41.739689,0.000049,0.000000,11.221224,94391705600.000000,3677000704.000000,-17.883944,-17.943663,-19.839493,0.251854,1.036205
