# x,y,z,Mass,SM,GALEX_FUV,GALEX_NUV,SDSS_r,g_minus_r,u_minus_r
9.096052551269531250e+01,4.655907821655273438e+01,6.925157165527343750e+01,3.123693158400000000e+11,3.078377472000000000e+10,-1.716908836364746094e+01,-1.740171623229980469e+01,-2.086059570312500000e+01,5.380382537841796875e-01,1.629026412963867188e+00
6.951179504394531250e+01,5.695054626464843750e+01,7.101525878906250000e+01,3.129976422400000000e+11,1.290929049600000000e+10,-1.543894767761230469e+01,-1.575411033630371094e+01,-1.979780006408691406e+01,5.913543701171875000e-01,1.743642807006835938e+00
2.462742996215820312e+01,6.663137817382812500e+01,1.041363334655761719e+01,3.130595409920000000e+11,3.949486899200000000e+10,-1.571723651885986328e+01,-1.616644668579101562e+01,-2.076189994812011719e+01,6.849365234375000000e-01,2.104438781738281250e+00
8.409803009033203125e+01,2.385002708435058594e+01,5.075595474243164062e+01,3.132534620160000000e+11,2.826117939200000000e+10,-1.612685394287109375e+01,-1.638451957702636719e+01,-2.042462730407714844e+01,6.701984405517578125e-01,1.993808746337890625e+00
6.118093490600585938e+00,5.013170242309570312e+01,5.098138046264648438e+01,3.146288005120000000e+11,5.861139456000000000e+09,-1.736314392089843750e+01,-1.740045928955078125e+01,-1.963906860351562500e+01,3.525409698486328125e-01,1.194013595581054688e+00
6.476119995117187500e+01,4.780941390991210938e+01,9.478014373779296875e+01,3.156191477760000000e+11,2.788904755200000000e+10,-1.697200775146484375e+01,-1.719355583190917969e+01,-2.070912551879882812e+01,5.861358642578125000e-01,1.764652252197265625e+00
5.194623565673828125e+01,5.130835533142089844e+00,1.873383140563964844e+01,3.160080711680000000e+11,1.507772518400000000e+10,-1.750745964050292969e+01,-1.759312057495117188e+01,-2.020903968811035156e+01,4.789829254150390625e-01,1.466682434082031250e+00
8.811905670166015625e+01,5.054570007324218750e+01,4.644903182983398438e+00,3.182788608000000000e+11,1.329502310400000000e+10,-1.710294342041015625e+01,-1.727978897094726562e+01,-2.025218200683593750e+01,4.178867340087890625e-01,1.343469619750976562e+00
9.465733337402343750e+01,6.409451293945312500e+01,5.341088485717773438e+01,3.203090350080000000e+11,1.216962355200000000e+10,-1.629651069641113281e+01,-1.647837829589843750e+01,-1.980713462829589844e+01,5.858573913574218750e-01,1.734285354614257812e+00
6.480429077148437500e+01,8.099342346191406250e+01,9.619412231445312500e+01,3.220634009600000000e+11,6.602920960000000000e+09,-1.569228458404541016e+01,-1.591533374786376953e+01,-1.932740974426269531e+01,5.415763854980468750e-01,1.661420822143554688e+00
7.392200469970703125e+01,8.848593711853027344e+00,8.954473114013671875e+01,3.231567708160000000e+11,1.481849651200000000e+10,-1.638719749450683594e+01,-1.660610008239746094e+01,-2.002071189880371094e+01,5.514545440673828125e-01,1.674411773681640625e+00
5.462834930419921875e+01,2.443992424011230469e+01,2.796853065490722656e+01,3.256477614080000000e+11,6.136304128000000000e+09,-1.646897697448730469e+01,-1.658417320251464844e+01,-1.944049072265625000e+01,3.907012939453125000e-01,1.264049530029296875e+00
5.116343975067138672e+00,7.687152099609375000e+01,4.844327163696289062e+01,3.259363819520000000e+11,1.026935500800000000e+10,-1.730108833312988281e+01,-1.748109436035156250e+01,-2.018176841735839844e+01,3.842983245849609375e-01,1.252004623413085938e+00
2.472945785522460938e+01,6.594053649902343750e+01,9.206433296203613281e+00,3.268872110080000000e+11,1.607768064000000000e+10,-1.531773281097412109e+01,-1.572837734222412109e+01,-1.991529655456542969e+01,5.712623596191406250e-01,1.718227386474609375e+00
7.693724155426025391e+00,3.889077377319335938e+01,9.336252593994140625e+01,3.274328637440000000e+11,1.355200921600000000e+10,-1.789465522766113281e+01,-1.800058937072753906e+01,-2.045783615112304688e+01,3.905010223388671875e-01,1.269546508789062500e+00
2.839302444458007812e+01,7.861408996582031250e+01,6.010525894165039062e+01,3.327129354240000000e+11,9.063516160000000000e+09,-1.745148086547851562e+01,-1.755719375610351562e+01,-1.998680877685546875e+01,4.455909729003906250e-01,1.404201507568359375e+00
6.235449790954589844e+00,3.544858551025390625e+01,5.716813659667968750e+01,3.336229027840000000e+11,7.480299520000000000e+09,-1.510146331787109375e+01,-1.536405658721923828e+01,-1.902337455749511719e+01,5.437927246093750000e-01,1.618629455566406250e+00
1.444938755035400391e+01,7.859548187255859375e+01,5.160543823242187500e+01,3.348428226560000000e+11,4.396068864000000000e+09,-1.536696243286132812e+01,-1.553962898254394531e+01,-1.870919990539550781e+01,4.853954315185546875e-01,1.424610137939453125e+00
1.364518260955810547e+01,7.558325195312500000e+01,2.652521324157714844e+01,3.354137722880000000e+11,4.491931238400000000e+10,-1.843657112121582031e+01,-1.861040878295898438e+01,-2.136226844787597656e+01,4.378337860107421875e-01,1.371736526489257812e+00
9.974902153015136719e+00,8.058448028564453125e+01,5.541235351562500000e+01,3.362885795840000000e+11,8.778976256000000000e+09,-1.460729598999023438e+01,-1.500882053375244141e+01,-1.933379364013671875e+01,5.976524353027343750e-01,1.785438537597656250e+00
6.352993011474609375e+01,8.123749542236328125e+01,7.045177459716796875e+01,3.366535168000000000e+11,2.039273676800000000e+10,-1.613428878784179688e+01,-1.642325592041015625e+01,-2.019767951965332031e+01,5.814342498779296875e-01,1.732168197631835938e+00
5.122031021118164062e+01,9.184686279296875000e+01,6.058326721191406250e+01,3.373641236480000000e+11,1.897912115200000000e+10,-1.706704139709472656e+01,-1.739273071289062500e+01,-2.054944229125976562e+01,4.039726257324218750e-01,1.354301452636718750e+00
5.824006557464599609e+00,7.640376281738281250e+01,4.672180175781250000e+01,3.373662535680000000e+11,1.397330534400000000e+10,-1.568512248992919922e+01,-1.612682533264160156e+01,-2.002084159851074219e+01,4.539222717285156250e-01,1.443672180175781250e+00
9.698825836181640625e+01,1.976064300537109375e+01,4.604270935058593750e+01,3.374071808000000000e+11,2.270046208000000000e+10,-1.612614250183105469e+01,-1.651705741882324219e+01,-2.027857780456542969e+01,5.053501129150390625e-01,1.565382003784179688e+00
8.038369750976562500e+01,9.384724426269531250e+01,4.581056594848632812e+01,3.378607226880000000e+11,5.788174336000000000e+09,-1.643766593933105469e+01,-1.661952590942382812e+01,-1.939944267272949219e+01,4.587574005126953125e-01,1.460186004638671875e+00
9.068765258789062500e+01,4.601911926269531250e+01,6.965708923339843750e+01,3.428913643520000000e+11,3.422522777600000000e+10,-1.722819519042968750e+01,-1.745373535156250000e+01,-2.099260139465332031e+01,5.909729003906250000e-01,1.740631103515625000e+00
9.971199798583984375e+01,6.994033813476562500e+01,3.623806762695312500e+01,3.434505175040000000e+11,2.679332864000000000e+09,-1.678168106079101562e+01,-1.685025596618652344e+01,-1.897160148620605469e+01,3.578395843505859375e-01,1.179630279541015625e+00
9.225198364257812500e+01,5.818570709228515625e+01,2.849907159805297852e+00,3.436598067200000000e+11,1.749983027200000000e+10,-1.592897510528564453e+01,-1.616991996765136719e+01,-1.984607124328613281e+01,5.002765655517578125e-01,1.481840133666992188e+00
1.913594245910644531e+00,5.398956680297851562e+01,5.690473556518554688e+01,3.442291179520000000e+11,1.001314713600000000e+10,-1.713833999633789062e+01,-1.719294166564941406e+01,-1.973422241210937500e+01,4.480686187744140625e-01,1.403263092041015625e+00
5.336605072021484375e+01,3.562331199645996094e+00,1.961437416076660156e+01,3.442506465280000000e+11,2.743545241600000000e+10,-1.605739402770996094e+01,-1.640567779541015625e+01,-2.057769012451171875e+01,6.210651397705078125e-01,1.878580093383789062e+00
1.619490623474121094e+01,7.929010009765625000e+01,5.375074005126953125e+01,3.465538109440000000e+11,1.494804275200000000e+10,-1.663933181762695312e+01,-1.680232620239257812e+01,-1.998813056945800781e+01,5.342559814453125000e-01,1.597930908203125000e+00
5.309757995605468750e+01,9.476139831542968750e+01,9.563695526123046875e+01,3.466222632960000000e+11,1.866137395200000000e+10,-1.537770366668701172e+01,-1.571582317352294922e+01,-2.006351089477539062e+01,6.793079376220703125e-01,2.040386199951171875e+00
1.021540164947509766e+01,8.031935119628906250e+01,5.535021972656250000e+01,3.473893294080000000e+11,8.435268608000000000e+09,-1.566715431213378906e+01,-1.592319774627685547e+01,-1.956491088867187500e+01,5.360584259033203125e-01,1.631174087524414062e+00
5.280673980712890625e+01,5.591219425201416016e+00,2.032052612304687500e+01,3.479219077120000000e+11,2.709500108800000000e+10,-1.492714500427246094e+01,-1.557025337219238281e+01,-2.041308784484863281e+01,7.080802917480468750e-01,2.095796585083007812e+00
9.829338073730468750e+00,8.249949645996093750e+01,5.495072555541992188e+01,3.517778493440000000e+11,1.143149875200000000e+10,-1.774705505371093750e+01,-1.783757019042968750e+01,-2.023568916320800781e+01,3.864727020263671875e-01,1.270673751831054688e+00
3.183743095397949219e+01,7.715200805664062500e+01,4.711080551147460938e+01,3.525682135040000000e+11,2.861685555200000000e+10,-1.629949378967285156e+01,-1.664333152770996094e+01,-2.069676399230957031e+01,5.804328918457031250e-01,1.720272064208984375e+00
3.903256416320800781e+00,5.707739257812500000e+01,5.508587265014648438e+01,3.534945320960000000e+11,9.595479040000000000e+09,-1.723896598815917969e+01,-1.738772583007812500e+01,-2.007285118103027344e+01,3.906688690185546875e-01,1.314630508422851562e+00
8.945745849609375000e+01,4.284997177124023438e+01,9.449331665039062500e+01,3.541722726400000000e+11,3.344216678400000000e+10,-1.488910865783691406e+01,-1.577198600769042969e+01,-2.061336326599121094e+01,6.804046630859375000e-01,2.081403732299804688e+00
1.579129695892333984e+00,7.430983734130859375e+01,4.846083450317382812e+01,3.554233876480000000e+11,1.693036441600000000e+10,-1.511272907257080078e+01,-1.565323543548583984e+01,-2.004097557067871094e+01,6.381340026855468750e-01,1.892845153808593750e+00
7.743216705322265625e+01,7.940564727783203125e+01,4.433195877075195312e+01,3.570335088640000000e+11,3.096282726400000000e+10,-1.776321792602539062e+01,-1.795324325561523438e+01,-2.097466468811035156e+01,3.659267425537109375e-01,1.172523498535156250e+00
3.196795272827148438e+01,7.692372894287109375e+01,4.724010848999023438e+01,3.572908032000000000e+11,2.695055155200000000e+10,-1.836515808105468750e+01,-1.851570510864257812e+01,-2.088851547241210938e+01,4.349308013916015625e-01,1.380275726318359375e+00
7.843539428710937500e+01,6.145938873291015625e+01,7.014934539794921875e+01,3.575809638400000000e+11,6.570982912000000000e+09,-1.524014282226562500e+01,-1.555805110931396484e+01,-1.927037620544433594e+01,4.777870178222656250e-01,1.527299880981445312e+00
4.928965377807617188e+01,1.535147666931152344e+01,1.058569145202636719e+01,3.581032857600000000e+11,3.023394816000000000e+10,-1.623185920715332031e+01,-1.647707939147949219e+01,-2.043748474121093750e+01,6.133441925048828125e-01,1.840051651000976562e+00
7.548323822021484375e+01,2.303721427917480469e+01,2.983163070678710938e+01,3.588177264640000000e+11,1.244061081600000000e+10,-1.669442176818847656e+01,-1.688045310974121094e+01,-1.997892189025878906e+01,4.807777404785156250e-01,1.508018493652343750e+00
6.798428344726562500e+01,2.473017454147338867e+00,9.832585144042968750e+01,3.604714618880000000e+11,2.984352153600000000e+10,-1.633846092224121094e+01,-1.672572517395019531e+01,-2.068404579162597656e+01,5.428390502929687500e-01,1.679536819458007812e+00
4.956890106201171875e+01,5.337736129760742188e+00,2.166496658325195312e+01,3.611478261760000000e+11,3.971092889600000000e+10,-1.513964653015136719e+01,-1.583550262451171875e+01,-2.079649162292480469e+01,6.800651550292968750e-01,2.026935577392578125e+00
4.533372879028320312e+00,5.909014511108398438e+01,5.412122726440429688e+01,3.618044641280000000e+11,1.740177612800000000e+10,-1.698812866210937500e+01,-1.720767593383789062e+01,-2.054270744323730469e+01,4.447784423828125000e-01,1.454330444335937500e+00
7.668016815185546875e+01,6.979573726654052734e+00,7.415908813476562500e+01,3.630054440960000000e+11,6.891848192000000000e+09,-1.652408027648925781e+01,-1.663461685180664062e+01,-1.946459197998046875e+01,4.696369171142578125e-01,1.490093231201171875e+00
5.389685440063476562e+01,9.553834533691406250e+01,9.457590484619140625e+01,3.634925731840000000e+11,5.398579200000000000e+09,-1.768461990356445312e+01,-1.773126602172851562e+01,-1.980980682373046875e+01,3.234329223632812500e-01,1.144977569580078125e+00
7.482763671875000000e+01,2.744103050231933594e+01,6.144142150878906250e+01,3.641353175040000000e+11,1.107767500800000000e+10,-1.845100021362304688e+01,-1.850486946105957031e+01,-2.044098281860351562e+01,3.026962280273437500e-01,1.089138031005859375e+00
7.251911926269531250e+01,2.945141220092773438e+01,2.652000999450683594e+01,3.651265822720000000e+11,1.013790208000000000e+10,-1.773139572143554688e+01,-1.781845664978027344e+01,-2.012889671325683594e+01,3.401927947998046875e-01,1.169305801391601562e+00
8.451551818847656250e+01,2.424943733215332031e+01,5.070074844360351562e+01,3.673219072000000000e+11,1.787511808000000000e+10,-1.598312568664550781e+01,-1.625127410888671875e+01,-2.005460548400878906e+01,5.658245086669921875e-01,1.746637344360351562e+00
4.207633972167968750e+00,6.923493194580078125e+01,4.660733032226562500e+01,3.675101593600000000e+11,7.598711808000000000e+09,-1.705433845520019531e+01,-1.710004043579101562e+01,-1.943150329589843750e+01,4.369678497314453125e-01,1.342157363891601562e+00
5.346782684326171875e+01,4.563411712646484375e+01,7.962580108642578125e+01,3.685076828160000000e+11,6.801171968000000000e+09,-1.761236190795898438e+01,-1.770946311950683594e+01,-1.987272644042968750e+01,3.664665222167968750e-01,1.240449905395507812e+00
5.470123672485351562e+01,3.570196151733398438e+01,3.358309936523437500e+01,3.699985285120000000e+11,1.911655219200000000e+10,-1.753903388977050781e+01,-1.767341041564941406e+01,-2.052181053161621094e+01,4.976882934570312500e-01,1.511945724487304688e+00
4.842164039611816406e+00,7.502845764160156250e+01,4.700782394409179688e+01,3.704380129280000000e+11,8.141310464000000000e+09,-1.796426391601562500e+01,-1.798048782348632812e+01,-1.978288650512695312e+01,3.503608703613281250e-01,1.100250244140625000e+00
5.195172882080078125e+01,6.007479190826416016e+00,1.972817611694335938e+01,3.710525440000000000e+11,1.857706803200000000e+10,-1.552036666870117188e+01,-1.596184635162353516e+01,-2.022105789184570312e+01,5.725517272949218750e-01,1.731111526489257812e+00
5.660998916625976562e+01,5.710499191284179688e+01,9.973218536376953125e+01,3.715043164160000000e+11,2.056802304000000000e+10,-1.601202201843261719e+01,-1.629659652709960938e+01,-2.024576759338378906e+01,6.211757659912109375e-01,1.869947433471679688e+00
8.503096008300781250e+01,8.234214782714843750e+01,3.912800598144531250e+01,3.716276879360000000e+11,2.202459545600000000e+10,-1.608843612670898438e+01,-1.637052536010742188e+01,-2.023623085021972656e+01,6.217002868652343750e-01,1.804666519165039062e+00
9.156075477600097656e+00,3.648880004882812500e+01,5.498200225830078125e+01,3.724044533760000000e+11,3.153880883200000000e+10,-1.511320495605468750e+01,-1.574374008178710938e+01,-2.052203559875488281e+01,6.895694732666015625e-01,2.078374862670898438e+00
6.953115081787109375e+01,5.556718063354492188e+01,7.416030120849609375e+01,3.730767544320000000e+11,1.374978764800000000e+10,-1.603183174133300781e+01,-1.631719398498535156e+01,-1.984356498718261719e+01,5.677146911621093750e-01,1.726778030395507812e+00
6.814504241943359375e+01,7.299246215820312500e+01,3.625484848022460938e+01,3.755119411200000000e+11,1.277091020800000000e+10,-1.605443382263183594e+01,-1.626995468139648438e+01,-1.975649070739746094e+01,5.975818634033203125e-01,1.754022598266601562e+00
7.396871948242187500e+01,5.527107715606689453e+00,7.659711456298828125e+01,3.757601259520000000e+11,3.809277132800000000e+10,-1.562136363983154297e+01,-1.622175216674804688e+01,-2.081329154968261719e+01,6.633243560791015625e-01,2.023525238037109375e+00
3.816435241699218750e+01,2.720438957214355469e+01,4.723519515991210938e+01,3.771715092480000000e+11,1.103824588800000000e+10,-1.522091293334960938e+01,-1.559209918975830078e+01,-1.967531013488769531e+01,5.755081176757812500e-01,1.756462097167968750e+00
7.013688564300537109e+00,4.010877227783203125e+01,8.305146026611328125e+01,3.774351605760000000e+11,7.022327398400000000e+10,-1.847836494445800781e+01,-1.875254821777343750e+01,-2.175565147399902344e+01,4.927272796630859375e-01,1.539144515991210938e+00
9.967684936523437500e+01,7.170738220214843750e+01,3.613079071044921875e+01,3.774807408640000000e+11,1.083893657600000000e+10,-1.755374717712402344e+01,-1.756645011901855469e+01,-1.990150260925292969e+01,4.096679687500000000e-01,1.276876449584960938e+00
1.702165985107421875e+01,7.953681182861328125e+01,4.847147369384765625e+01,3.774981079040000000e+11,3.725026508800000000e+10,-1.489964580535888672e+01,-1.559636878967285156e+01,-2.084513473510742188e+01,7.532196044921875000e-01,2.271608352661132812e+00
4.465323638916015625e+01,8.947547149658203125e+01,7.406255340576171875e+01,3.780076830720000000e+11,6.710915072000000000e+09,-1.713939285278320312e+01,-1.719447135925292969e+01,-1.938625526428222656e+01,5.183696746826171875e-01,1.561344146728515625e+00
2.814208745956420898e+00,5.720708847045898438e+01,5.532148361206054688e+01,3.782739886080000000e+11,8.344855552000000000e+09,-1.720076560974121094e+01,-1.726038169860839844e+01,-1.974617004394531250e+01,4.423713684082031250e-01,1.408903121948242188e+00
4.315694808959960938e+01,7.828940582275390625e+01,3.538460540771484375e+01,3.796393656320000000e+11,7.877305856000000000e+09,-1.663058090209960938e+01,-1.676450157165527344e+01,-1.952005577087402344e+01,4.765415191650390625e-01,1.499435424804687500e+00
7.849231719970703125e+01,3.018377876281738281e+01,5.577836608886718750e+01,3.799440097280000000e+11,1.796991795200000000e+10,-1.753369903564453125e+01,-1.764604568481445312e+01,-2.030202102661132812e+01,4.490814208984375000e-01,1.388732910156250000e+00
5.354025650024414062e+01,6.486486911773681641e+00,1.924219894409179688e+01,3.801931448320000000e+11,1.165781504000000000e+10,-1.546277427673339844e+01,-1.588632202148437500e+01,-1.993699836730957031e+01,5.419120788574218750e-01,1.683799743652343750e+00
4.786735153198242188e+01,7.924564361572265625e+01,1.014929485321044922e+01,3.823781478400000000e+11,1.750086656000000000e+10,-1.812619781494140625e+01,-1.821310615539550781e+01,-2.062775802612304688e+01,4.211101531982421875e-01,1.342622756958007812e+00
8.069538116455078125e+01,7.562306404113769531e+00,6.858726501464843750e+01,3.824506306560000000e+11,1.073050726400000000e+10,-1.636469841003417969e+01,-1.653736686706542969e+01,-1.969610786437988281e+01,3.823356628417968750e-01,1.288938522338867188e+00
8.509118652343750000e+01,4.767268371582031250e+01,2.260974311828613281e+01,3.827888947200000000e+11,2.074800537600000000e+10,-1.687072563171386719e+01,-1.712893104553222656e+01,-2.047704315185546875e+01,5.388793945312500000e-01,1.626461029052734375e+00
2.468596076965332031e+01,6.552175140380859375e+01,1.004197120666503906e+01,3.828433551360000000e+11,4.412659302400000000e+10,-1.597426986694335938e+01,-1.654058647155761719e+01,-2.106684112548828125e+01,5.955390930175781250e-01,1.815376281738281250e+00
1.446523952484130859e+01,7.753984832763671875e+01,5.318362808227539062e+01,3.900968796160000000e+11,1.653778636800000000e+10,-1.652657318115234375e+01,-1.673502922058105469e+01,-2.014301109313964844e+01,5.461158752441406250e-01,1.622776031494140625e+00
2.480007743835449219e+01,6.603383636474609375e+01,1.019206428527832031e+01,3.947828346880000000e+11,3.346802688000000000e+10,-1.609411430358886719e+01,-1.641949653625488281e+01,-2.068324851989746094e+01,6.250820159912109375e-01,1.870738983154296875e+00
8.510299682617187500e+01,4.687725830078125000e+01,5.777318191528320312e+01,3.952213360640000000e+11,1.421594214400000000e+10,-1.692086982727050781e+01,-1.706952095031738281e+01,-2.016367340087890625e+01,4.527816772460937500e-01,1.361833572387695312e+00
7.994724273681640625e+01,4.906554412841796875e+01,5.765490722656250000e+01,3.989386690560000000e+11,8.193682432000000000e+09,-1.783971786499023438e+01,-1.791449356079101562e+01,-2.004986953735351562e+01,4.066200256347656250e-01,1.302824020385742188e+00
2.741173171997070312e+01,7.846887207031250000e+01,5.208625793457031250e+01,3.993292636160000000e+11,1.291156480000000000e+10,-1.818842506408691406e+01,-1.825490951538085938e+01,-2.034029769897460938e+01,4.027652740478515625e-01,1.284393310546875000e+00
8.548755645751953125e+01,4.466078567504882812e+01,2.425795364379882812e+01,3.993500385280000000e+11,3.716852531200000000e+10,-1.652172088623046875e+01,-1.683784675598144531e+01,-2.094142532348632812e+01,6.413345336914062500e-01,1.942996978759765625e+00
4.314264678955078125e+01,2.040838241577148438e+01,5.215887069702148438e+01,4.006054461440000000e+11,4.489374720000000000e+09,-1.629703330993652344e+01,-1.646325492858886719e+01,-1.903604888916015625e+01,5.021171569824218750e-01,1.574205398559570312e+00
3.791063308715820312e+01,8.820518493652343750e+01,4.393321990966796875e+01,4.013354188800000000e+11,2.181962956800000000e+10,-1.866456031799316406e+01,-1.878684616088867188e+01,-2.101605415344238281e+01,3.552761077880859375e-01,1.195486068725585938e+00
6.824953460693359375e+01,1.574635982513427734e+00,9.860170745849609375e+01,4.017884692480000000e+11,6.762140160000000000e+09,-1.686859321594238281e+01,-1.692292213439941406e+01,-1.939830207824707031e+01,4.457035064697265625e-01,1.402389526367187500e+00
5.522798919677734375e+01,3.601419448852539062e+01,3.530375671386718750e+01,4.018330009600000000e+11,6.185588736000000000e+09,-1.738624954223632812e+01,-1.747550773620605469e+01,-1.962234497070312500e+01,4.248790740966796875e-01,1.377428054809570312e+00
7.270433807373046875e+01,4.748661422729492188e+01,3.652647781372070312e+01,4.046636974080000000e+11,3.499676467200000000e+10,-1.753066825866699219e+01,-1.773695945739746094e+01,-2.097427368164062500e+01,3.652191162109375000e-01,1.216749191284179688e+00
3.011606597900390625e+01,9.258133697509765625e+01,3.877012252807617188e+01,4.063480381440000000e+11,4.352444825600000000e+10,-1.820069503784179688e+01,-1.831786537170410156e+01,-2.120380783081054688e+01,4.760742187500000000e-01,1.467954635620117188e+00
1.313430595397949219e+01,8.103620910644531250e+01,5.360827636718750000e+01,4.098243297280000000e+11,2.093597081600000000e+10,-1.582906723022460938e+01,-1.622174644470214844e+01,-2.040191841125488281e+01,5.889282226562500000e-01,1.760234832763671875e+00
8.497475433349609375e+01,4.768936157226562500e+01,2.272399330139160156e+01,4.127787253760000000e+11,4.552334950400000000e+10,-1.806985855102539062e+01,-1.830189895629882812e+01,-2.120307350158691406e+01,5.202331542968750000e-01,1.646785736083984375e+00
5.390029144287109375e+01,4.534331512451171875e+01,7.920367431640625000e+01,4.133365678080000000e+11,1.239341363200000000e+10,-1.783301544189453125e+01,-1.786467552185058594e+01,-2.018846511840820312e+01,4.116516113281250000e-01,1.307538986206054688e+00
5.692425537109375000e+01,7.733818531036376953e+00,1.990038299560546875e+01,4.145159208960000000e+11,1.773269811200000000e+10,-1.850869750976562500e+01,-1.855342292785644531e+01,-2.055405998229980469e+01,4.201469421386718750e-01,1.317878723144531250e+00
7.875787353515625000e+01,7.722371101379394531e+00,7.147763061523437500e+01,4.146721259520000000e+11,2.832968089600000000e+10,-1.572628211975097656e+01,-1.609216499328613281e+01,-2.049444198608398438e+01,7.053699493408203125e-01,2.128559112548828125e+00
3.501944732666015625e+01,7.815990447998046875e+01,6.136884307861328125e+01,4.215431495680000000e+11,4.517978521600000000e+10,-1.850494003295898438e+01,-1.871681594848632812e+01,-2.166936111450195312e+01,4.547729492187500000e-01,1.455112457275390625e+00
7.855493164062500000e+01,7.816296386718750000e+01,4.281871032714843750e+01,4.258509946880000000e+11,3.495206502400000000e+10,-1.655819129943847656e+01,-1.681946563720703125e+01,-2.067922592163085938e+01,5.689125061035156250e-01,1.662809371948242188e+00
7.495692443847656250e+01,5.156906604766845703e+00,7.582274627685546875e+01,4.274352619520000000e+11,8.682527744000000000e+09,-1.733031463623046875e+01,-1.737388038635253906e+01,-1.971831130981445312e+01,4.588871002197265625e-01,1.434759140014648438e+00
3.524133300781250000e+01,1.040558338165283203e+01,7.829624652862548828e+00,4.289242071040000000e+11,3.629365657600000000e+10,-1.613077926635742188e+01,-1.639971923828125000e+01,-2.064078903198242188e+01,6.719245910644531250e-01,2.010038375854492188e+00
3.775360107421875000e+01,4.433194732666015625e+01,9.665333557128906250e+01,4.294660587520000000e+11,3.457642086400000000e+10,-1.545878601074218750e+01,-1.605774688720703125e+01,-2.058224105834960938e+01,6.165637969970703125e-01,1.867473602294921875e+00
7.632585144042968750e+01,2.766625022888183594e+01,6.104515075683593750e+01,4.299834982400000000e+11,1.962451558400000000e+10,-1.622452163696289062e+01,-1.636634826660156250e+01,-2.008182907104492188e+01,6.689147949218750000e-01,1.974380493164062500e+00
7.852275085449218750e+01,7.767686462402343750e+01,4.252748489379882812e+01,4.335469199360000000e+11,3.805154099200000000e+10,-1.542421817779541016e+01,-1.607380485534667969e+01,-2.074628448486328125e+01,6.316089630126953125e-01,1.861625671386718750e+00
7.981880187988281250e+01,4.880506134033203125e+01,5.721818923950195312e+01,4.359712931840000000e+11,1.049322086400000000e+10,-1.777273941040039062e+01,-1.783882713317871094e+01,-2.004514122009277344e+01,4.795131683349609375e-01,1.470806121826171875e+00
7.933891296386718750e+01,4.867364501953125000e+01,5.758634567260742188e+01,4.393533440000000000e+11,3.986135449600000000e+10,-1.562047481536865234e+01,-1.612248039245605469e+01,-2.071454620361328125e+01,6.592769622802734375e-01,1.975357055664062500e+00
4.943799495697021484e+00,7.389060974121093750e+01,4.632117080688476562e+01,4.400205987840000000e+11,2.798827315200000000e+10,-1.541127872467041016e+01,-1.593271636962890625e+01,-2.054123306274414062e+01,6.937427520751953125e-01,2.105079650878906250e+00
7.726403045654296875e+01,7.710211944580078125e+01,4.178472518920898438e+01,4.476038021120000000e+11,1.013373747200000000e+10,-1.790889930725097656e+01,-1.799226188659667969e+01,-2.019420433044433594e+01,4.172954559326171875e-01,1.353557586669921875e+00
8.873556518554687500e+01,5.087180328369140625e+01,3.313787698745727539e+00,4.479019581440000000e+11,1.665347174400000000e+10,-1.524868202209472656e+01,-1.554063510894775391e+01,-1.984579277038574219e+01,6.310501098632812500e-01,1.882162094116210938e+00
1.554550170898437500e+01,7.823856353759765625e+01,5.339426803588867188e+01,4.502958243840000000e+11,2.090304921600000000e+10,-1.609900474548339844e+01,-1.640466690063476562e+01,-2.027499389648437500e+01,5.822734832763671875e-01,1.716535568237304688e+00
7.175612640380859375e+01,7.349431610107421875e+01,8.432144165039062500e+01,4.528294461440000000e+11,7.486082252800000000e+10,-1.877328109741210938e+01,-1.890357398986816406e+01,-2.164359855651855469e+01,4.700450897216796875e-01,1.416481018066406250e+00
2.319789409637451172e+00,5.477088546752929688e+01,5.669616699218750000e+01,4.559422750720000000e+11,4.724644249600000000e+10,-1.702630424499511719e+01,-1.723716545104980469e+01,-2.089518165588378906e+01,5.542602539062500000e-01,1.593511581420898438e+00
8.853863716125488281e+00,3.607323455810546875e+01,5.432063674926757812e+01,4.592057384960000000e+11,2.747713126400000000e+10,-1.710894393920898438e+01,-1.762076568603515625e+01,-2.098177146911621094e+01,2.664184570312500000e-01,1.013458251953125000e+00
5.394185638427734375e+01,4.920619964599609375e+01,9.760870361328125000e+01,4.605956915200000000e+11,9.623166976000000000e+09,-1.800779724121093750e+01,-1.807859611511230469e+01,-2.012751388549804688e+01,4.085311889648437500e-01,1.296340942382812500e+00
9.977060699462890625e+01,7.111830902099609375e+01,3.666673660278320312e+01,4.691817594880000000e+11,8.017080320000000000e+10,-1.590232563018798828e+01,-1.663770484924316406e+01,-2.145043945312500000e+01,7.061080932617187500e-01,2.096538543701171875e+00
1.914216995239257812e+01,2.388691902160644531e+01,6.662803649902343750e+01,4.708058071040000000e+11,2.517701632000000000e+10,-1.813470077514648438e+01,-1.824651718139648438e+01,-2.079199600219726562e+01,4.704780578613281250e-01,1.451440811157226562e+00
7.543492126464843750e+01,2.267138862609863281e+01,3.049804878234863281e+01,4.742618152960000000e+11,3.602384896000000000e+10,-1.653419113159179688e+01,-1.680262947082519531e+01,-2.075242424011230469e+01,6.396389007568359375e-01,1.885557174682617188e+00
