# #plate,mjd,fiberID,RA,Dec,dist(Mpc)
5880,56042,924,176.315310,19.392110,4.626844
6483,56341,372,195.246910,27.899824,0.366604
6483,56341,446,194.804170,27.977000,0.338579
2240,53823,638,195.043120,27.959074,0.043428
2240,53823,639,195.225490,27.783722,0.456908
2240,53823,640,195.178480,27.963107,0.236801
6421,56274,288,172.441730,22.122266,2.077278
6430,56299,953,172.243780,22.090865,1.865114
2013,53818,600,186.402320,32.183158,3.859770
2608,54474,336,179.722670,20.961799,3.801131
2608,54474,414,180.397840,20.780957,3.923317
2608,54474,446,180.641470,20.815456,3.573604
2608,54474,529,180.936180,20.908137,3.105955
2608,54474,530,180.759650,20.894006,3.338870
2608,54474,537,180.779600,20.805435,3.414043
2608,54474,538,180.701890,20.814654,3.498941
2608,54474,580,181.033200,20.846246,3.067189
2609,54476,369,181.631510,20.850591,2.479337
2609,54476,413,181.714100,20.818723,2.468297
2609,54476,606,183.423470,20.880504,2.712702
2610,54476,571,184.954040,20.840797,0.758553
2614,54481,415,191.574040,20.783005,5.148752
2643,54208,139,180.826550,20.935742,3.209062
2223,53793,304,176.818490,26.834261,1.926619
2225,53729,490,180.015390,30.315185,2.282500
2510,53877,4,178.420420,24.412527,4.752782
2510,53877,15,178.257690,24.830460,4.633626
2510,53877,81,177.818750,24.329479,4.421213
2514,53882,512,178.800150,24.790011,5.257930
2651,54507,394,197.985480,22.247012,3.639186
2505,53856,179,174.669530,24.584901,3.010327
2216,53795,232,170.313750,26.251645,3.314988
2216,53795,420,170.463810,27.539938,2.434921
2216,53795,453,170.634680,27.582396,2.183381
2217,53794,394,170.768890,29.457617,2.259929
2218,53816,109,172.940160,26.475558,2.112200
2218,53816,236,171.660230,26.360723,1.872313
2219,53816,69,174.479940,26.522666,0.716134
2219,53816,190,173.331950,26.557033,2.435487
2220,53795,585,175.045970,30.029039,2.731526
2221,53792,117,176.323180,26.767391,1.245668
2221,53792,145,176.142730,26.708049,0.983240
2221,53792,161,175.794820,26.574609,0.551937
2221,53792,307,175.064190,26.647679,0.657915
2221,53792,310,174.904580,26.560050,0.438252
2223,53793,31,179.689150,26.900597,2.602055
2223,53793,194,177.846610,26.784403,3.370253
2224,53815,556,179.882280,30.155666,2.615132
2225,53729,387,179.143750,30.282544,3.241566
2227,53820,266,180.237520,26.954558,2.625700
2228,53818,559,183.030730,30.295176,2.875699
2232,53827,147,185.591070,29.581383,1.631854
2493,54115,587,170.107880,24.496205,3.437287
2493,54115,627,170.189930,24.517722,3.511479
2493,54115,629,170.463610,24.608107,3.436483
2493,54115,633,170.164140,24.189557,3.076192
2497,54154,156,171.660970,24.299402,2.606192
2497,54154,164,171.255820,24.253286,2.498962
2497,54154,191,170.911110,24.157992,2.445880
2497,54154,233,170.799170,24.270025,2.688213
2497,54154,234,170.625280,24.279267,2.811322
2497,54154,236,170.627270,24.299914,2.842290
2497,54154,237,170.736650,24.285771,2.749816
2497,54154,239,170.664390,24.154734,2.590000
2497,54154,274,170.593760,24.183931,2.686533
2506,54179,24,176.440290,19.163853,4.909370
2506,54179,114,175.907200,19.090460,5.399776
2506,54179,174,175.564630,19.069955,5.442110
2509,54180,1,177.589410,18.551471,5.630300
2509,54180,42,177.471670,18.560574,5.615475
6481,56363,760,192.267900,30.924034,2.434362
2495,54175,83,170.414890,18.484866,0.052573
2495,54175,100,170.395990,18.456361,0.006299
2498,54169,532,172.239480,20.241692,1.075012
2506,54179,565,176.022350,20.526138,3.309178
2509,54180,386,175.712420,20.442187,3.433239
2509,54180,451,176.793190,20.601916,2.404376
2515,54180,344,177.579500,20.480315,2.282558
2515,54180,374,178.179570,20.593823,2.322049
2515,54180,377,178.177570,20.631311,2.262281
2515,54180,379,178.200660,20.619143,2.298113
2515,54180,461,178.271730,20.583045,2.407816
2515,54180,505,178.482660,20.551651,2.635663
2515,54180,510,178.682150,20.536250,2.853869
2515,54180,511,178.498670,20.572535,2.621129
2515,54180,574,179.058190,20.735474,3.057902
2515,54180,576,179.187070,20.693750,3.269021
2515,54180,579,179.175800,20.713531,3.234056
2608,54474,367,179.906330,20.759015,4.217274
2608,54474,468,180.539380,20.577634,3.968471
2608,54474,473,180.487030,20.624694,3.978257
2608,54474,531,180.716000,20.726188,3.582752
2608,54474,532,180.823370,20.637019,3.565024
2608,54474,541,181.112290,20.591957,3.317267
2608,54474,577,181.392570,20.638191,2.992794
2608,54474,582,181.515650,20.605587,2.943132
2608,54474,583,181.575770,20.612114,2.888827
2608,54474,614,181.657180,20.644919,2.781048
2608,54474,615,181.758640,20.658873,2.694999
2608,54474,618,181.476390,20.651136,2.904251
2608,54474,619,181.535990,20.693026,2.793689
5967,56063,280,180.546420,26.299906,2.959536
6410,56336,972,176.009110,27.094502,1.502877
6411,56331,108,178.741380,26.199899,4.111377
6432,56309,278,176.499320,20.438933,2.902458
6432,56309,992,178.205600,20.670043,2.223739
6476,56358,475,183.104180,28.820463,2.522815
5971,56064,922,183.996860,27.442198,3.688629
5976,56356,556,184.774810,27.297477,3.057301
5967,56063,431,179.966360,26.300597,3.660799
2241,54169,208,194.329100,26.937636,2.100732
2512,53877,115,179.062650,17.029708,4.068228
2241,54169,211,194.116060,26.987430,2.217791
2596,54207,278,182.202580,17.170641,1.886692
2596,54207,616,184.176340,18.378209,2.701100
2512,53877,117,179.090890,17.079326,3.993153
2597,54231,323,184.483300,18.399145,3.151841
2597,54231,330,184.501790,18.495951,3.124596
2600,54243,484,190.047460,18.061713,2.568252
2600,54243,503,190.463450,17.856323,2.387194
2601,54144,342,190.908020,17.933014,2.864841
2601,54144,492,192.458710,17.866566,4.778561
2603,54479,500,196.496210,17.776770,5.996774
2603,54479,516,196.692660,17.671975,5.702223
2604,54484,429,198.091930,17.551359,5.092623
2605,54484,346,199.642370,17.502977,5.393671
2242,54153,262,195.333670,26.886751,1.953746
2655,54184,72,181.689710,24.607378,1.384456
2242,54153,263,195.340610,26.796593,2.108381
2243,53794,240,198.226250,26.534976,5.538554
2655,54184,343,179.539680,25.163459,4.017967
2655,54184,349,179.487450,25.144165,4.102413
2655,54184,360,179.542360,25.122255,4.019799
2655,54184,390,179.669860,25.316359,3.802449
2497,54154,167,171.187400,24.118853,2.279307
2497,54154,168,171.017940,24.096547,2.295233
2656,54484,427,181.670950,25.238295,0.676181
2656,54484,467,181.822110,25.263637,0.434856
2656,54484,582,182.726270,25.252794,1.000129
2657,54502,22,185.232840,24.668588,1.562594
2658,54502,280,185.326070,24.712682,1.514302
2658,54502,309,184.586270,24.584683,1.876960
2658,54502,314,184.535330,24.688319,1.755244
2497,54154,171,171.206920,23.945232,1.976595
2658,54502,319,184.807370,24.683073,1.591354
2658,54502,394,185.304080,25.314358,0.533964
2497,54154,174,171.053900,23.934009,2.008003
2659,54498,64,188.811770,24.548758,3.475799
2659,54498,156,188.584320,24.600077,3.422347
2659,54498,178,188.078250,24.728255,3.420977
2659,54498,423,187.630760,25.309501,2.940830
2660,54504,387,189.837720,25.254713,2.230263
2660,54504,552,190.968500,25.291316,2.467062
2661,54505,284,192.010180,24.504765,4.534910
2009,53904,229,196.697360,28.849109,2.967372
2009,53904,230,196.668990,28.930008,3.004235
2009,53904,231,196.674630,28.906854,2.989800
2009,53904,320,196.042610,29.015434,2.377415
2011,53499,44,195.889290,29.060497,2.295126
2661,54505,573,194.193890,24.997387,5.333072
2497,54154,200,170.948370,24.102429,2.335952
2501,54084,117,173.447240,24.317152,4.119378
2501,54084,183,172.642290,24.219480,3.144905
5847,56037,778,181.835580,17.261598,1.356533
2216,53795,432,170.132360,27.284964,2.939379
2216,53795,474,170.213690,27.188445,2.830812
2216,53795,500,170.600730,27.312427,2.215306
2501,54084,237,172.364570,24.165292,2.806197
2218,53816,357,170.875080,27.262443,1.801822
2218,53816,359,170.737340,27.213708,2.024107
2218,53816,581,173.205550,27.452044,1.060727
2221,53792,433,175.304540,27.665103,2.446458
2221,53792,544,176.343240,27.852408,2.911362
2221,53792,546,176.306470,27.844843,2.881657
2221,53792,547,176.442940,27.781816,2.848895
2221,53792,548,176.464390,27.806070,2.900306
2223,53793,388,177.703120,27.864042,3.240388
2227,53820,485,181.061180,27.956593,0.945947
5987,56339,850,193.029260,27.024276,3.490855
2497,54154,155,171.397040,24.026811,2.096845
2229,53823,593,184.164280,28.047742,3.867673
2231,53816,229,184.276960,27.192551,3.108793
2231,53816,509,185.043500,28.123902,3.460312
2231,53816,518,185.019870,27.975330,3.463521
2233,53845,354,184.600010,28.098514,3.925328
2233,53845,429,185.297280,28.078311,3.064019
2235,53847,224,187.448230,27.243340,0.971182
2236,53729,168,189.865100,27.102321,1.123632
2236,53729,182,189.361900,27.202427,1.329112
2662,54505,390,194.802640,25.003913,5.174703
6404,56330,836,179.338450,25.194773,4.329702
6408,56329,894,170.598160,27.313413,2.219154
6486,56328,499,197.015810,28.999662,3.517041
2657,54502,206,183.736830,23.868520,3.612105
2217,53794,215,171.553760,28.366371,1.855121
2217,53794,217,171.573260,28.366584,1.843755
2220,53795,82,174.620940,28.587148,2.506660
2220,53795,93,174.821530,28.663014,2.839274
2238,54205,194,191.718970,26.709276,2.457165
2660,54504,287,189.352680,23.864058,4.710876
2238,54205,306,190.484440,26.971434,0.955633
5979,56329,628,185.194450,24.913483,1.133183
2514,53882,8,179.258900,23.699850,4.293895
2514,53882,135,178.801940,23.789583,4.002246
2514,53882,201,178.416870,23.639046,3.490793
2515,54180,228,178.125850,19.761351,3.652464
2657,54502,285,183.065880,23.779303,3.078551
2657,54502,76,184.889830,24.905312,1.184530
2657,54502,309,182.798140,24.935890,1.289989
2657,54502,316,182.416600,24.781432,1.058591
2238,54205,269,190.970930,26.863330,1.412206
2238,54205,302,190.276840,26.822400,0.579328
2239,53726,92,192.757200,28.927971,3.833723
2239,53726,93,192.787080,28.788053,3.695627
2239,53726,98,192.856890,28.720324,3.553967
2608,54474,30,182.011590,19.790171,1.710631
2241,54169,252,193.771320,26.724158,2.911486
2241,54169,294,193.595370,26.799434,3.007308
2609,54476,111,182.950780,19.842158,1.455230
2609,54476,113,182.908660,19.845407,1.441978
2609,54476,115,182.899690,19.895755,1.523413
2609,54476,191,181.960770,19.767506,1.737066
2609,54476,274,181.221610,19.886258,2.816151
2609,54476,598,183.327110,19.936635,1.872387
5846,56017,246,180.709100,18.015571,1.077555
5973,56067,52,182.492250,19.918722,1.558104
2643,54208,407,180.254450,23.724896,4.007625
2643,54208,444,180.631130,23.839340,3.449328
2644,54210,447,182.509140,23.854492,2.621035
6406,56330,694,176.011930,28.799901,1.785503
2504,54179,560,174.474410,21.936484,0.160334
6474,56362,360,186.660800,29.631085,2.852316
6480,56340,550,192.144990,28.849093,3.377900
2644,54210,450,182.561080,23.887979,2.586986
2644,54210,529,182.589410,23.811674,2.726770
2505,53856,306,173.838200,23.517017,2.766732
2506,54179,623,176.455350,19.748323,3.970609
2506,54179,627,176.525780,19.790226,3.855023
2506,54179,632,176.609470,19.719934,3.910782
2506,54179,637,176.522870,19.661802,4.059589
2507,53876,273,174.339750,21.872830,0.299936
2507,53876,315,173.981130,21.758086,0.862190
2507,53876,320,173.954710,21.738947,0.915952
2509,54180,117,177.118440,19.760000,3.600502
2511,53882,298,175.630870,21.824968,1.955872
2514,53882,259,178.177480,23.704379,3.464769
2655,54184,267,179.623510,24.768544,3.998476
2595,54207,481,180.781430,17.940821,0.940107
2595,54207,548,181.347540,17.919915,0.052461
2595,54207,549,181.347570,17.889686,0.000711
2603,54479,634,197.646550,17.544530,5.102615
2658,54502,116,186.832180,24.959426,2.912884
2658,54502,119,186.966460,24.942179,3.120971
2658,54502,185,185.682400,24.820478,1.577340
6476,56358,318,183.902800,28.991152,2.822451
2658,54502,239,185.423510,24.824307,1.375568
2658,54502,241,185.522390,23.885244,2.983711
2658,54502,277,185.194980,24.915580,1.129683
6432,56309,300,176.515240,19.786940,3.867560
2241,54169,223,193.851880,27.280477,2.173279
2241,54169,229,194.144330,27.227560,1.879958
2241,54169,230,194.017530,27.285540,1.961469
2241,54169,319,193.444320,27.385790,2.638705
2242,54153,344,195.128480,27.300169,1.187984
2242,54153,351,195.294690,27.246489,1.336487
2242,54153,352,195.099560,27.286911,1.205758
2243,53794,461,198.722660,27.008120,5.937095
2515,54180,462,178.101010,20.326209,2.702319
2515,54180,463,178.237030,20.443042,2.598442
2515,54180,500,178.295130,20.442564,2.640946
2608,54474,436,180.283920,20.405053,4.477659
2608,54474,486,180.920180,20.396319,3.728462
2608,54474,494,180.650290,20.382524,4.066372
2608,54474,495,180.649990,20.545087,3.876713
2222,53799,32,178.203650,29.339753,2.186722
2608,54474,503,180.951030,20.416346,3.711630
2608,54474,504,181.050930,20.406776,3.577240
2608,54474,509,180.965540,20.395331,3.670179
2608,54474,513,180.983270,20.430462,3.667361
2609,54476,422,181.405970,20.555709,3.104823
2609,54476,424,181.359070,20.540743,3.165716
2609,54476,426,181.454830,20.474146,3.191161
1994,53845,536,194.262040,31.625540,3.328922
4601,55589,84,180.130600,31.947565,0.000592
2241,54169,268,193.729870,27.412705,2.219746
2515,54180,429,177.970030,20.455549,2.423333
2515,54180,478,178.235730,20.479107,2.541062
2515,54180,485,178.460260,20.451639,2.760301
2515,54180,487,178.369210,20.485502,2.633315
2515,54180,488,178.380250,20.340287,2.862417
6477,56365,978,186.672580,31.935561,3.773383
6432,56309,16,178.101730,20.324662,2.705241
6478,56341,434,188.846210,29.492674,3.272680
2496,54178,605,171.700470,22.557728,0.674262
2496,54178,615,171.751260,22.458414,0.853696
2500,54178,226,171.966300,21.409252,1.043173
2500,54178,337,171.279280,22.510183,0.564206
2504,54179,74,174.567370,21.621302,0.726454
2504,54179,346,172.371130,22.564813,1.633765
2507,53876,237,174.646040,21.696062,0.659120
2507,53876,472,174.936910,22.685158,1.406292
2511,53882,94,177.776100,21.767195,0.370836
2511,53882,121,177.516270,21.782572,0.055380
2513,54141,227,177.814580,21.778315,0.430697
2513,54141,267,177.608270,21.764787,0.110253
2513,54141,277,177.548200,21.794751,0.000333
2643,54208,118,181.289710,22.008016,1.739841
2504,54179,116,174.458010,21.626183,0.686951
2507,53876,384,174.170890,22.616142,1.116398
2511,53882,100,177.568030,21.813633,0.045950
2511,53882,147,176.875530,21.821090,1.084860
2511,53882,153,176.884500,21.685036,1.086785
2500,54178,459,172.315260,22.513943,1.575509
2504,54179,461,173.478990,22.539218,1.779603
2504,54179,492,173.770760,22.540264,1.396537
2507,53876,272,174.415580,21.561934,0.798104
2507,53876,311,174.189700,21.710078,0.669422
2513,54141,36,179.561880,21.899802,3.250082
2513,54141,40,179.579060,21.859751,3.275046
2513,54141,70,179.382690,21.862779,2.959000
2513,54141,309,177.022700,21.829263,0.848777
2644,54210,221,182.127840,21.927332,0.491567
2644,54210,225,182.237770,21.888759,0.427804
2496,54178,190,170.160230,21.193548,2.347576
2496,54178,195,170.250640,21.336949,2.188129
2496,54178,200,170.369170,21.223489,2.454526
2496,54178,465,170.185250,22.258341,1.009267
2496,54178,528,170.949880,22.474563,0.923340
2500,54178,155,172.478690,21.451457,1.384509
2500,54178,537,172.780520,22.593204,2.262701
2500,54178,570,173.092830,22.626455,2.397789
2504,54179,611,175.201650,22.754587,1.770588
2507,53876,26,176.532310,21.660211,1.654593
2507,53876,32,176.598220,21.753230,1.532926
2507,53876,79,176.312300,21.644417,2.009949
2507,53876,261,174.278270,21.545403,0.863959
2643,54208,26,181.993320,21.918669,0.681172
2643,54208,278,180.023050,21.814205,3.805687
2643,54208,309,179.759700,21.808222,3.564894
2644,54210,21,183.789630,21.923527,2.312730
2645,54477,317,183.514470,21.996451,1.857465
2504,54179,171,173.781720,21.631596,1.251465
2504,54179,173,173.848390,21.501940,1.306715
6421,56274,144,173.086460,22.630139,2.409761
2644,54210,104,183.124090,21.911392,1.265448
2645,54477,263,183.726160,21.900588,2.217759
2645,54477,265,183.654170,21.989129,2.082452
2515,54180,517,178.558070,20.027542,3.477761
2612,54480,462,187.036150,20.179541,2.348014
2613,54481,431,188.996630,20.046092,0.872584
2613,54481,461,189.238750,20.109213,1.245587
2613,54481,493,189.412930,19.966747,1.565125
3374,54948,468,189.157730,24.428699,3.700031
2648,54485,232,190.471090,22.348807,4.975395
2100,53713,242,170.569360,32.658708,3.699709
2218,53816,219,172.275290,26.061435,2.329645
2218,53816,246,171.949770,25.841431,2.684833
2219,53816,5,174.663820,26.241950,0.347333
2219,53816,13,174.522760,26.183945,0.588488
2219,53816,20,174.618780,26.235756,0.417214
2219,53816,30,175.267720,26.271620,0.616266
2219,53816,60,174.151050,26.077484,1.195828
2221,53792,125,175.969480,26.203068,0.343059
2221,53792,130,175.759970,26.273591,0.026550
2221,53792,138,175.973560,26.183133,0.360252
2221,53792,212,175.757870,26.258408,0.000203
2221,53792,215,175.687830,26.342552,0.182401
2221,53792,296,175.270180,26.269222,0.620531
2497,54154,97,171.510250,23.643207,1.443884
2497,54154,107,171.913110,23.757936,1.831793
2497,54154,134,171.186740,23.614933,1.418964
2497,54154,202,171.103880,23.648582,1.510314
2497,54154,208,171.057180,23.614492,1.479012
2497,54154,218,170.966740,23.564483,1.459105
2500,54178,121,172.057970,20.679163,0.263382
2500,54178,139,172.230920,20.624598,0.526523
2501,54084,134,173.015350,23.703820,3.014501
2507,53876,52,175.908720,20.831631,3.134344
2509,54180,448,176.928770,20.975342,1.739488
2515,54180,448,178.592560,21.072917,2.102324
2515,54180,527,178.807020,21.019544,2.439685
2595,54207,28,182.387110,17.014277,2.295879
2608,54474,402,180.413700,21.056943,3.638612
2608,54474,404,180.427300,21.023547,3.649393
2608,54474,407,180.448470,21.085731,3.564797
2608,54474,409,180.174920,21.107565,3.937123
2611,54477,370,184.891780,20.822878,0.748236
6432,56309,513,175.322850,20.830912,2.515781
2651,54507,200,198.372770,21.843588,2.703838
6410,56336,62,175.762260,26.276781,0.032593
2241,54169,468,194.711510,27.995551,0.481526
2241,54169,469,194.775110,27.996700,0.384420
2241,54169,472,194.790170,27.867398,0.408444
2241,54169,473,194.733180,27.833393,0.513546
2496,54178,33,171.764010,21.232561,0.810520
2500,54178,180,172.358160,21.352121,1.131491
2504,54179,193,173.612330,21.352185,1.763667
2507,53876,107,175.958770,21.499575,2.615056
2507,53876,109,175.621330,21.587368,2.055203
2241,54169,630,195.719740,27.866593,1.083199
2241,54169,634,195.525020,27.765123,0.851950
2507,53876,169,175.441110,21.508344,1.850492
2511,53882,318,175.877360,21.412499,2.555060
2643,54208,256,180.021990,21.646938,3.858734
2493,54115,615,170.599150,24.879923,3.791081
2493,54115,619,170.264710,24.771844,3.831601
2495,54175,118,170.521240,19.051569,1.048860
2497,54154,387,170.493290,24.786726,3.700286
2497,54154,440,170.629760,24.932130,3.861194
2497,54154,467,170.925990,24.822182,3.554357
2497,54154,468,170.873130,24.886599,3.681541
2498,54169,6,172.798930,18.652005,2.542164
2498,54169,250,171.470050,18.598971,1.779769
2501,54084,586,173.773760,25.162881,2.630536
2502,54180,188,173.266350,19.370757,3.267217
2505,53856,419,173.884740,25.024379,2.714791
2645,54477,291,183.317020,21.697059,1.687353
2645,54477,294,183.547900,21.711283,2.022397
2505,53856,435,174.640490,25.398098,1.623074
2645,54477,299,183.353230,21.668942,1.761022
2646,54479,252,186.012480,21.759647,2.849482
2506,54179,36,176.494820,19.529025,4.289076
2506,54179,39,176.590660,19.484322,4.301750
2506,54179,66,176.221080,19.456621,4.595754
2506,54179,67,176.397030,19.416513,4.532268
2506,54179,75,176.329560,19.394157,4.613655
2506,54179,77,176.294490,19.533182,4.422450
2506,54179,79,176.335130,19.549509,4.367106
2506,54179,80,176.208950,19.532849,4.488593
2509,54180,300,175.915940,18.740579,5.930148
2509,54180,305,175.436920,19.432301,4.779509
2510,53877,607,178.127280,25.314861,4.049322
2610,54476,208,183.863890,19.163160,1.937387
2610,54476,227,183.854740,19.292463,1.959279
2610,54476,243,183.677700,19.166024,1.634785
2610,54476,291,183.634260,18.998313,1.551545
2611,54477,253,185.217340,19.003874,2.459240
2612,54480,58,187.978600,19.108274,2.009907
6431,56311,616,173.435980,21.380048,1.958557
2656,54484,461,181.942510,25.520065,0.425520
2656,54484,552,182.642850,25.427442,0.883897
2657,54502,584,185.089110,25.599491,0.069638
2657,54502,585,185.125320,25.515424,0.087887
2657,54502,586,184.891630,25.585924,0.329255
2659,54498,383,187.062310,25.432629,3.082795
2659,54498,478,187.747820,25.561853,2.499808
2660,54504,390,189.552410,25.410901,2.121956
2660,54504,520,190.687300,25.418971,2.066819
2660,54504,545,190.929650,25.471471,2.170235
2660,54504,594,191.035960,25.416161,2.344280
2661,54505,379,191.777790,25.286807,3.307452
6432,56309,330,176.217640,19.454195,4.602102
2495,54175,16,171.317920,18.483870,1.513744
2509,54180,81,177.076520,18.937943,5.018166
2509,54180,90,177.103470,18.940625,5.007044
2609,54476,85,182.720680,19.097380,0.110375
6432,56309,414,175.831970,19.422875,4.972468
6432,56309,418,175.962270,19.435575,4.838242
2243,53794,378,197.972120,27.593752,4.574900
2609,54476,92,182.690370,19.040836,0.000610
2609,54476,96,182.699050,19.063544,0.042186
2609,54476,100,182.652850,19.016173,0.074467
2609,54476,123,182.513020,19.081662,0.298942
2609,54476,219,182.380890,19.209754,0.585747
2609,54476,252,182.131150,18.948591,0.931233
2609,54476,261,181.211450,19.247718,2.368244
2609,54476,291,181.311420,18.983534,1.899899
2609,54476,296,181.625060,19.170217,1.761336
2610,54476,45,184.719530,19.015245,2.464924
2610,54476,104,184.790940,19.274264,2.001248
6415,56310,610,173.046480,24.997049,3.655907
6404,56330,786,179.086530,25.375088,4.717601
2644,54210,478,182.253060,22.688113,1.029107
2646,54479,421,185.939680,22.884806,4.551641
2647,54495,636,189.532020,22.698596,4.714267
2651,54507,529,199.260090,23.292326,4.677209
2655,54184,237,179.851670,24.926754,3.587058
2655,54184,347,179.574880,25.031437,3.986839
2655,54184,356,179.485390,25.068286,4.118577
2655,54184,511,180.420970,25.088859,2.655809
2657,54502,129,183.819330,24.037317,3.326505
2657,54502,131,183.992980,24.077762,3.109465
2657,54502,132,183.841880,23.993731,3.366112
2657,54502,133,183.906510,23.981876,3.324133
2657,54502,135,183.798620,23.985591,3.418050
2657,54502,136,183.938490,24.069714,3.169848
2657,54502,137,183.870350,24.092443,3.201414
5880,56042,906,176.196000,20.125095,3.633849
5976,56356,806,186.242190,28.583773,2.099241
2230,53799,212,183.504880,28.707133,3.008908
2231,53816,418,184.623810,28.564521,3.119635
2233,53845,612,187.115090,28.673455,1.570055
2233,53845,613,186.981110,28.574895,1.449031
2238,54205,346,190.092980,27.450927,1.639687
2238,54205,367,191.213760,28.503614,3.329143
2238,54205,373,191.119980,28.433080,3.424071
2238,54205,402,191.338950,28.590879,3.226550
2241,54169,271,193.566790,27.303762,2.529870
2241,54169,320,193.266860,27.464544,2.845189
2241,54169,322,194.277280,28.296606,1.271078
2241,54169,323,194.039770,28.310885,1.614908
2241,54169,363,194.720660,28.233831,0.643428
2241,54169,366,194.598770,28.328928,0.892285
2241,54169,367,194.634540,28.377979,0.915690
2241,54169,368,194.622980,28.301234,0.832509
6432,56309,432,175.944490,20.039141,4.006098
6480,56340,378,192.753290,27.475682,3.598130
6480,56340,450,192.244760,27.373944,3.570569
2497,54154,389,170.365130,24.404822,3.198601
2497,54154,432,170.634360,24.448278,3.072504
2497,54154,436,170.654320,24.322582,2.860028
2497,54154,438,170.696560,24.472375,3.074216
2504,54179,621,175.037100,22.553422,1.337476
2504,54179,622,175.078560,22.407008,1.232159
2505,53856,334,173.412490,24.684622,3.632680
2505,53856,338,173.282090,24.652573,3.806859
2505,53856,413,174.202130,24.720448,2.951941
2507,53876,480,175.182050,22.431154,1.395564
2507,53876,554,175.746050,22.457048,2.238404
2507,53876,624,176.452480,22.647908,2.300666
2510,53877,411,176.212330,24.930848,2.411939
2511,53882,566,178.105920,22.703440,1.814370
2515,54180,468,178.113040,20.217433,2.887368
2515,54180,494,178.326390,20.107385,3.189577
2608,54474,360,179.826520,20.136636,4.631200
2609,54476,584,183.315740,20.348451,2.489856
2611,54477,541,186.534710,20.335714,2.476382
2612,54480,481,187.296550,20.367157,1.953707
2613,54481,498,189.491870,20.346436,1.682120
2644,54210,481,182.453530,22.742391,1.116119
2644,54210,494,182.284860,22.696856,1.036409
2644,54210,543,183.145700,22.784728,1.720249
2647,54495,395,187.653350,22.760244,4.694796
2647,54495,492,188.525430,22.803209,4.577603
2648,54485,467,190.705860,22.772808,5.781493
2655,54184,8,181.283290,23.927011,2.729110
2655,54184,391,179.679640,25.043048,3.820873
2655,54184,392,179.698140,25.037130,3.793428
2655,54184,395,179.605960,25.097650,3.924581
2655,54184,471,179.959370,25.093039,3.373571
2656,54484,4,183.079410,24.100214,2.622095
2656,54484,135,181.700820,24.025652,2.324114
2657,54502,242,183.520880,24.067395,3.125857
2658,54502,138,185.796150,23.977357,2.959458
2658,54502,288,185.347400,23.984943,2.763019
5973,56067,292,181.361000,20.302967,3.085522
5974,56314,316,183.149230,22.784257,1.723814
5982,56074,166,187.294710,20.365594,1.956184
5983,56310,688,188.048510,24.031947,4.575768
6432,56309,384,176.104590,20.107818,3.748546
6432,56309,392,175.992630,20.185535,3.762799
2509,54180,36,177.981850,19.645937,3.796270
5976,56356,966,187.263430,27.781528,0.006033
5981,56340,536,187.270260,27.776621,0.007647
6432,56309,338,176.204850,19.795059,4.098966
6432,56309,420,176.008110,19.784426,4.292296
6432,56309,423,175.954460,19.968466,4.090343
2513,54141,145,178.706630,22.102957,1.940818
2216,53795,61,171.712580,26.196538,2.124705
2217,53794,150,172.255380,28.820817,1.847394
2217,53794,170,171.979180,28.892138,2.239445
2219,53816,21,174.887050,26.302271,0.023517
2219,53816,23,174.914990,26.343514,0.087393
2219,53816,24,174.835360,26.306242,0.060338
2219,53816,25,174.892310,26.322392,0.036665
2219,53816,61,174.468200,26.296447,0.631938
2220,53795,23,175.601280,29.090516,1.978205
2220,53795,268,173.362130,28.939652,1.588064
2220,53795,278,173.489980,28.987363,1.726096
2221,53792,216,175.636870,26.488892,0.442284
2226,53819,130,179.781050,26.607423,3.111132
2229,53823,9,183.977040,26.663238,2.593893
2600,54243,330,189.820420,18.358429,3.075865
2603,54479,614,197.177510,18.077075,5.672816
2229,53823,100,183.313870,26.834318,3.251179
2231,53816,244,184.076970,26.765394,2.629705
2231,53816,260,183.980350,26.662114,2.588978
2239,53726,597,193.153240,30.416840,3.576430
2617,54502,456,197.252870,21.107393,3.559698
2648,54485,437,190.308050,22.594975,5.150459
2643,54208,226,180.032290,22.055372,3.755062
2643,54208,263,179.985330,22.190715,3.830700
2643,54208,304,179.447830,22.019971,3.084789
2643,54208,550,181.219710,22.614618,2.042284
2644,54210,39,183.725720,22.141839,2.187679
2650,54505,632,197.602960,22.193011,3.985615
2650,54505,639,197.727340,22.115198,3.747903
5985,56089,868,190.302050,22.589442,5.137063
6409,56306,333,171.988170,26.071898,2.282652
6411,56331,256,178.008320,25.749925,3.620211
2651,54507,474,198.278850,22.113769,3.172938
2656,54484,21,183.440700,24.356047,2.699212
2509,54180,51,177.461360,19.145212,4.601618
2509,54180,102,177.048830,19.157087,4.650222
2658,54502,292,184.896940,24.193302,2.395114
2658,54502,297,184.743430,24.186310,2.451005
2509,54180,104,177.277700,19.168423,4.580308
2661,54505,277,192.406230,23.992148,5.620664
2663,54234,100,198.222900,23.634702,5.585771
2644,54210,511,182.571370,22.489360,0.744984
2646,54479,108,186.919440,22.077488,4.167044
2218,53816,256,171.901040,26.178654,2.106428
2218,53816,258,171.860990,26.057421,2.322355
2646,54479,546,186.747820,22.639583,4.779171
2219,53816,65,174.721790,26.309854,0.236878
2219,53816,71,174.765730,26.361731,0.191641
2219,53816,73,174.794000,26.434955,0.251441
