#plate,mjd,fiberID,RA,Dec,z,zErr
2215,53793,132,168.9537,28.167589,0.02543673,6.844771E-06
2215,53793,138,169.48625,28.156174,0.03221917,1.003469E-05
2217,53794,15,172.94022,28.462262,0.02341817,1.357715E-05
2239,53726,4,193.23634,28.812082,0.02061183,8.592045E-06
2240,53823,201,193.47405,26.684044,0.01787226,4.375984E-05
2609,54476,311,180.84817,19.774405,0.02337612,1.510159E-05
2492,54178,34,169.68037,21.456395,0.0323062,9.976432E-06
2492,54178,40,169.69099,21.474105,0.02136647,1.395839E-05
2496,54178,589,171.58572,21.698404,0.03249318,2.247194E-05
2496,54178,631,171.95101,21.629173,0.02056212,4.98888E-06
2643,54208,442,180.65135,23.783106,0.02204056,4.367711E-05
2500,54178,231,172.07148,21.591539,0.02075737,6.307564E-06
2643,54208,521,180.93386,23.706495,0.02571897,7.663511E-06
2505,53856,227,174.53584,23.396163,0.02976245,1.304244E-05
2505,53856,238,174.71774,23.446504,0.02126744,1.535889E-05
2505,53856,239,174.60364,23.517449,0.03074431,2.128336E-05
2505,53856,262,174.27528,23.528966,0.03249286,6.988216E-06
2645,54477,404,183.98834,23.868153,0.02266379,1.981556E-05
2511,53882,285,175.80496,22.006468,0.02273855,5.431636E-06
2513,54141,379,178.21436,23.595432,0.022694,3.306254E-05
2608,54474,261,180.13263,19.799704,0.022899,9.641065E-06
2609,54476,358,180.74561,19.900383,0.02395051,8.714902E-06
2609,54476,392,181.05183,19.90067,0.02191614,7.958965E-05
2641,54230,638,204.6067,19.276098,0.02710847,1.45908E-05
2645,54477,368,183.60827,23.763438,0.0221192,6.49851E-06
2645,54477,450,184.36074,23.904319,0.02428988,1.485831E-05
2655,54184,176,180.18294,24.85598,0.0155464,1.145372E-05
2655,54184,191,180.0896,24.758939,0.01467685,6.156625E-05
2655,54184,192,180.0905,24.916173,0.02267888,1.336645E-05
2596,54207,347,182.03142,18.008783,0.02278941,6.760971E-06
2656,54484,283,181.27831,23.764159,0.02614161,6.216924E-06
2656,54484,313,180.81294,24.79611,0.02126167,6.494234E-06
2602,54149,299,192.90675,16.504097,0.02220896,5.935669E-06
2238,54205,145,192.1003,26.85791,0.02468628,6.153538E-06
2238,54205,149,192.34324,26.743915,0.02403958,4.277754E-05
2238,54205,155,192.16595,26.870408,0.02022248,2.111535E-05
2220,53795,244,173.53894,28.595065,0.02308656,1.251515E-05
2239,53726,202,192.42197,28.844821,0.02177821,5.006925E-05
2239,53726,206,192.14531,28.846961,0.0224263,3.976093E-06
2220,53795,258,173.4782,28.623395,0.02269852,1.205253E-05
2239,53726,284,191.538,28.958504,0.0235864,6.602947E-06
2240,53823,91,194.00732,26.756624,0.0191767,9.044974E-06
2240,53823,93,193.90599,26.642128,0.02181692,2.929089E-05
2240,53823,131,193.83518,26.799901,0.0227666,9.811034E-06
2240,53823,134,193.64763,26.751402,0.02675779,6.02283E-05
2225,53729,136,180.23874,28.9545,0.02845867,1.113123E-05
2240,53823,249,193.246,26.720391,0.02713395,1.287445E-05
2240,53823,259,192.98139,26.782889,0.02025867,1.107502E-05
2608,54474,156,181.22832,19.843703,0.03299504,6.972475E-06
2241,54169,369,194.45735,28.624265,0.02499963,6.785773E-06
2656,54484,155,182.25839,24.954878,0.02242754,8.66071E-06
2657,54502,209,183.71435,23.906531,0.02221618,8.89821E-06
2656,54484,173,182.19273,24.946386,0.02136172,6.84731E-06
2656,54484,193,182.00366,24.858955,0.02427148,4.200768E-05
2618,54506,470,198.43367,19.846986,0.022745,1.010667E-05
2618,54506,497,198.72487,19.885694,0.03028138,1.239807E-05
2656,54484,195,182.05484,24.942809,0.02261234,6.508852E-06
2619,54506,390,200.49649,19.733023,0.02921841,9.247216E-06
2011,53499,149,194.78567,28.728221,0.02366714,3.405428E-05
2011,53499,225,194.53846,28.708593,0.02536839,1.209935E-05
2011,53499,237,194.58064,28.698529,0.01930469,2.84097E-05
2011,53499,263,194.23573,28.623357,0.02185673,8.771461E-06
2011,53499,312,193.93456,28.754644,0.02747388,4.808786E-06
2232,53827,283,184.4948,29.085528,0.02532634,1.466865E-05
2238,54205,25,193.15122,26.749888,0.02626357,1.230692E-05
2234,53823,55,188.37754,28.935884,0.03064416,2.054477E-05
2234,53823,60,188.20763,28.95878,0.02778545,6.920574E-06
2030,53499,248,167.17999,36.175759,0.02727545,2.380479E-05
2030,53499,285,167.10963,36.176794,0.02886503,5.579428E-06
2030,53499,292,167.17158,36.16107,0.02767568,9.49792E-06
2619,54506,426,200.71178,19.673348,0.02892137,7.632301E-06
2619,54506,430,200.7092,19.690836,0.02242878,1.849735E-05
2619,54506,437,200.62261,19.527095,0.02930812,1.283076E-05
2619,54506,546,201.66325,19.55602,0.02257393,1.159324E-05
2485,54176,76,165.6252,17.962756,0.02230002,3.464346E-05
2488,54149,38,166.92106,21.19323,0.03241103,1.856918E-05
2091,53447,91,165.42994,35.945078,0.0299723,1.038092E-05
2491,53855,399,167.00419,17.299676,0.0240773,6.102279E-06
2491,53855,401,167.30591,17.187487,0.0245819,1.19857E-05
2491,53855,631,168.95134,17.416119,0.02018262,1.18869E-05
2641,54230,595,203.93088,19.355031,0.02156352,6.138063E-06
2656,54484,198,182.02991,24.790337,0.02262813,2.254717E-05
2492,54178,225,167.78205,21.206426,0.03220659,9.329969E-06
2492,54178,273,167.5845,21.323542,0.03074961,6.507872E-06
2492,54178,305,167.13108,21.170387,0.03182778,9.513692E-06
2492,54178,636,169.6849,21.564195,0.02121861,1.547149E-05
2493,54115,52,169.73706,23.090127,0.02586921,8.202314E-06
2494,54174,341,168.76865,17.402522,0.02114941,1.407767E-05
2496,54178,492,170.46868,21.634432,0.03276519,6.922391E-06
2497,54154,45,171.87723,23.359256,0.02315091,1.472493E-05
2497,54154,246,170.63303,23.105871,0.02145021,4.68116E-06
2499,54176,384,171.56517,17.540506,0.01365075,1.046075E-05
2501,54084,41,173.42517,23.412728,0.02380098,1.121397E-05
2501,54084,202,172.60118,23.366736,0.02395552,7.685991E-06
2503,53856,421,173.39985,17.782416,0.02588201,7.35348E-06
2503,53856,423,173.41683,17.590847,0.03195322,1.487598E-05
2503,53856,600,174.16644,17.643307,0.02725613,9.126422E-06
2504,54179,73,174.46891,21.799318,0.02884285,1.05801E-05
2504,54179,76,174.531,21.844676,0.03163891,8.45596E-06
2504,54179,77,174.59466,21.839462,0.03129095,1.109331E-05
2236,53729,108,190.48639,26.969403,0.02390444,4.709862E-06
2504,54179,235,173.42475,21.864601,0.02277892,7.998086E-06
2504,54179,318,172.61266,21.659836,0.01542942,7.589712E-06
2505,53856,117,174.95154,23.532473,0.03056722,8.156535E-06
2236,53729,146,190.16222,26.967977,0.02223394,7.937063E-06
2236,53729,159,190.16041,26.893608,0.0218162,2.296147E-05
2238,54205,62,192.61082,26.708983,0.01869854,7.224527E-06
2238,54205,69,192.58425,26.749856,0.02368702,6.03354E-06
2656,54484,204,181.59483,23.853319,0.02230939,1.473423E-05
2657,54502,212,183.7694,23.933432,0.02242407,1.754239E-05
2507,53876,240,174.72075,21.772113,0.0228018,6.519086E-06
2509,54180,151,176.78413,19.701877,0.02065236,8.935329E-06
2509,54180,161,176.52622,19.634342,0.02082953,9.75578E-06
2509,54180,178,176.62454,19.774401,0.02254937,1.058662E-05
2509,54180,187,176.49295,19.649754,0.02130708,2.460321E-05
2509,54180,200,176.47098,19.611512,0.02253319,1.314061E-05
2511,53882,10,178.47414,22.035673,0.02559168,1.529396E-05
2511,53882,44,177.99398,22.058444,0.02062456,5.359449E-06
2511,53882,60,177.91617,22.062529,0.02760408,2.223492E-05
2511,53882,91,177.7422,22.07701,0.0248978,6.808309E-06
2511,53882,95,177.7582,21.97707,0.02592439,6.202899E-05
2236,53729,166,189.77276,26.914318,0.02389855,6.018795E-06
2655,54184,40,181.86703,24.950523,0.02201321,9.617112E-06
2511,53882,426,176.82256,23.687339,0.03210479,9.722959E-06
2511,53882,430,176.8886,23.622136,0.03264526,1.162483E-05
2512,53877,390,177.63922,17.858096,0.02129293,1.04848E-05
2236,53729,229,189.16625,26.829941,0.02435084,9.110608E-06
2512,53877,543,178.93648,17.888151,0.02116513,1.543169E-05
2513,54141,228,177.83597,22.053775,0.02724646,3.292064E-05
2513,54141,240,177.89528,22.058513,0.02569333,8.816251E-06
2513,54141,271,177.73459,21.973259,0.02592018,1.00591E-05
2513,54141,272,177.70244,22.001726,0.02653762,2.181723E-05
2236,53729,231,189.01996,26.899597,0.02610878,9.508491E-06
2236,53729,235,188.94107,26.908891,0.0247662,9.117141E-06
2236,53729,240,188.99356,26.96605,0.02462027,1.101533E-05
2513,54141,273,177.80625,22.038855,0.02719513,4.44443E-05
2513,54141,274,177.43795,21.95438,0.02699539,1.776811E-05
2513,54141,275,177.80122,21.97439,0.02595923,1.021809E-05
2655,54184,84,180.69661,23.747834,0.0220707,2.860501E-05
2236,53729,310,188.60958,26.884654,0.02273504,5.493566E-06
2655,54184,85,180.6105,23.818845,0.02231172,9.653173E-06
2657,54502,124,183.8552,23.948161,0.02286229,9.714798E-06
2656,54484,151,182.32468,24.967548,0.02189936,5.713767E-06
2238,54205,70,192.61092,26.735335,0.01941372,2.692029E-05
2238,54205,111,192.55609,26.776092,0.02363844,7.548819E-06
2657,54502,183,183.67687,24.980578,0.02205013,8.715639E-06
2657,54502,202,183.67272,23.852907,0.02212724,1.678575E-05
2595,54207,121,180.7933,16.45928,0.02272346,1.766339E-05
2595,54207,126,180.70736,16.593169,0.02283143,6.700292E-06
2595,54207,128,180.83538,16.510089,0.02317311,1.038282E-05
2595,54207,137,180.86387,16.485717,0.0134834,1.56172E-05
2595,54207,258,180.45728,16.530286,0.02185715,1.548708E-05
2595,54207,297,180.06786,16.534526,0.01730594,4.827395E-06
2595,54207,345,179.99383,17.895615,0.0230273,6.543971E-06
2595,54207,388,180.22499,17.894513,0.0234591,9.009108E-06
2595,54207,393,180.14766,18.020307,0.0235148,1.947845E-05
2595,54207,421,180.43467,17.898882,0.02298458,1.073959E-05
2595,54207,429,180.51989,17.913223,0.02272909,1.034831E-05
2595,54207,582,181.85537,17.955311,0.02537351,7.030369E-06
2595,54207,623,182.36461,17.961169,0.02517419,9.184566E-06
2595,54207,625,182.16824,17.956656,0.02546719,8.748774E-06
1764,53467,481,181.27298,15.344101,0.02313496,8.804113E-06
2002,53471,558,200.90706,29.288079,0.01350149,5.169735E-06
1994,53845,583,194.60973,32.722067,0.02696317,4.358257E-06
1994,53845,587,194.56109,32.672959,0.02222334,7.362884E-06
1999,53503,468,183.93053,34.614086,0.03200735,2.268131E-05
1991,53446,348,176.73899,32.653974,0.03278005,1.205447E-05
1991,53446,367,177.77504,32.780562,0.02667226,8.225333E-06
1755,53386,516,174.80641,15.037701,0.01404314,3.4071E-05
1755,53386,517,174.81137,14.992426,0.01427968,6.592194E-06
1762,53415,487,178.03516,15.211807,0.02077407,8.974293E-06
2004,53737,335,181.53543,32.892023,0.02811276,7.048612E-06
2004,53737,338,181.84433,33.0798,0.03226872,1.524576E-05
2009,53904,508,197.82568,29.794071,0.02424472,1.220976E-05
2009,53904,509,197.69852,29.709902,0.02120031,1.197341E-05
2009,53904,514,197.75647,29.636703,0.02351602,9.202482E-06
2009,53904,574,198.29335,29.980384,0.02177821,5.980231E-06
2009,53904,577,198.38181,30.149366,0.02172604,3.29356E-05
2089,53498,140,181.78752,33.00451,0.02713821,6.220973E-06
2011,53499,622,196.07781,30.284186,0.03299642,1.87506E-05
2011,53499,623,196.51614,29.709713,0.02030672,7.089276E-06
2011,53499,624,195.92298,29.818263,0.02341527,1.647268E-05
2089,53498,210,181.52304,32.893061,0.02702978,7.525471E-06
2009,53904,360,196.28719,29.881011,0.02310053,6.071381E-05
1971,53472,426,187.41317,32.912654,0.02243109,6.796755E-06
1971,53472,482,188.16243,32.881663,0.03056827,6.847681E-06
1971,53472,484,188.22907,32.911265,0.03047546,8.383751E-06
1971,53472,532,188.35795,32.974971,0.03053182,1.048317E-05
1978,53473,597,204.4088,28.802631,0.02671879,9.123888E-06
1987,53765,251,191.75902,32.871234,0.0227378,8.991572E-06
2009,53904,385,196.46251,29.809993,0.02362778,1.195025E-05
1987,53765,500,192.32886,34.622844,0.01408816,5.749234E-06
2110,53467,375,201.69335,31.94434,0.02524265,1.783211E-05
2112,53534,8,202.26343,31.873187,0.02353231,1.276219E-05
2112,53534,18,202.02792,31.931836,0.01574186,6.326414E-06
2112,53534,125,200.85656,32.103179,0.01585756,8.065389E-06
1994,53845,118,194.11487,30.433305,0.02530932,4.234661E-06
1994,53845,226,193.69927,30.544828,0.02079146,1.114401E-05
1994,53845,383,193.49643,32.655091,0.02316875,8.624467E-06
1994,53845,386,193.43339,32.704344,0.02306695,7.278158E-06
2089,53498,13,182.72903,32.928591,0.02375062,8.829054E-06
2095,53474,549,181.24409,32.921931,0.03130029,1.675695E-05
2008,53473,541,176.11316,32.676585,0.03143929,7.88641E-06
2008,53473,584,176.33664,32.72225,0.02145094,7.183174E-06
1999,53503,96,185.01331,33.028735,0.02469997,9.113489E-06
1999,53503,349,183.16432,34.689412,0.02121565,6.2835E-06
1751,53377,363,165.79265,15.140628,0.02664794,8.163654E-06
1754,53385,336,171.49502,15.504376,0.0280097,2.327005E-05
1754,53385,604,173.74943,15.685259,0.02050772,1.726431E-05
1754,53385,607,173.66088,15.621641,0.01699238,6.335186E-06
2213,53792,180,167.86462,28.353469,0.03296299,1.067849E-05
1754,53385,609,173.59669,15.667336,0.01715985,7.696465E-05
1755,53386,325,173.58853,15.660405,0.01729967,1.002401E-05
1755,53386,336,173.57568,15.59595,0.01722018,5.946863E-06
1755,53386,373,174.05383,15.73314,0.01661773,6.369815E-06
1762,53415,453,177.8714,15.770409,0.02013712,8.035656E-06
2011,53499,518,195.00467,29.904059,0.02439049,4.490061E-05
1762,53415,627,179.2124,15.248417,0.02276347,5.917665E-06
1763,53463,356,178.30223,15.114053,0.0224513,7.520851E-06
1763,53463,383,178.3626,15.307729,0.02073495,9.508961E-06
1763,53463,391,178.4355,15.18537,0.02259627,8.376403E-06
1763,53463,477,179.02652,15.137036,0.02172524,1.264344E-05
1763,53463,503,179.6204,15.217679,0.02288985,4.488724E-06
1763,53463,505,179.65624,15.225601,0.02161543,5.082354E-05
1775,53847,199,203.07865,14.18322,0.02295194,5.257158E-06
1775,53847,235,202.94956,14.132047,0.02446127,9.976906E-06
1775,53847,395,202.9516,14.276047,0.02287114,1.239727E-05
1776,53858,395,204.57409,14.092384,0.02390325,9.532874E-06
2218,53816,75,173.47827,26.363993,0.03222385,6.233293E-06
2011,53499,593,195.43285,29.926833,0.03071232,9.51011E-06
1999,53503,391,183.36968,34.598284,0.03232545,2.675707E-05
1999,53503,431,183.84358,34.640263,0.03196964,1.60925E-05
2092,53460,349,166.68069,31.74124,0.02790988,8.593676E-06
1999,53503,437,183.79554,34.611928,0.03171512,9.290785E-06
2221,53792,251,175.55655,26.445293,0.03108434,2.337776E-05
2009,53904,326,196.53481,30.20927,0.0161457,9.849106E-06
2095,53474,561,181.51104,33.021277,0.02362054,1.530278E-05
2002,53471,36,201.60444,29.175493,0.01729698,3.746957E-06
2222,53799,189,176.44669,29.253324,0.02265132,4.98477E-06
2002,53471,342,198.78886,29.636199,0.02248788,6.702824E-06
2002,53471,356,198.90773,29.658467,0.02186481,2.568312E-05
2017,53474,359,204.84701,28.920497,0.03282453,1.408901E-05
2020,53431,545,190.08468,34.702699,0.03231366,1.163782E-05
2237,53828,601,191.56409,30.634877,0.02186423,1.451064E-05
2239,53726,332,191.6131,30.515782,0.02206158,1.274104E-05
2239,53726,376,191.89431,30.619998,0.02663774,1.776579E-05
2239,53726,377,191.91523,30.61016,0.0271025,5.442215E-06
2022,53827,204,191.10047,34.805334,0.03254018,9.261178E-06
2002,53471,552,200.67028,29.342083,0.02380425,6.902958E-06
2097,53491,291,175.9061,32.626046,0.0307655,1.731682E-05
2097,53491,299,175.68048,32.707594,0.0328469,4.939252E-06
2098,53460,384,173.30513,34.265117,0.02999934,8.748943E-06
2098,53460,411,173.37483,34.316239,0.02691079,1.394E-05
2098,53460,413,173.34453,34.294401,0.02603364,9.551572E-06
2098,53460,416,173.41195,34.401699,0.02565861,8.188906E-06
2098,53460,422,173.37793,34.108789,0.0303673,1.057349E-05
2098,53460,452,173.64431,34.42821,0.02999326,2.048132E-05
2485,54176,81,165.57698,18.528793,0.03135,8.835467E-06
2098,53460,454,173.55311,34.312493,0.02990722,1.002226E-05
2098,53460,458,173.76046,34.347789,0.02129845,4.752019E-06
2098,53460,531,173.96326,34.282174,0.02101748,6.76824E-06
2098,53460,547,174.72038,34.144218,0.02107006,4.911023E-06
2099,53469,587,180.07838,34.547593,0.03286332,1.106484E-05
2106,53714,87,166.45802,31.765653,0.02789843,7.149996E-06
2490,54179,145,167.42048,18.718927,0.02671461,1.006929E-05
2110,53467,628,203.85013,31.571448,0.02444902,7.443904E-06
2509,54180,201,176.69076,19.017558,0.02045359,2.642437E-05
2510,53877,628,178.01088,25.751119,0.01892076,6.492278E-06
2215,53793,68,170.12171,28.722782,0.02963596,1.897977E-05
2215,53793,104,169.87669,28.640575,0.02099226,3.241017E-05
2216,53795,131,170.83243,26.113746,0.03294067,1.290961E-05
2216,53795,134,170.76123,26.113034,0.03244345,1.498306E-05
2514,53882,540,179.05038,25.797502,0.01701195,5.540573E-06
2020,53431,603,190.72054,34.710058,0.03162799,7.920573E-06
2233,53845,128,186.23229,26.816066,0.02457205,6.397813E-06
2237,53828,447,190.19857,30.685659,0.02233491,1.479232E-05
2020,53431,608,190.89082,34.848405,0.02232639,5.21935E-06
2020,53431,610,190.93597,34.810174,0.02196068,8.281561E-06
2020,53431,638,191.15832,34.644792,0.02250507,5.638507E-06
2002,53471,593,201.30772,29.414208,0.02852526,1.044993E-05
2008,53473,246,174.56193,31.640306,0.03279366,7.714765E-06
2093,53818,460,198.07937,34.033646,0.02327252,7.099717E-06
2109,53468,411,204.02379,33.282697,0.02236436,8.981828E-06
2109,53468,460,204.11961,33.274495,0.02528447,8.385E-06
2245,54208,133,203.16232,25.441187,0.02504776,1.364001E-05
1979,53431,205,169.91338,31.03395,0.02321869,1.600713E-05
1979,53431,195,170.00954,30.581352,0.0258141,1.145847E-05
1979,53431,240,169.7026,30.608949,0.02440258,4.322304E-06
1979,53431,281,168.79172,31.033699,0.02722556,1.174527E-05
1990,53472,107,165.11327,29.88738,0.03049994,1.341146E-05
2020,53431,426,189.10809,34.568263,0.02321853,7.777574E-06
2023,53851,124,199.51715,33.855051,0.02871468,8.729086E-06
2092,53460,76,168.66964,30.91583,0.0273209,2.283282E-05
2092,53460,79,168.73448,30.895799,0.02735688,9.366144E-06
2092,53460,282,166.53716,30.246028,0.02975546,1.466949E-05
2092,53460,599,168.78547,31.002036,0.02795149,1.008501E-05
2093,53818,420,197.96881,34.033576,0.01697911,1.74319E-05
2093,53818,567,199.01878,33.922201,0.02402465,1.189569E-05
2093,53818,568,199.06912,33.900443,0.03239717,5.047417E-06
2093,53818,613,199.4077,33.85436,0.02407527,1.086441E-05
2093,53818,622,200.01919,33.649634,0.01811006,6.05173E-06
2112,53534,458,200.84586,33.723997,0.02674121,8.218604E-06
1764,53467,527,181.4604,15.912881,0.02460992,6.570387E-06
2112,53534,541,201.68281,33.451977,0.01817195,1.376471E-05
2112,53534,613,202.03348,33.533389,0.02403565,7.441157E-06
1765,53466,406,182.68966,15.865152,0.02109496,1.007298E-05
1765,53466,573,183.11278,15.901683,0.02368654,4.464819E-06
1765,53466,575,183.40635,15.970998,0.02590219,8.345477E-06
1979,53431,17,171.70006,31.262942,0.03292145,7.377241E-06
1979,53431,186,169.98981,30.576526,0.02603449,6.913344E-06
2215,53793,373,168.8053,30.464674,0.02788237,1.29932E-05
1979,53431,193,170.08752,30.625705,0.02513732,3.771605E-05
2245,54208,290,201.94807,25.449587,0.02499253,1.212959E-05
2245,54208,298,201.92082,25.450604,0.0255114,1.089916E-05
2246,53767,295,204.30925,25.185121,0.03229351,5.85007E-06
1987,53765,461,192.17093,34.477606,0.01417761,5.949564E-06
1987,53765,503,192.50696,34.486176,0.02287682,7.318105E-06
1987,53765,559,192.94113,34.34366,0.02318334,3.263081E-05
2492,54178,410,167.95186,22.540964,0.03243006,4.724362E-06
2496,54178,613,171.41174,22.83118,0.03139373,1.473358E-05
2092,53460,10,168.90292,30.42282,0.02787384,2.551914E-05
2658,54502,535,186.50966,25.79488,0.023138,1.102997E-05
2658,54502,616,187.4644,25.632024,0.02277333,6.701956E-06
2665,54232,625,204.6107,24.464301,0.02672068,1.032873E-05
2665,54232,631,204.41462,24.102407,0.02629551,7.148903E-06
2665,54232,633,204.55664,23.969177,0.03194161,4.85271E-06
2488,54149,613,166.71991,22.422108,0.02670022,1.220663E-05
1979,53431,312,168.81145,30.950629,0.02616563,4.420701E-05
2492,54178,327,167.38057,22.427872,0.02231613,9.75194E-06
2492,54178,328,167.47361,22.449895,0.02135591,5.734138E-06
2492,54178,567,169.0165,22.620655,0.01805354,6.881393E-06
2492,54178,572,168.93945,22.65692,0.02816471,6.052906E-06
2493,54115,90,169.61258,22.724131,0.0320389,7.079647E-06
2500,54178,324,171.18796,22.871907,0.01929059,1.619716E-05
2500,54178,328,171.1601,22.875373,0.02149138,5.074483E-06
2500,54178,334,171.38906,22.819022,0.02154542,1.412257E-05
2500,54178,362,171.50488,22.867939,0.0188801,2.069014E-05
