,x,y,z,SM,Metal,u_minus_r,g_minus_r
11840,0.0214893724769,27749709824.0,0.463613510132,1.41771888733,54.9822120667,41.128578186,38.5885848999
11841,0.0185891278088,17277298688.0,0.423700332642,1.35295677185,19.1044654846,42.5263290405,77.3869934082
11842,0.0204098019749,20052469760.0,0.425441741943,1.32717895508,13.2158784866,37.7611923218,77.3382568359
11860,0.0199786555022,27171905536.0,0.404764175415,1.30366134644,88.7228927612,54.0039215088,6.87162590027
11863,0.0237635131925,25937102848.0,0.506572723389,1.53879547119,46.2897071838,66.2883148193,39.1535301208
11894,0.0156665444374,9714093056.0,0.622365951538,1.87616920471,18.3985538483,35.9516372681,73.6329727173
11918,0.0187016334385,20101871616.0,0.6142578125,1.8340511322,74.4793167114,88.8430252075,6.5986995697
11943,0.0209747906774,14332365824.0,0.424154281616,1.35358810425,31.3011512756,71.1274414062,60.6944046021
11945,0.021727155894,30926010368.0,0.546279907227,1.59712409973,22.9145450592,26.731344223,76.2834396362
11952,0.021633291617,31218956288.0,0.517082214355,1.57607460022,88.4702148438,46.8724517822,7.55136680603
11955,0.0191088989377,29511589888.0,0.376226425171,1.24382591248,77.7237854004,43.2753791809,12.2602720261
11969,0.0137306991965,8118179840.0,0.359493255615,1.13606452942,36.4531669617,16.661687851,56.4408988953
11975,0.0252522770315,29899716608.0,0.595247268677,1.73492240906,58.6405448914,65.5317611694,35.0019645691
11977,0.0222230087966,30087829504.0,0.491188049316,1.51562690735,31.3655452728,78.8917160034,60.5630111694
11984,0.015386339277,17097815040.0,0.473426818848,1.44990539551,14.6154193878,16.0998001099,84.8790054321
11992,0.0206018295139,39470841856.0,0.768016815186,2.40090179443,57.8863258362,86.1245651245,24.2476005554
11994,0.0217841602862,24183910400.0,0.497316360474,1.52435874939,88.5888977051,5.50909328461,12.2542800903
11996,0.0244747828692,72243372032.0,0.656707763672,1.95293235779,28.8875522614,78.1803512573,59.5185890198
12015,0.0190991051495,64332836864.0,0.582899093628,1.81273269653,72.5485992432,28.0196590424,26.8322124481
12023,0.0119877597317,13883936768.0,0.727619171143,2.26339149475,10.1739902496,98.4680938721,73.1052246094
12027,0.0198068246245,16377289728.0,0.288579940796,1.03384971619,82.761756897,71.2455673218,9.52777576447
12028,0.021178226918,30750339072.0,0.46830368042,1.44539260864,23.6228885651,27.3877334595,77.7560272217
12032,0.0190784372389,12979718144.0,0.530397415161,1.62877082825,20.7415771484,15.8103981018,79.780921936
12037,0.0186061374843,20894758912.0,0.345909118652,1.18964195251,90.3631896973,4.15473747253,13.4154310226
12039,0.0189557485282,44294438912.0,0.521446228027,1.57761001587,92.0218582153,57.0907554626,2.0138502121
12056,0.0210208129138,31692531712.0,0.600902557373,1.87463760376,54.035861969,39.159576416,38.0823402405
12057,0.0184207819402,15418480640.0,0.434812545776,1.42383003235,2.82711148262,19.0824050903,90.2861480713
12074,0.0215146224946,30400409600.0,0.426633834839,1.33674240112,59.4799766541,67.1694946289,35.3754196167
12076,0.0220255386084,48511942656.0,0.792575836182,2.46578598022,86.25390625,48.3051147461,8.146443367
12077,0.0211348216981,20753102848.0,0.589460372925,1.78112983704,53.2455863953,94.8981628418,32.2275123596
12080,0.018774241209,24817731584.0,0.533308029175,1.58972167969,68.3949584961,3.02537918091,29.1700763702
12085,0.0159296337515,18643660800.0,0.742013931274,2.29506111145,76.2970352173,94.2875061035,6.67616891861
12096,0.0228599533439,26253824000.0,0.780088424683,2.43156814575,33.4516448975,71.7478027344,58.3772850037
12099,0.0209824126214,40115036160.0,0.451488494873,1.35694122314,16.7600517273,82.1006317139,68.6920928955
12102,0.022430902347,36435464192.0,0.444610595703,1.3640422821,7.5852971077,40.1113052368,81.9773864746
12125,0.0218642055988,28989636608.0,0.489267349243,1.47518920898,14.6711025238,9.9474697113,86.1535720825
12137,0.0238465610892,75168161792.0,0.743230819702,2.35519218445,73.1024093628,28.5586433411,27.1435222626
12142,0.0197457224131,23192780800.0,0.762659072876,2.38789176941,86.4077606201,51.4916381836,5.47515439987
12145,0.0226086135954,30837504000.0,0.539905548096,1.63108634949,32.1259460449,96.1562194824,52.8115921021
12149,0.0192405711859,16480942080.0,0.490821838379,1.50389289856,2.33424162865,43.9087791443,87.9287490845
12163,0.0215177778155,24935012352.0,0.461765289307,1.39963912964,83.469039917,43.6599578857,8.57390403748
12171,0.0247208904475,47521439744.0,0.559925079346,1.67404937744,59.6904716492,92.1843338013,26.7513942719
12183,0.0210096482188,16516461568.0,0.765815734863,2.35459709167,36.2376480103,97.8974380493,45.4372406006
12196,0.0192562770098,26850371584.0,0.39898109436,1.29627990723,67.5878295898,72.8135452271,23.9539394379
12205,0.0186145845801,30834307072.0,0.748413085938,2.32472038269,83.9005661011,42.6838378906,7.86269712448
12214,0.022613318637,33163210752.0,0.707216262817,2.21873474121,12.8266382217,97.2694015503,74.4513549805
12224,0.0179553367198,18871384064.0,0.464820861816,1.55005073547,79.9039382935,72.8723449707,13.8067007065
12228,0.0180114768445,24712413184.0,0.738946914673,2.32452011108,24.3207015991,46.0897941589,68.2175216675
12242,0.0133411809802,11565067264.0,0.361227035522,1.21097946167,69.0963973999,31.9321804047,22.5377120972
12253,0.019880855456,23587721216.0,0.384817123413,1.25679588318,59.09167099,76.0296630859,31.9985904694
12272,0.0213399492204,26814582784.0,0.692184448242,2.13468933105,41.9078025818,5.29452991486,61.0394248962
12285,0.020906182006,29271326720.0,0.473608016968,1.42818450928,4.54022312164,26.715845108,89.7143783569
12289,0.0233993697912,36309196800.0,0.553104400635,1.88049316406,43.8193969727,14.7623462677,51.3621559143
12313,0.0149808507413,22104096768.0,0.703834533691,2.22707748413,55.1717529297,78.5317153931,31.9807300568
12323,0.0234387423843,34191355904.0,0.448083877563,1.36085128784,31.7831459045,70.5046615601,58.1456947327
12332,0.00982764177024,10673593344.0,0.397813796997,1.32431602478,14.0502643585,18.5003356934,87.8411331177
12345,0.021760398522,33325828096.0,0.485282897949,1.48787307739,75.2119369507,90.540184021,6.37750673294
12351,0.0206228066236,34972700672.0,0.419172286987,1.34766578674,57.0169219971,96.7138442993,23.2665977478
12352,0.0195759087801,15298558976.0,0.468231201172,1.44410133362,73.1641693115,84.5249404907,8.39449119568
12365,0.0134562570602,23621206016.0,0.510719299316,1.56053161621,54.6348762512,44.6548995972,34.0945739746
12376,0.0233261920512,47075987456.0,0.529457092285,1.61049842834,56.9449119568,43.2702560425,39.3874320984
12390,0.022754566744,48746795008.0,0.4264087677,1.33320808411,44.6749000549,30.3489131927,46.0063362122
12409,0.021144958213,24904458240.0,0.474575042725,1.62452316284,87.0459899902,23.7413215637,10.4083757401
12422,0.0224069058895,42942500864.0,0.50877571106,1.53285598755,42.1320571899,71.426109314,45.6301956177
12426,0.0203762110323,27493861376.0,0.771083831787,2.40898704529,59.5645599365,83.3225631714,24.6089019775
12433,0.0145876221359,21240911872.0,0.579008102417,1.77573204041,56.209487915,77.0307693481,30.2289276123
12452,0.0167120099068,81539072000.0,0.525484085083,1.58492660522,37.6242332458,88.691368103,43.9698753357
12457,0.0167200881988,20329549824.0,0.595766067505,1.79903030396,34.6674690247,34.4395904541,58.3528022766
12460,0.0234144218266,41040515072.0,0.784791946411,2.45225524902,48.1682891846,71.5909881592,40.4510383606
12464,0.0207025352865,31139883008.0,0.400428771973,1.32126045227,77.1124038696,84.4585494995,10.6304502487
12480,0.014485064894,18483748864.0,0.56422996521,1.67990493774,67.8657455444,72.1881713867,19.980014801
12485,0.0193522851914,35528232960.0,0.412813186646,1.31350898743,43.1358222961,11.9737901688,56.1957359314
12503,0.0185934044421,21453142016.0,0.71425819397,2.28616142273,32.573802948,37.7540016174,67.3193283081
12505,0.0263893082738,65759678464.0,0.529159545898,1.57098579407,0.257298946381,52.0806045532,89.4960327148
12514,0.0257095638663,46726492160.0,0.601509094238,1.76548957825,70.724571228,94.243812561,18.5985507965
12523,0.0197621900588,39994908672.0,0.766393661499,2.38758277893,91.9408340454,52.6082077026,3.39679384232
12526,0.0156918130815,26344740864.0,0.716859817505,2.25266075134,27.0640525818,39.671043396,67.6122665405
12529,0.015475846827,25776590848.0,0.407655715942,1.33794021606,12.6988201141,39.0831069946,80.2629928589
12533,0.0146777201444,17317826560.0,0.691780090332,2.12118721008,88.2791595459,19.8048210144,13.3625230789
12554,0.0216254852712,47328215040.0,0.485280990601,1.46780014038,89.2192611694,46.6660041809,7.41715097427
12557,0.0202187914401,31923982336.0,0.539312362671,1.63312530518,90.6187438965,4.6819190979,12.0761766434
12571,0.0201144851744,31644315648.0,0.374082565308,1.23425102234,78.4142150879,53.9832115173,8.63321399689
12584,0.0239278413355,56596697088.0,0.530149459839,1.57612609863,39.1674385071,18.0878181458,55.414352417
12588,0.0248761158437,65917673472.0,0.742959976196,2.24775695801,82.213508606,34.139415741,9.24617862701
12598,0.0210338477045,50010050560.0,0.462533950806,1.42465209961,75.7086105347,42.1407814026,13.9227685928
12600,0.0192943178117,34577448960.0,0.706140518188,2.12945747375,44.2296485901,99.490196228,38.762714386
12602,0.0259789302945,37594763264.0,0.775096893311,2.39131164551,18.3490619659,63.0054397583,70.2159957886
12615,0.0172979645431,15764643840.0,0.549291610718,1.72962188721,15.2524900436,38.2832527161,81.5947265625
12617,0.0168436076492,30905067520.0,0.746458053589,2.33423423767,68.7890548706,74.6678695679,16.5328998566
12621,0.0327727012336,50423926784.0,0.456951141357,1.39177322388,52.2876319885,91.2465667725,38.6625175476
12624,0.0193045157939,36163702784.0,0.744518280029,2.34275054932,52.6658363342,42.1369056702,40.3749160767
12630,0.0210811570287,19818917888.0,0.775232315063,2.37526321411,23.1261348724,75.7841873169,69.3182601929
12632,0.0180995892733,52115202048.0,0.757246017456,2.33273696899,92.6315689087,58.2887878418,2.88786077499
12642,0.0215357411653,47378337792.0,0.418302536011,1.29441452026,32.1376190186,37.5207595825,66.3618392944
12644,0.0184192843735,40077701120.0,0.659132003784,1.9866104126,31.4465255737,62.7857017517,59.7082099915
12649,0.015465574339,33182642176.0,0.565040588379,1.71057701111,33.6167259216,78.6505508423,58.8813362122
12653,0.018900886178,15555840000.0,0.328586578369,1.11722564697,28.9772644043,94.5779800415,59.2001953125
12657,0.0176152605563,26507452416.0,0.718078613281,2.24786186218,23.8203620911,91.6064987183,66.7002487183
12673,0.019886225462,41255952384.0,0.344652175903,1.27369308472,31.3950805664,36.8864936829,65.1881942749
12676,0.0231841709465,52783972352.0,0.50058555603,1.51270103455,60.6911010742,30.4770736694,32.004234314
12682,0.0259101372212,60883451904.0,0.52170753479,1.55206871033,31.0079402924,81.2358627319,51.6393890381
12702,0.0253051947802,67413708800.0,0.502494812012,1.49575805664,85.5474014282,1.68163108826,14.9006700516
12706,0.0150858145207,45738106880.0,0.735223770142,2.26949691772,87.2906646729,51.3559608459,4.98782873154
12710,0.00947096850723,15840159744.0,0.438680648804,1.39398002625,92.2323989868,53.2653274536,1.86362469196
12716,0.0215363390744,43052249088.0,0.199005126953,0.826602935791,0.296177774668,56.8651618958,90.8253097534
12719,0.0175877232105,37461348352.0,0.497106552124,1.52868652344,94.1867980957,47.2811927795,2.34485983849
12722,0.0247292257845,65950679040.0,0.460350036621,1.40944290161,95.0807723999,58.3060073853,0.859252512455
12737,0.0182283259928,41453789184.0,0.467641830444,1.41762924194,40.8207359314,73.0220413208,43.965259552
12746,0.0165623556823,35327213568.0,0.625051498413,1.87862014771,55.7879753113,80.2869644165,33.173210144
12764,0.0169900264591,32634009600.0,0.610277175903,1.8293800354,46.8125267029,95.5453796387,42.1729927063
12765,0.0222935006022,72428003328.0,0.576622009277,1.69516944885,6.10272789001,40.1052780151,86.4531784058
12766,0.0183489713818,43865235456.0,0.509963989258,1.55483818054,75.9199066162,81.7607421875,9.81639575958
12779,0.0178864747286,42879692800.0,0.493051528931,1.47352981567,57.4209632874,95.2494888306,28.1758174896
12783,0.0181465465575,39681392640.0,0.620567321777,1.85381126404,19.6764125824,96.3520736694,60.8552474976
12794,0.0185113102198,50422407168.0,0.752410888672,2.33830070496,77.9690704346,96.2850952148,8.24532699585
12828,0.0231716483831,66848276480.0,0.559526443481,1.67497634888,13.1219758987,38.4500198364,80.370513916
12837,0.0107528688386,31519541248.0,0.633096694946,1.87698554993,63.5658302307,39.3586997986,35.6127815247
12855,0.0182524155825,51448438784.0,0.773113250732,2.40811729431,74.6006317139,28.2826118469,25.2429485321
12859,0.0252244081348,70767116288.0,0.516618728638,1.50972747803,58.2773895264,37.5710868835,35.1147422791
12864,0.0273768305779,79030919168.0,0.780693054199,2.43892669678,42.8219909668,21.9293041229,52.8341636658
12893,0.016704460606,57135927296.0,0.592130661011,1.81780815125,0.670445084572,51.472869873,88.9876022339
12895,0.0165919400752,36141010944.0,0.741527557373,2.2954864502,1.14658808708,59.4278106689,90.4743652344
12897,0.0171810854226,56419299328.0,0.753854751587,2.35203552246,38.6985969543,30.9564228058,53.763381958
12901,0.0196255017072,71742922752.0,0.515951156616,1.57253074646,6.99728870392,40.306388855,83.6973114014
12902,0.0219544619322,56818696192.0,0.522232055664,1.59383773804,53.9914627075,95.7599563599,30.5494995117
12910,0.0162484180182,45159288832.0,0.347105026245,1.16756439209,48.8206481934,88.5713119507,36.4988479614
12916,0.0220726300031,75314692096.0,0.653121948242,1.96361541748,28.5335731506,61.4754180908,65.4411392212
12930,0.0176784265786,31368194048.0,0.766412734985,2.37022972107,42.9704971313,19.5966339111,52.6663856506
12944,0.0181467272341,43940429824.0,0.732583999634,2.31711769104,65.4409942627,74.1455459595,23.4985466003
12959,0.0154519313946,44789592064.0,0.716779708862,2.25808334351,76.0022506714,92.9026565552,7.01500988007
12972,0.0151409152895,45548486656.0,0.514520645142,1.58197593689,41.8878746033,29.9594707489,55.2790908813
12975,0.0198640227318,65277382656.0,0.776103973389,2.4153175354,62.7413024902,36.4267692566,34.5955085754
12977,0.0261698048562,85911117824.0,0.781579971313,2.40168571472,62.3061141968,39.4758644104,36.060874939
12978,0.0217342954129,44234735616.0,0.630456924438,1.86627197266,41.9144172668,31.0015411377,55.8905525208
12985,0.0108807552606,16347177984.0,0.682453155518,2.10342597961,40.7163276672,18.3298416138,54.4902572632
13027,0.0218085683882,55669862400.0,0.427886962891,1.32760047913,14.7040014267,78.695022583,77.311340332
13039,0.0207989737391,44992466944.0,0.592721939087,1.77438354492,40.0373001099,61.4590682983,45.41664505
13043,0.0182758308947,67488493568.0,0.454832077026,1.42396736145,55.8458747864,40.7565422058,39.1358947754
13054,0.0208085253835,46267551744.0,0.781507492065,2.43371200562,70.684173584,92.7072525024,13.0355081558
13063,0.0222330261022,83097944064.0,0.722429275513,2.25202178955,54.1190757751,92.5737457275,34.3512649536
13067,0.0204015355557,94537850880.0,0.559343338013,1.66681480408,59.6359672546,92.2595977783,28.1338596344
13071,0.0130360219628,49346875392.0,0.450506210327,1.44032096863,56.0232467651,80.8191299438,27.4990577698
13083,0.0241207368672,1.02390915072e+11,0.544080734253,1.65751838684,90.3323135376,7.5908446312,10.2674541473
13085,0.0198388602585,83555835904.0,0.720447540283,2.20427894592,83.1159133911,53.9063644409,6.9669713974
13103,0.0142015200108,60872642560.0,0.488430023193,1.47732543945,90.0277557373,51.2381019592,1.15249323845
13116,0.0149208707735,39610904576.0,0.419185638428,1.36345672607,76.5621109009,90.701171875,7.12094497681
13132,0.0258502904326,79346089984.0,0.640285491943,1.96149253845,43.1994552612,21.1078052521,52.6781768799
13151,0.00871801842004,27990726656.0,0.561248779297,1.69258880615,22.526927948,2.18594193459,76.0725708008
13160,0.0210627149791,1.17139718144e+11,0.506845474243,1.50630187988,47.4689292908,66.4767074585,46.9077339172
13197,0.0274510160089,1.06034520064e+11,0.761966705322,2.3059387207,98.7962799072,3.76337957382,3.9824180603
13203,0.0191917829216,1.23608735744e+11,0.738496780396,2.2869644165,92.6661071777,57.0834388733,1.17768085003
13206,0.0211716778576,1.17579538432e+11,0.652690887451,1.95909500122,34.6616744995,16.0106277466,58.2581443787
13214,0.017655543983,71214292992.0,0.454784393311,1.38649749756,78.3573303223,91.0434951782,4.49590539932
13229,0.0187808871269,1.22332741632e+11,0.578090667725,1.72878456116,59.6301345825,41.2296180725,37.219669342
13233,0.0197541825473,1.03944699904e+11,0.65340423584,2.04545211792,98.1928863525,44.8062438965,0.269892752171
13255,0.0259754694998,1.38880352256e+11,0.762371063232,2.39866256714,82.9748687744,32.8002166748,9.05163860321
13261,0.0215323157609,1.18367379456e+11,0.650461196899,1.95872306824,50.2546424866,35.3396148682,41.5818710327
13263,0.0123374732211,54096551936.0,0.692729949951,2.14548110962,53.6659164429,91.3884277344,36.2422790527
13277,0.0163382496685,88381489152.0,0.515075683594,1.56500053406,82.6205368042,37.6224822998,8.67169189453
13284,0.0193625409156,1.14245681152e+11,0.776782989502,2.42785072327,57.9751968384,86.6459121704,23.8382511139
13293,0.0173768308014,1.0755842048e+11,0.699777603149,2.13596534729,2.59394168854,63.0384864807,89.4983444214
13307,0.0200186036527,1.64764696576e+11,0.554859161377,1.65301704407,1.27571904659,42.5988464355,96.346282959
13320,0.0165746565908,88978874368.0,0.456619262695,1.36232376099,7.12847614288,39.8941192627,83.1175537109
13328,0.0195202976465,1.73502070784e+11,0.752759933472,2.30823707581,28.5358600616,78.2880401611,59.6675796509
13339,0.0168766304851,1.53829818368e+11,0.702590942383,2.13887214661,58.3500061035,41.7758407593,38.4798469543
13343,0.0178571753204,1.75982411776e+11,0.578004837036,1.7843837738,67.0490722656,31.1295661926,23.5940990448
13348,0.0182401575148,1.60690044928e+11,0.781768798828,2.42016410828,92.645401001,57.4197044373,1.83158445358
13366,0.023337809369,2.04267864064e+11,0.791046142578,2.47502708435,37.6879768372,88.5652923584,43.8175354004
13383,0.0176404863596,3.02554218496e+11,0.51989364624,1.58662414551,87.9361495972,50.5269088745,4.52287960052
13384,0.018820527941,3.22570616832e+11,0.482074737549,1.43629074097,72.7466049194,28.6846733093,26.7759494781
13385,0.0179156232625,2.71232548864e+11,0.694509506226,2.08912467957,84.8381347656,47.3221092224,8.15154457092
